1.569418e-10, 1.995899e-04, 4.124056e-04, 9.964379e-14, 2.561977e-12,9.647133e-08, 2.895628e-05, 8.847627e-06, 3.841669e-11, 3.583826e-02,3.196960e-02, 2.806373e-02, 1.407723e-05, 3.623638e-04, 6.235852e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.296310e-109, 5.740606e-21,1.346276e-03, 1.421198e-03, 1.123031e-03, 2.346465e-03, 1.633830e-03
1.449608e-10, 1.825561e-04, 3.758153e-04, 9.472708e-14, 2.444707e-12,9.225339e-08, 2.776834e-05, 8.499133e-06, 3.713414e-11, 3.485041e-02,3.093697e-02, 2.708659e-02, 1.263145e-05, 3.482883e-04, 6.059180e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.267494e-109, 5.697430e-21,1.381635e-03, 1.425779e-03, 1.124856e-03, 2.381120e-03, 1.678116e-03
1.347516e-10, 1.686249e-04, 3.461157e-04, 9.086213e-14, 2.351855e-12,8.890200e-08, 2.681148e-05, 8.211238e-06, 3.599262e-11, 3.399067e-02,3.003398e-02, 2.624883e-02, 1.152266e-05, 3.374221e-04, 5.935779e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.234313e-109, 5.660722e-21,1.437805e-03, 1.452843e-03, 1.146007e-03, 2.441239e-03, 1.734399e-03
1.255224e-10, 1.562967e-04, 3.200475e-04, 8.738407e-14, 2.267855e-12,8.586369e-08, 2.593803e-05, 7.945263e-06, 3.489970e-11, 3.316107e-02,2.917167e-02, 2.545895e-02, 1.055016e-05, 3.277406e-04, 5.830431e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.198084e-109, 5.625112e-21,1.501103e-03, 1.487167e-03, 1.173162e-03, 2.510898e-03, 1.794183e-03
1.173046e-10, 1.455790e-04, 2.975740e-04, 8.438935e-14, 2.195493e-12,8.323849e-08, 2.517557e-05, 7.709096e-06, 3.388570e-11, 3.238044e-02,2.836646e-02, 2.473231e-02, 9.724335e-06, 3.195743e-04, 5.749374e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.159026e-109, 5.591519e-21,1.573780e-03, 1.531054e-03, 1.209452e-03, 2.591252e-03, 1.859631e-03
1.185037e-10, 1.510602e-04, 3.094915e-04, 9.099619e-14, 2.362567e-12,8.914484e-08, 2.670553e-05, 8.086245e-06, 3.460172e-11, 3.304357e-02,2.886381e-02, 2.532975e-02, 1.128791e-05, 3.420098e-04, 6.223425e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.109537e-109, 5.640238e-21,1.875996e-03, 1.817661e-03, 1.458350e-03, 2.925235e-03, 2.066833e-03
1.063121e-10, 1.329128e-04, 2.715510e-04, 8.277276e-14, 2.161136e-12,8.192567e-08, 2.471421e-05, 7.524447e-06, 3.270274e-11, 3.143478e-02,2.734309e-02, 2.388393e-02, 9.156980e-06, 3.174129e-04, 5.838451e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.072365e-109, 5.557553e-21,1.820375e-03, 1.723891e-03, 1.382736e-03, 2.857362e-03, 2.057487e-03
1.056222e-10, 1.348048e-04, 2.760635e-04, 8.696842e-14, 2.268047e-12,8.568813e-08, 2.566428e-05, 7.744003e-06, 3.295125e-11, 3.166520e-02,2.747317e-02, 2.412477e-02, 1.014140e-05, 3.325936e-04, 6.185758e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 8.018250e-109, 5.582135e-21,2.083265e-03, 1.963709e-03, 1.594335e-03, 3.138494e-03, 2.239217e-03
1.834002e-10, 2.365127e-04, 4.946547e-04, 1.074266e-13, 2.730825e-12,1.024884e-07, 3.063461e-05, 9.369279e-06, 4.057023e-11, 3.731635e-02,3.358945e-02, 2.959066e-02, 2.150407e-05, 3.831661e-04, 6.464971e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 9.088526e-109, 6.306046e-21,1.385389e-03, 1.538409e-03, 1.240180e-03, 2.274315e-03, 1.540068e-03
1.660112e-10, 2.098869e-04, 4.365374e-04, 9.922248e-14, 2.537068e-12,9.555758e-08, 2.872253e-05, 8.827825e-06, 3.879882e-11, 3.590200e-02,3.213966e-02, 2.817390e-02, 1.860410e-05, 3.593206e-04, 6.124607e-04,0.000000e+00, 0.000000e+00, 0.000000e+00, 9.062283e-109, 6.232819e-21,1.358551e-03, 1.473108e-03, 1.181592e-03, 2.239944e-03, 1.548431e-03
