"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1984.61, 410633.504315, 4450484.220733, 100.000000, 0.000000e+00
1984.61, 385240.277353, 4460075.754206, 96.000000, 0.000000e+00
1984.61, 382467.352371, 4463826.865159, 92.000000, 0.000000e+00
1984.61, 419382.833349, 4472588.031389, 78.000000, 0.000000e+00
1984.61, 519812.379714, 4466631.088933, 91.000000, 5.379822e-03
1984.61, 522648.788701, 4466639.101998, 90.000000, 3.005993e-03
1984.61, 402506.853555, 4480193.485853, 70.000000, 0.000000e+00
1984.61, 460425.294424, 4477809.334278, 66.000000, 0.000000e+00
1984.61, 487277.339723, 4475861.886567, 82.000000, 0.000000e+00
1984.61, 451969.293594, 4481555.251063, 66.000000, 0.000000e+00
1984.61, 488702.174944, 4481409.569557, 80.000000, 0.000000e+00
1984.61, 548066.327848, 4476005.255843, 98.000000, 6.750302e-04
1984.61, 459078.470710, 4488916.952100, 57.000000, 5.917675e-04
1984.61, 483065.811641, 4488823.962392, 70.000000, 1.190894e-02
1984.61, 380193.595025, 4499015.849634, 59.000000, 0.000000e+00
1984.61, 392879.017564, 4498822.366730, 53.000000, 0.000000e+00
1984.61, 536706.129375, 4485198.603813, 82.000000, 0.000000e+00
1984.61, 460513.421360, 4494459.469497, 54.000000, 0.000000e+00
1984.61, 485892.349306, 4492514.436446, 72.000000, 3.394792e-02
1984.61, 447835.133930, 4496391.306456, 60.000000, 0.000000e+00
1984.61, 423909.166213, 4500294.250691, 54.000000, 0.000000e+00
1984.61, 408457.290388, 4504165.501015, 46.000000, 0.000000e+00
1984.61, 566339.525628, 4487245.752179, 102.000000, 0.000000e+00
1984.61, 447874.045068, 4501941.484388, 50.000000, 0.000000e+00
1984.61, 555022.605168, 4490861.441301, 94.000000, 0.000000e+00
1984.61, 591747.644367, 4487514.751230, 105.000000, 0.000000e+00
1984.61, 436638.449285, 4505725.518854, 51.000000, 0.000000e+00
1984.61, 505639.140845, 4499907.062676, 65.000000, 6.631635e-04
1984.61, 535247.388395, 4496291.985295, 61.000000, 0.000000e+00
1984.61, 415559.737289, 4509632.388248, 37.000000, 0.000000e+00
1984.61, 394475.618267, 4511756.745170, 46.000000, 0.000000e+00
1984.61, 380432.415088, 4513824.428848, 51.000000, 0.000000e+00
1984.61, 523951.567394, 4499943.499071, 63.000000, 0.000000e+00
1984.61, 480290.410767, 4505481.252049, 56.000000, 8.579990e-03
1984.61, 602994.716448, 4491369.705127, 96.000000, 0.000000e+00
1984.61, 519714.510624, 4503627.490705, 63.000000, 0.000000e+00
1984.61, 556366.238263, 4500118.562979, 75.000000, 0.000000e+00
1984.61, 384738.983822, 4519307.990041, 49.000000, 0.000000e+00
1984.61, 576052.992819, 4503990.722004, 82.000000, 6.692240e-04
1984.61, 483133.176703, 4518428.589600, 65.000000, 1.989491e-03
1984.61, 452231.662437, 4522260.374559, 38.000000, 0.000000e+00
1984.61, 512653.287556, 4516566.373644, 66.000000, 5.943100e-04
1984.61, 477519.336633, 4522140.078857, 53.000000, 1.073846e-02
1984.61, 443844.667235, 4527870.128609, 41.000000, 0.000000e+00
1984.61, 604140.590611, 4509882.958993, 72.000000, 5.325165e-03
1984.61, 582947.107297, 4517020.655430, 68.000000, 0.000000e+00
1984.61, 585743.135007, 4518906.630561, 68.000000, 5.948780e-04
1984.61, 485966.148237, 4531366.147995, 61.000000, 4.216141e-02
1984.61, 659029.439863, 4510857.347588, 100.000000, 0.000000e+00
1984.61, 498594.089518, 4531352.906392, 79.000000, 1.136241e-02
1984.61, 646289.306868, 4514304.199874, 96.000000, 0.000000e+00
1984.61, 615261.016178, 4519307.990041, 73.000000, 2.206320e-02
1984.61, 640597.810258, 4517891.969187, 93.000000, 2.692820e-03
1984.61, 574418.182584, 4526177.857465, 60.000000, 2.370450e-03
1984.62, 471976.013744, 4540664.416864, 63.000000, 8.868493e-02
1984.61, 514023.266042, 4536916.585384, 76.000000, 1.891796e-02
1984.61, 620817.435396, 4523094.396879, 76.000000, 1.074890e-02
1984.61, 650396.568558, 4519939.465516, 95.000000, 0.000000e+00
1984.61, 671524.834465, 4518544.699427, 106.000000, 0.000000e+00
1984.61, 599593.521019, 4533880.694416, 57.000000, 6.603492e-04
1984.62, 515404.158763, 4544323.742195, 64.000000, 1.187486e-03
1984.62, 484603.610403, 4548020.403610, 72.000000, 1.033477e-02
1984.62, 485997.937583, 4548017.604953, 63.000000, 0.000000e+00
1984.62, 472018.437347, 4551765.520512, 52.000000, 1.444340e-01
1984.6, 388177.292605, 4559962.233285, 31.000000, 0.000000e+00
1984.62, 473412.060529, 4551760.322118, 61.000000, 2.337411e-01
1984.62, 474814.078722, 4551755.360337, 55.000000, 3.097916e-02
1984.62, 529405.867382, 4546220.440915, 63.000000, 6.528063e-03
1984.62, 480418.688591, 4553581.022670, 54.000000, 2.178980e-02
1984.62, 463641.500078, 4555499.170054, 46.000000, 1.720078e-03
1984.61, 681051.868669, 4531735.470624, 92.000000, 8.074095e-03
1984.61, 673993.150026, 4533409.226967, 84.000000, 3.818683e-02
