"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1995.56, 436449.319736, 4483524.870468, 70.000000, 0.000000e+00
1995.59, 549474.313407, 4476014.420365, 100.000000, 0.000000e+00
1995.59, 507060.080606, 4481404.369150, 75.000000, 0.000000e+00
1995.56, 430900.358029, 4494675.314964, 60.000000, 0.000000e+00
1995.57, 454867.274230, 4492637.732172, 60.000000, 0.000000e+00
1995.57, 439361.266594, 4494601.630421, 62.000000, 0.000000e+00
1995.59, 522587.354450, 4486985.201794, 71.000000, 0.000000e+00
1995.59, 505646.147054, 4490660.601192, 74.000000, 1.332717e-03
1995.59, 552242.568595, 4485291.093522, 97.000000, 2.412951e-03
1995.59, 528220.840887, 4488858.111178, 70.000000, 5.391087e-04
1995.57, 456293.883059, 4496336.840003, 58.000000, 0.000000e+00
1995.57, 471807.178346, 4496261.927072, 54.000000, 0.000000e+00
1995.57, 483082.624711, 4496227.765798, 65.000000, 2.689720e-03
1995.56, 428172.222039, 4503948.655719, 52.000000, 0.000000e+00
1995.59, 518334.540542, 4494377.375597, 67.000000, 0.000000e+00
1995.59, 560683.893000, 4489051.498461, 96.000000, 0.000000e+00
1995.59, 555009.007667, 4492704.081119, 87.000000, 6.003287e-04
1995.57, 461973.682212, 4503698.671315, 50.000000, 0.000000e+00
1995.57, 476060.343011, 4503639.907584, 60.000000, 0.000000e+00
1995.59, 579004.277257, 4491076.944922, 100.000000, 4.054580e-03
1995.59, 533826.406442, 4498128.075392, 63.000000, 5.374795e-04
1995.59, 574734.624945, 4494729.721537, 95.000000, 5.423882e-03
1995.59, 518311.762560, 4503623.899768, 67.000000, 0.000000e+00
1995.59, 566240.795377, 4498346.058155, 85.000000, 1.340610e-03
1995.59, 571881.429892, 4498398.417670, 88.000000, 6.006183e-04
1995.59, 607174.192245, 4495125.857631, 90.000000, 4.809587e-03
1995.59, 612809.303978, 4495209.077817, 93.000000, 6.732050e-03
1995.59, 529553.893712, 4509210.422036, 62.000000, 0.000000e+00
1995.59, 504219.868968, 4512860.276682, 71.000000, 2.157370e-02
1995.57, 487343.541781, 4514712.581471, 72.000000, 2.556915e-01
1995.59, 525319.230619, 4512902.357786, 65.000000, 1.188053e-03
1995.59, 598590.449743, 4504255.720839, 80.000000, 5.983090e-03
1995.59, 604218.523932, 4504332.571630, 78.000000, 2.570257e-02
1995.59, 597106.541427, 4509787.481493, 73.000000, 8.658025e-03
1995.57, 490165.603641, 4523966.222071, 78.000000, 2.616194e-01
1995.57, 477530.595013, 4525836.614828, 52.000000, 0.000000e+00
1995.59, 504213.537082, 4523960.871946, 87.000000, 1.440789e-02
1995.59, 621029.203464, 4510139.457642, 87.000000, 1.800986e-03
1995.59, 511227.662178, 4527664.761264, 72.000000, 1.131598e-02
1995.59, 514040.895896, 4527669.583460, 80.000000, 1.555603e-02
1995.59, 629408.806283, 4513989.897371, 88.000000, 1.201237e-03
1995.59, 521057.137792, 4527686.288475, 63.000000, 5.934602e-04
1995.59, 588529.447964, 4520782.488313, 66.000000, 0.000000e+00
1995.59, 602610.427457, 4519121.539540, 70.000000, 4.312870e-03
1995.59, 616661.021591, 4519329.955139, 76.000000, 2.001218e-02
1995.57, 488783.624092, 4535069.011001, 70.000000, 4.871948e-02
1995.57, 476180.037333, 4540649.570887, 57.000000, 1.678853e-01
1995.57, 480384.058368, 4540637.132670, 60.000000, 1.012094e-01
1995.59, 630654.789224, 4523261.950206, 83.000000, 5.204747e-02
1995.57, 497200.125986, 4540611.457002, 80.000000, 2.627053e-01
1995.59, 640492.222317, 4523442.620293, 88.000000, 6.713897e-04
1995.57, 516816.064817, 4540630.184577, 68.000000, 0.000000e+00
1995.59, 596815.128284, 4531989.392504, 60.000000, 5.291215e-03
1995.59, 677107.441782, 4520531.360294, 102.000000, 0.000000e+00
1995.57, 473391.895027, 4546209.747475, 54.000000, 2.981763e-02
1995.59, 609443.481623, 4532166.316898, 67.000000, 1.783782e-03
1995.57, 484607.508619, 4549874.292923, 66.000000, 8.073811e-03
1995.57, 494398.914536, 4549860.250351, 99.000000, 4.101522e-02
1995.57, 479011.736292, 4551742.111466, 54.500000, 4.646874e-02
1995.59, 689663.924110, 4524542.357816, 106.000000, 1.211760e-03
1995.57, 498597.629318, 4549858.241521, 97.000000, 1.029643e-02
1995.59, 638910.079233, 4532663.433372, 81.000000, 2.708447e-03
1995.59, 640316.074213, 4532690.103191, 81.000000, 2.708447e-03
1995.57, 473418.759975, 4553603.123553, 57.000000, 1.017542e+00
1995.57, 465034.420863, 4555492.371005, 42.000000, 1.271450e-03
1995.57, 487410.218344, 4553565.638905, 100.000000, 5.300211e-03
1995.57, 472032.583422, 4555462.230786, 53.000000, 3.931767e-01
1995.59, 662761.721899, 4533152.257922, 83.000000, 7.789247e-03
1995.57, 474833.200120, 4557305.981978, 50.000000, 2.553651e-02
1995.57, 532179.224854, 4551782.782698, 60.000000, 4.148287e-03
1995.57, 501401.306628, 4555408.836668, 100.000000, 2.622962e-03
1995.59, 638805.266550, 4538214.195663, 74.000000, 5.071002e-02
1995.57, 466452.720817, 4559182.534354, 45.000000, 0.000000e+00
1995.59, 626122.476976, 4541694.533134, 66.000000, 4.160170e-03
1995.59, 630326.701402, 4541767.988728, 68.000000, 4.649575e-03
1995.57, 525166.799880, 4557305.981978, 67.000000, 6.599992e-02
1995.59, 697845.659307, 4534011.866405, 100.000000, 0.000000e+00
1995.59, 627462.426389, 4545415.618026, 63.000000, 6.624577e-04
1995.57, 520961.708019, 4560989.468605, 67.000000, 6.460912e-03
1995.57, 470683.411069, 4568423.038827, 60.000000, 1.150107e-03
1995.57, 479059.587761, 4568394.111645, 81.000000, 3.485163e-03
1995.59, 672326.486159, 4544478.041091, 73.000000, 0.000000e+00
1995.59, 631564.782627, 4551040.725003, 62.000000, 0.000000e+00
1995.57, 530731.058607, 4564720.920934, 63.000000, 3.679452e-02
1995.57, 515357.418596, 4566526.234832, 98.000000, 6.035302e-04
1995.59, 694796.291838, 4543196.240106, 78.000000, 5.319837e-02
1995.59, 644161.638992, 4551278.062646, 62.000000, 2.372709e-03
1995.57, 470705.786812, 4573973.808749, 67.000000, 2.864103e-03
1995.57, 474890.679811, 4573958.136227, 85.000000, 7.805330e-03
