"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2016.34, 524665.610288, 4063647.668421, 92.000000, 0.000000e+00
2016.34, 519284.297574, 4069912.448840, 62.000000, 3.108505e-02
2016.34, 517669.831462, 4078162.177560, 52.000000, 3.217577e-02
2016.34, 516076.094690, 4086489.989711, 54.000000, 1.636056e-03
2016.34, 514096.781010, 4098445.080576, 55.000000, 2.235943e-02
2016.34, 519119.465277, 4099497.725922, 68.000000, 0.000000e+00
2016.34, 510989.373899, 4101091.804643, 49.000000, 1.090704e-02
2016.34, 521527.415852, 4110741.325801, 83.000000, 5.453520e-04
2016.34, 533643.479797, 4112400.688493, 94.000000, 0.000000e+00
2016.34, 520994.809525, 4114201.221734, 66.000000, 0.000000e+00
2016.34, 527626.278313, 4119589.802362, 85.000000, 0.000000e+00
2016.36, 515413.350690, 4132216.665901, 60.000000, 0.000000e+00
2016.34, 535964.312151, 4132335.223699, 92.000000, 0.000000e+00
2016.34, 537147.030387, 4143257.229156, 66.000000, 6.980505e-02
2016.34, 538273.609776, 4150296.249540, 63.000000, 3.599322e-02
2016.36, 518970.870428, 4157075.083832, 60.000000, 2.181408e-03
2016.36, 525554.201167, 4158801.298117, 60.000000, 0.000000e+00
2016.34, 545543.256993, 4157699.800533, 67.000000, 1.052529e-01
2016.34, 547460.117690, 4157632.876603, 74.000000, 1.036169e-02
2016.36, 532013.009234, 4166922.836721, 60.000000, 5.998872e-03
2016.36, 539320.006175, 4168219.150656, 60.000000, 1.276123e-01
2016.36, 543085.111298, 4171832.687089, 60.000000, 7.144110e-02
2016.36, 531814.119667, 4175043.488376, 54.000000, 1.090704e-03
2016.34, 547808.755721, 4173711.561148, 64.000000, 3.817465e-03
2016.34, 557977.665730, 4172933.457881, 88.000000, 2.181408e-03
2016.36, 543827.884169, 4174743.502803, 60.000000, 1.363380e-02
2016.36, 528159.995844, 4179257.364572, 50.000000, 1.636056e-03
2016.34, 552297.150822, 4176224.113353, 66.000000, 2.944900e-02
2016.36, 539410.416952, 4178837.491363, 54.000000, 8.180280e-03
2016.34, 561239.185664, 4176540.843177, 93.000000, 0.000000e+00
2016.36, 522457.382953, 4183810.952751, 40.000000, 2.454084e-02
2016.34, 562187.841875, 4178112.414850, 70.000000, 1.908732e-02
2016.36, 542969.937023, 4187143.409115, 57.000000, 1.090704e-03
2016.34, 560567.608461, 4185179.341891, 76.000000, 2.726760e-03
2016.36, 533254.934645, 4189239.731259, 48.000000, 1.090704e-02
2016.36, 539509.365210, 4189411.669714, 52.000000, 5.453520e-04
2016.36, 544595.529387, 4189215.800504, 56.000000, 0.000000e+00
2016.36, 548087.331557, 4189390.834234, 60.000000, 2.726760e-03
2016.34, 556901.127550, 4188381.978548, 65.000000, 1.090704e-03
2016.34, 567072.208832, 4190655.694918, 96.000000, 0.000000e+00
2016.34, 558734.558205, 4192855.350622, 67.000000, 0.000000e+00
2016.36, 549600.828086, 4195169.500732, 58.000000, 5.453520e-04
2016.36, 522745.401013, 4200576.422551, 32.000000, 0.000000e+00
2016.36, 524962.965929, 4202269.366561, 33.000000, 0.000000e+00
2016.34, 560046.642622, 4199821.935026, 66.000000, 1.090704e-03
2016.34, 564795.256036, 4202698.729337, 71.000000, 5.453520e-04
2016.36, 540385.725248, 4206147.835480, 32.000000, 1.799662e-02
2016.36, 529640.460722, 4208276.489001, 60.000000, 0.000000e+00
2016.34, 557112.617010, 4205992.437244, 55.000000, 3.272112e-03
2016.34, 552721.857678, 4207449.766629, 50.000000, 0.000000e+00
2016.36, 517330.392426, 4214476.674873, 42.000000, 0.000000e+00
2016.36, 521730.200186, 4215596.767974, 42.000000, 5.453520e-04
2016.34, 565336.537114, 4212989.191045, 56.000000, 9.816335e-03
2016.34, 559688.935485, 4213889.053702, 47.000000, 8.180280e-03
2016.34, 569679.774161, 4212925.290363, 64.000000, 1.636056e-02
2016.36, 549115.230382, 4224670.325780, 43.000000, 3.326647e-02
2016.34, 567934.614531, 4225438.451281, 47.000000, 6.544222e-03
2016.34, 587651.098196, 4224040.458959, 77.000000, 1.090704e-03
2016.34, 572224.609692, 4228649.140311, 65.000000, 5.453520e-04
2016.34, 583080.127292, 4228053.951242, 69.000000, 0.000000e+00
2016.34, 586995.864526, 4229582.030358, 72.000000, 1.636056e-03
2016.34, 576197.074142, 4236408.958209, 64.000000, 6.544222e-03
2016.34, 573908.515058, 4240815.420472, 56.000000, 7.089575e-03
2016.36, 559355.727516, 4242592.917459, 44.000000, 1.745126e-02
2016.34, 576567.418489, 4240718.113690, 58.000000, 7.634927e-03
2016.36, 563917.104849, 4242771.994661, 53.000000, 5.453520e-04
2016.34, 579655.622609, 4244088.237479, 60.000000, 5.453520e-04
2016.36, 561960.909988, 4247095.564503, 48.000000, 5.453520e-03
2016.34, 593822.123115, 4243463.646266, 66.000000, 0.000000e+00
2016.34, 587504.304361, 4244890.860186, 63.000000, 0.000000e+00
2016.34, 584224.068031, 4247685.807024, 60.000000, 5.453520e-04
2016.34, 589953.952683, 4247792.099469, 59.000000, 0.000000e+00
2016.34, 600497.910582, 4247184.177625, 70.000000, 0.000000e+00
2016.36, 559118.751187, 4253443.752496, 41.000000, 5.453520e-04
2016.36, 580336.682617, 4252917.392134, 59.000000, 1.636056e-03
2016.36, 572885.433379, 4254355.679203, 52.000000, 1.526985e-02
