"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2000.55, 518023.729527, 4041223.892749, 75.000000, 0.000000e+00
2000.55, 518821.804926, 4044775.206414, 77.000000, 0.000000e+00
2000.55, 516778.937502, 4045935.701303, 49.000000, 0.000000e+00
2000.55, 519613.096373, 4047084.229280, 78.000000, 0.000000e+00
2000.55, 517262.748075, 4050107.474977, 53.000000, 0.000000e+00
2000.55, 520328.671289, 4050968.313959, 79.000000, 0.000000e+00
2000.55, 520606.559883, 4054429.899413, 79.000000, 0.000000e+00
2000.55, 514409.853897, 4055204.841556, 49.000000, 0.000000e+00
2000.55, 516555.371998, 4055142.156085, 57.000000, 0.000000e+00
2000.55, 519307.771168, 4055536.152934, 61.000000, 1.185790e-03
2000.55, 519636.608762, 4068049.632657, 66.000000, 1.141015e-03
2000.55, 519195.799244, 4077510.986123, 62.000000, 1.127658e-02
2000.55, 513715.084583, 4086985.044664, 55.000000, 3.259873e-02
2000.57, 511203.612482, 4100448.665666, 50.000000, 1.634095e-03
2000.52, 513344.459506, 4107385.220788, 56.000000, 7.101332e-03
2000.57, 513917.120162, 4115684.194859, 53.000000, 6.608227e-03
2000.52, 519629.135292, 4121187.016205, 56.000000, 5.434482e-02
2000.57, 519636.697381, 4125535.838586, 50.000000, 6.399813e-02
2000.57, 524589.619761, 4138562.258644, 54.000000, 2.891962e-02
2000.52, 537775.314367, 4149073.570327, 60.000000, 8.127515e-02
2000.52, 534682.901079, 4152876.628758, 60.000000, 2.898635e-01
2000.52, 540816.766610, 4158019.147010, 63.000000, 3.993567e-01
2000.52, 535347.735460, 4162753.677853, 60.000000, 6.664745e-02
2000.52, 546178.359839, 4162596.157379, 70.000000, 1.333433e-01
2000.57, 523446.239601, 4167293.535791, 48.000000, 8.516790e-02
2000.52, 541111.096773, 4169881.006622, 56.000000, 2.953108e-01
2000.52, 549244.078182, 4168039.285997, 62.000000, 3.508797e-02
2000.57, 528105.614794, 4171945.662986, 51.000000, 5.899115e-04
2000.57, 528956.285090, 4180757.942196, 49.000000, 0.000000e+00
2000.52, 554847.976469, 4180900.745163, 65.000000, 9.767510e-02
2000.52, 547574.431210, 4185282.554974, 53.000000, 3.982248e-01
2000.57, 539690.359410, 4190189.211726, 51.000000, 4.857972e-03
2000.52, 551891.163686, 4194462.461556, 59.000000, 5.365530e-03
2000.57, 544636.730005, 4196195.042751, 53.000000, 2.140676e-03
2000.57, 547888.875621, 4199264.680847, 53.000000, 2.140676e-03
2000.52, 566405.611783, 4204509.218686, 68.000000, 3.078957e-01
2000.57, 559112.665919, 4211099.735508, 53.000000, 5.512240e-02
2000.52, 563762.614904, 4216804.936092, 54.000000, 5.999302e-02
2000.52, 570283.839370, 4218156.907052, 56.000000, 6.084287e-02
2000.57, 563073.264012, 4224278.494779, 43.000000, 7.406977e-02
2000.52, 578310.827357, 4227695.797708, 60.000000, 7.821385e-02
2000.52, 582537.946943, 4227116.262486, 70.000000, 7.284090e-02
2000.52, 586682.011696, 4228635.402234, 72.000000, 9.725375e-03
2000.57, 569817.446562, 4231601.977138, 61.000000, 9.310032e-02
2000.52, 585306.367801, 4232871.058711, 70.000000, 5.658793e-04
2000.57, 565092.490563, 4236833.541688, 50.000000, 1.317835e-01
2000.57, 569610.500564, 4236327.414606, 58.000000, 7.463970e-03
2000.57, 573643.203391, 4237306.354786, 62.000000, 6.327645e-03
2000.57, 571851.796099, 4242028.629368, 55.000000, 2.170572e-02
2000.57, 573803.892095, 4246518.351232, 54.000000, 5.729975e-02
2000.52, 594106.931854, 4245275.906429, 61.000000, 5.692035e-04
2000.52, 589588.937798, 4246833.633214, 61.000000, 7.760775e-03
2000.52, 597790.975622, 4249925.405072, 65.000000, 0.000000e+00
2000.52, 592214.664319, 4250259.165322, 60.000000, 9.320495e-02
2000.57, 568275.230093, 4254537.169270, 46.000000, 1.343454e-02
2000.57, 582794.640628, 4255006.448001, 58.000000, 2.251237e-03
2000.52, 594960.021474, 4254452.812638, 57.000000, 4.454915e-01
2000.57, 587436.673717, 4255943.396764, 53.000000, 1.493696e-01
2000.52, 599429.769345, 4255139.420202, 58.000000, 2.467080e-02
2000.57, 574519.640433, 4263548.158177, 48.000000, 5.490707e-02
2000.57, 582446.136515, 4264291.587667, 53.000000, 5.132310e-02
2000.57, 591379.594955, 4263778.027783, 52.000000, 3.367720e-02
2000.52, 613537.038945, 4260021.067429, 65.000000, 7.044110e-02
2000.57, 594648.654421, 4264570.620068, 51.000000, 4.196015e-02
2000.52, 602755.241145, 4264703.712396, 57.000000, 1.623547e-01
2000.57, 577902.387706, 4268940.437717, 52.000000, 1.004703e-01
2000.57, 580084.690904, 4273756.199071, 54.000000, 1.235945e-01
2000.52, 610616.842311, 4269325.606583, 61.000000, 7.571187e-02
2000.52, 616484.641803, 4269109.153506, 64.000000, 1.057716e-02
2000.52, 633011.072334, 4269999.374090, 80.000000, 3.344055e-03
2000.52, 615406.287320, 4274387.901215, 55.000000, 2.433206e-02
2000.57, 600154.974442, 4278788.182523, 49.000000, 6.165813e-03
2000.52, 623257.785138, 4278034.860788, 60.000000, 3.483220e-03
2000.52, 644502.046179, 4275049.711010, 88.000000, 0.000000e+00
2000.52, 631842.568898, 4277439.399808, 71.000000, 9.511095e-02
2000.52, 615164.915062, 4280855.363246, 59.000000, 2.590093e-02
2000.57, 600214.122835, 4283084.133619, 47.000000, 3.393497e-02
2000.57, 608884.809050, 4288314.614228, 50.000000, 2.054668e-02
2000.52, 647105.520698, 4283123.437563, 81.000000, 0.000000e+00
2000.57, 625994.550823, 4287734.640351, 66.000000, 4.168895e-02
2000.57, 620057.788615, 4288197.860687, 60.000000, 1.153951e+00
2000.57, 616074.272790, 4293078.108250, 53.000000, 1.190464e-01
2000.52, 646349.273890, 4293011.961679, 73.000000, 5.556012e-02
2000.52, 629120.685048, 4297075.792881, 55.000000, 1.061282e-02
