"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2010.44, 454903.546872, 4470547.652158, 69.000000, 0.000000e+00
2010.44, 445351.177374, 4481778.288395, 71.000000, 0.000000e+00
2010.44, 478385.413599, 4480710.763738, 74.000000, 4.719387e-04
2010.44, 461800.307112, 4484695.474951, 60.000000, 0.000000e+00
2010.44, 448265.391864, 4486464.228430, 68.000000, 0.000000e+00
2010.45, 513129.836298, 4480668.862008, 76.000000, 0.000000e+00
2010.44, 473393.138332, 4485566.517078, 64.000000, 1.429770e-03
2010.44, 436171.613987, 4490687.387066, 66.000000, 0.000000e+00
2010.44, 495357.832757, 4485265.274345, 77.000000, 1.400501e-03
2010.44, 425415.881206, 4495394.302922, 61.000000, 0.000000e+00
2010.44, 419566.285970, 4499818.177743, 55.000000, 0.000000e+00
2010.45, 560717.362117, 4485976.814628, 99.000000, 0.000000e+00
2010.45, 526734.959116, 4490007.066677, 68.000000, 2.808040e-03
2010.45, 532186.938182, 4490028.599259, 70.000000, 2.340489e-03
2010.44, 440969.689143, 4500028.224373, 54.000000, 0.000000e+00
2010.44, 453463.146903, 4499528.811576, 50.000000, 0.000000e+00
2010.45, 543505.548152, 4490119.327679, 81.000000, 9.233230e-04
2010.44, 475773.803159, 4498690.043405, 58.000000, 4.739707e-04
2010.44, 493159.342234, 4498842.444546, 75.000000, 4.123265e-02
2010.44, 479912.407700, 4500031.960223, 65.000000, 2.342751e-03
2010.45, 579626.382353, 4490695.005360, 100.000000, 2.742232e-03
2010.45, 516428.268248, 4499379.155644, 66.000000, 9.304255e-03
2010.45, 588440.720537, 4491371.622562, 95.000000, 6.566185e-03
2010.44, 494084.353207, 4503037.564504, 83.000000, 6.590442e-03
2010.44, 483813.495059, 4505561.536874, 68.000000, 1.518204e-02
2010.44, 485046.523862, 4509555.115608, 72.000000, 5.279942e-02
2010.44, 475470.173011, 4511711.933358, 56.000000, 2.486101e-02
2010.45, 546146.531595, 4503833.492274, 64.000000, 0.000000e+00
2010.45, 507616.396931, 4509210.933070, 70.000000, 2.008817e-02
2010.45, 517883.861857, 4509361.796503, 64.000000, 8.655440e-03
2010.45, 524655.535225, 4509447.827792, 70.000000, 7.942275e-03
2010.45, 475486.132078, 4516529.567998, 57.000000, 1.198852e-03
2010.44, 498548.724191, 4514690.801480, 77.000000, 1.187386e-02
2010.45, 588757.452325, 4504553.574612, 84.000000, 0.000000e+00
2010.45, 565743.337597, 4508677.008300, 69.000000, 1.184470e-02
2010.45, 483486.586759, 4518072.570682, 68.000000, 4.698265e-04
2010.44, 492612.932268, 4519012.471520, 73.000000, 5.418825e-02
2010.45, 513436.904306, 4517056.182475, 67.000000, 4.769670e-04
2010.45, 583825.987755, 4513166.998217, 73.000000, 1.504912e-02
2010.45, 487304.448212, 4526323.948772, 67.000000, 8.680711e-02
2010.45, 527055.851425, 4522666.064667, 65.000000, 0.000000e+00
2010.45, 650121.050838, 4510638.243593, 97.000000, 1.350927e-03
2010.45, 521217.172188, 4527686.747409, 67.000000, 4.713842e-04
2010.45, 602451.907426, 4518386.536711, 69.000000, 4.651240e-04
2010.54, 508418.626240, 4531357.585525, 59.000000, 0.000000e+00
2010.54, 512627.940511, 4531363.602249, 69.000000, 4.172145e-03
2010.54, 515431.344554, 4531368.944573, 73.000000, 0.000000e+00
2010.45, 482317.204334, 4536846.772506, 71.000000, 0.000000e+00
2010.45, 512885.808040, 4533140.189065, 72.000000, 2.482862e-03
2010.45, 507184.246413, 4536740.203786, 80.000000, 4.313170e-03
2010.54, 508412.276091, 4536908.020767, 75.000000, 1.159106e-02
2010.54, 511213.564658, 4536911.761165, 69.000000, 1.553074e-03
2010.54, 515419.704698, 4536919.382664, 69.000000, 0.000000e+00
2010.54, 519625.846405, 4536929.411482, 64.000000, 0.000000e+00
2010.54, 526641.695717, 4536951.496157, 64.000000, 0.000000e+00
2010.45, 664146.901361, 4518965.898367, 96.000000, 8.992772e-04
2010.49, 484841.762797, 4541325.939593, 58.000000, 0.000000e+00
2010.54, 537855.294921, 4537000.702588, 49.000000, 0.000000e+00
2010.54, 540656.595849, 4537015.666163, 48.000000, 0.000000e+00
2010.49, 479336.687844, 4544913.937658, 57.000000, 3.239487e-01
2010.49, 482756.113768, 4544627.568440, 54.000000, 7.906959e-03
2010.54, 505606.748089, 4542455.831005, 238.000000, 0.000000e+00
2010.45, 682061.494391, 4519496.478786, 109.000000, 2.697350e-03
2010.54, 508405.919506, 4542458.504294, 71.000000, 0.000000e+00
2010.47, 510146.190811, 4542283.088138, 73.000000, 0.000000e+00
2010.54, 512608.880381, 4542464.524018, 69.000000, 0.000000e+00
2010.49, 501663.800122, 4544973.812265, 85.000000, 0.000000e+00
2010.54, 519611.016409, 4542479.900308, 60.000000, 0.000000e+00
2010.54, 537836.189780, 4540708.435595, 49.000000, 0.000000e+00
2010.54, 522418.597077, 4542487.942705, 60.000000, 0.000000e+00
2010.45, 625950.556115, 4529132.200677, 77.000000, 9.372887e-04
2010.54, 540636.076849, 4540723.401650, 55.000000, 0.000000e+00
2010.54, 529420.741829, 4542512.682143, 57.000000, 0.000000e+00
2010.54, 533623.713922, 4542530.741593, 55.000000, 0.000000e+00
2010.54, 501403.078747, 4546161.571965, 84.000000, 9.701730e-03
2010.54, 504200.834639, 4546162.641775, 79.000000, 0.000000e+00
2010.49, 470579.399807, 4550916.361091, 49.000000, 1.102572e-02
2010.54, 508401.669723, 4546166.254197, 68.000000, 4.420755e-03
2010.54, 511199.426355, 4546169.996134, 68.000000, 1.946561e-03
2010.48, 520309.149804, 4545356.994231, 66.000000, 2.706047e-02
2010.49, 485278.276389, 4549362.258267, 65.000000, 5.618556e-03
2010.49, 476479.465693, 4550106.824339, 59.000000, 3.196812e+00
2010.54, 515400.263168, 4546177.620769, 64.000000, 0.000000e+00
2010.54, 518206.423040, 4546184.055722, 64.000000, 3.960537e-03
2010.49, 474084.512038, 4551991.036849, 56.000000, 1.219641e+00
2010.47, 512853.056265, 4547027.496698, 72.000000, 4.623657e-04
2010.54, 522407.262820, 4546195.697427, 66.000000, 1.166585e-03
