"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2019.5, 415024.219534, 4478325.700781, 73.258482, 0.000000e+00
2019.5, 415176.560322, 4479170.079050, 72.749287, 0.000000e+00
2019.5, 415213.435701, 4479799.175291, 72.037202, 0.000000e+00
2019.5, 415243.481794, 4480663.875245, 71.273771, 0.000000e+00
2019.5, 415247.394643, 4482103.609874, 69.724883, 0.000000e+00
2019.5, 415255.220297, 4481367.136233, 70.552155, 0.000000e+00
2019.5, 415261.907895, 4484385.849103, 67.265217, 0.000000e+00
2019.5, 415265.094683, 4482907.584469, 68.782332, 0.000000e+00
2019.5, 415293.906680, 4483663.696566, 68.102970, 0.000000e+00
2019.5, 415298.143757, 4485062.454321, 66.348410, 0.000000e+00
2019.5, 415312.510129, 4488935.734453, 62.345129, 0.000000e+00
2019.5, 415321.759523, 4489774.603742, 61.739339, 0.000000e+00
2019.5, 415327.486389, 4488231.493646, 63.053797, 0.000000e+00
2019.5, 415332.343646, 4490380.253772, 61.038070, 0.000000e+00
2019.5, 415337.572158, 4485932.916337, 65.493548, 0.000000e+00
2019.5, 415356.148244, 4493341.211304, 58.560692, 0.000000e+00
2019.5, 415357.205874, 4492655.386767, 59.286104, 0.000000e+00
2019.5, 415358.273817, 4491113.100928, 60.427052, 0.000000e+00
2019.5, 415369.241712, 4491897.774981, 59.970037, 0.000000e+00
2019.5, 415372.497203, 4494870.837139, 57.651832, 0.000000e+00
2019.5, 415372.821877, 4494070.817346, 58.231868, 0.000000e+00
2019.5, 415387.026383, 4486768.309695, 64.781436, 0.000000e+00
2019.5, 415389.492660, 4495541.550976, 57.244260, 0.000000e+00
2019.5, 415412.371521, 4496458.418626, 56.385256, 0.000000e+00
2019.5, 415412.602311, 4487506.450307, 63.982614, 0.000000e+00
2019.5, 415419.169776, 4497094.199047, 55.473181, 0.000000e+00
2019.5, 415447.328946, 4497706.873972, 54.751469, 0.000000e+00
2019.5, 415452.550492, 4500876.040353, 50.289320, 0.000000e+00
2019.5, 415460.602594, 4501519.305914, 49.423763, 0.000000e+00
2019.5, 415472.352147, 4502319.416605, 48.613561, 0.000000e+00
2019.5, 415482.156006, 4500169.787347, 51.593765, 0.000000e+00
2019.5, 415484.508095, 4498619.687980, 53.885511, 0.000000e+00
2019.5, 415499.240009, 4499388.593206, 52.903333, 0.000000e+00
2019.5, 415518.132791, 4478166.197570, 73.837470, 0.000000e+00
2019.5, 416207.353993, 4478169.107356, 73.774840, 0.000000e+00
2019.5, 417109.225860, 4478171.345924, 73.868369, 0.000000e+00
2019.5, 417785.422433, 4478156.180705, 73.977828, 0.000000e+00
2019.5, 418623.888827, 4478139.866677, 74.129376, 0.000000e+00
2019.5, 419257.372684, 4478127.871147, 74.248661, 0.000000e+00
2019.5, 419833.970558, 4478140.050764, 73.917584, 0.000000e+00
2019.5, 420174.858537, 4478841.108325, 73.569240, 0.000000e+00
2019.5, 420178.355962, 4479705.690872, 72.917112, 0.000000e+00
2019.5, 420182.335307, 4480286.668287, 72.025976, 0.000000e+00
2019.5, 420199.849214, 4481233.622647, 71.005684, 0.000000e+00
2019.5, 420206.404333, 4486424.033385, 66.146445, 0.000000e+00
2019.5, 420207.600172, 4481936.859095, 70.420736, 0.000000e+00
2019.5, 420211.498700, 4485636.727854, 66.967288, 0.000000e+00
2019.5, 420213.683195, 4482766.244369, 69.736747, 0.000000e+00
2019.5, 420213.894681, 4487176.768450, 65.440619, 0.000000e+00
2019.5, 420214.881392, 4487941.127516, 64.595788, 2.667876e-01
2019.5, 420218.376961, 4484214.714588, 68.548381, 0.000000e+00
2019.5, 420218.942429, 4488556.082741, 63.832495, 0.000000e+00
2019.5, 420219.983093, 4483399.529332, 69.256479, 0.000000e+00
2019.5, 420220.593757, 4484856.510246, 67.748482, 0.000000e+00
2019.5, 420251.188582, 4489447.385608, 63.087471, 2.582193e-01
2019.5, 420276.473517, 4490091.945556, 62.485525, 0.000000e+00
2019.5, 420286.914570, 4493307.186299, 59.789037, 0.000000e+00
2019.5, 420286.949008, 4494000.907101, 59.255390, 0.000000e+00
2019.5, 420295.720762, 4490967.032713, 61.823135, 0.000000e+00
2019.5, 420296.728409, 4494717.270425, 58.087561, 0.000000e+00
2019.5, 420299.828660, 4492472.098781, 60.563732, 0.000000e+00
2019.5, 420300.268728, 4491596.670078, 61.266667, 0.000000e+00
2019.5, 420310.670317, 4495446.519493, 57.467804, 0.000000e+00
2019.5, 420321.286850, 4496090.487094, 57.426554, 0.000000e+00
2019.5, 420337.981586, 4501418.507277, 51.054664, 0.000000e+00
2019.5, 420338.510599, 4496996.006483, 56.693633, 0.000000e+00
2019.5, 420345.625430, 4497691.096426, 55.809285, 0.000000e+00
2019.5, 420346.408998, 4502190.448833, 49.887228, 0.000000e+00
2019.5, 420348.101411, 4498477.700960, 54.361370, 0.000000e+00
2019.5, 420366.632406, 4499293.620772, 53.912539, 0.000000e+00
2019.5, 420370.845851, 4500707.862043, 52.061861, 0.000000e+00
2019.5, 420379.553581, 4499916.984917, 53.317497, 0.000000e+00
2019.5, 420389.490166, 4502697.728700, 47.692903, 0.000000e+00
2019.5, 421107.284110, 4503263.675182, 48.499125, 0.000000e+00
2019.5, 421947.282952, 4503540.406946, 50.104110, 0.000000e+00
2019.5, 422535.353838, 4503750.968740, 49.524274, 0.000000e+00
2019.5, 423275.899445, 4504019.023468, 49.385246, 0.000000e+00
2019.5, 423983.241643, 4504287.026200, 49.568830, 0.000000e+00
2019.5, 424054.877056, 4478044.997358, 74.318191, 0.000000e+00
2019.5, 424086.636645, 4477669.568808, 74.487460, 0.000000e+00
2019.5, 424279.753301, 4479042.048837, 73.723884, 0.000000e+00
2019.5, 424304.686896, 4479558.852658, 73.208553, 0.000000e+00
2019.5, 424351.491035, 4480424.780632, 72.414241, 0.000000e+00
2019.5, 424388.121112, 4481106.117977, 71.941152, 0.000000e+00
2019.5, 424461.595508, 4488220.469916, 65.231336, 3.595789e-01
2019.5, 424474.438558, 4489000.017319, 64.577051, 0.000000e+00
2019.5, 424483.249127, 4489794.572520, 63.798843, 4.032913e-01
2019.5, 424487.177278, 4481878.641117, 71.363091, 0.000000e+00
2019.5, 424491.494288, 4490482.342403, 63.081920, 0.000000e+00
2019.5, 424495.534326, 4491246.108107, 62.202482, 2.867879e-01
2019.5, 424495.957294, 4491918.149682, 61.576298, 0.000000e+00
2019.5, 424513.339896, 4487415.222426, 66.024621, 0.000000e+00
