"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1987.56, 451685.353079, 4437156.623629, 103.000000, 6.768655e-04
1987.56, 474417.003202, 4435203.420405, 104.000000, 0.000000e+00
1987.56, 444624.030548, 4442754.855781, 93.000000, 0.000000e+00
1987.56, 389382.366190, 4452619.601566, 101.000000, 0.000000e+00
1987.56, 413510.103542, 4454147.434472, 94.000000, 0.000000e+00
1987.56, 481552.100304, 4448124.558501, 100.000000, 0.000000e+00
1987.56, 403638.211231, 4457975.011538, 93.000000, 0.000000e+00
1987.56, 453235.203895, 4457504.071691, 78.000000, 6.677882e-04
1987.56, 470262.553542, 4462967.552123, 81.000000, 0.000000e+00
1987.56, 443382.098513, 4466818.253624, 71.000000, 0.000000e+00
1987.57, 498581.797719, 4466605.106567, 88.000000, 0.000000e+00
1987.56, 384106.542546, 4478601.623729, 71.000000, 0.000000e+00
1987.57, 528311.606519, 4464804.624323, 97.000000, 0.000000e+00
1987.56, 456152.976690, 4472282.985173, 65.000000, 0.000000e+00
1987.57, 509907.987708, 4468465.159747, 90.000000, 4.809587e-03
1987.57, 519787.982781, 4475877.214079, 80.000000, 0.000000e+00
1987.56, 452004.951779, 4487105.293981, 64.000000, 4.749945e-03
1987.57, 543814.567300, 4477832.941252, 92.000000, 2.220376e-02
1987.56, 423814.620075, 4491047.613497, 63.000000, 0.000000e+00
1987.57, 553701.946523, 4477897.319853, 104.000000, 0.000000e+00
1987.56, 467537.539525, 4487021.605629, 57.000000, 4.734140e-03
1987.56, 471772.149815, 4487004.395539, 61.000000, 2.647012e-03
1987.56, 447809.163521, 4492683.814144, 62.000000, 2.648422e-03
1987.57, 533893.586252, 4483331.569301, 85.000000, 0.000000e+00
1987.57, 516938.394321, 4486970.249909, 69.000000, 0.000000e+00
1987.57, 526828.578383, 4485156.603076, 71.000000, 0.000000e+00
1987.57, 546603.734594, 4483400.003994, 94.000000, 3.011810e-02
1987.56, 459119.100486, 4496320.789511, 53.000000, 0.000000e+00
1987.56, 419681.839799, 4500338.713309, 50.000000, 0.000000e+00
1987.56, 443619.711619, 4498264.800780, 55.000000, 0.000000e+00
1987.56, 412660.877969, 4502271.921144, 46.000000, 0.000000e+00
1987.57, 512694.346224, 4492511.895387, 65.000000, 1.188053e-03
1987.56, 467593.926753, 4499975.538008, 46.000000, 2.134253e-03
1987.57, 549376.407135, 4490821.920583, 80.000000, 0.000000e+00
1987.57, 557841.475940, 4490882.772036, 91.000000, 0.000000e+00
1987.56, 439451.724915, 4505702.036697, 47.000000, 0.000000e+00
1987.57, 564885.325107, 4492783.518582, 94.000000, 6.023620e-04
1987.57, 573348.355164, 4492862.002045, 94.000000, 7.228345e-03
1987.56, 380432.415088, 4513824.428848, 50.000000, 0.000000e+00
1987.56, 425414.041230, 4509526.697058, 41.000000, 0.000000e+00
1987.56, 473244.624449, 4505503.304461, 54.000000, 2.891155e-02
1987.57, 512678.565789, 4501769.487765, 63.000000, 1.186920e-03
1987.57, 501410.844419, 4505455.219115, 69.000000, 7.113157e-02
1987.57, 540850.405908, 4501870.948372, 58.000000, 0.000000e+00
1987.57, 608605.758244, 4493292.402075, 93.000000, 1.204141e-03
1987.57, 560593.527423, 4500151.809828, 77.000000, 1.194895e-03
1987.57, 519709.589233, 4505481.252049, 64.000000, 0.000000e+00
1987.57, 556352.183334, 4501972.330483, 70.000000, 0.000000e+00
1987.57, 550689.161504, 4505628.160484, 60.000000, 0.000000e+00
1987.56, 400256.348217, 4522779.596305, 33.000000, 0.000000e+00
1987.57, 585893.229842, 4505952.062782, 83.000000, 2.995865e-03
1987.58, 639536.721368, 4499359.789458, 98.000000, 0.000000e+00
