"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2015.37, 518353.590784, 4050287.217122, 57.000000, 1.161257e-01
2015.37, 520011.687146, 4060329.849655, 62.000000, 7.472943e-02
2015.37, 514446.300095, 4081195.613118, 57.000000, 1.221380e-01
2015.48, 519816.279791, 4086719.757177, 67.000000, 1.286546e-01
2015.48, 516803.304926, 4088066.639640, 61.000000, 2.210878e-02
2015.44, 513229.860203, 4089746.494807, 55.000000, 2.749757e-02
2015.37, 515984.587369, 4097228.159132, 61.000000, 1.479174e-01
2015.44, 521304.799412, 4100412.615752, 78.000000, 3.513847e-03
2015.44, 525622.904086, 4101522.861433, 86.000000, 0.000000e+00
2015.44, 510719.925148, 4103232.498918, 51.000000, 5.159485e-03
2015.37, 518775.157520, 4102370.171834, 74.000000, 1.254972e-02
2015.48, 518007.995469, 4111931.186944, 68.000000, 0.000000e+00
2015.48, 516046.933701, 4115876.580871, 60.000000, 4.228917e-02
2015.44, 521617.059147, 4117331.242198, 69.000000, 1.031292e-03
2015.48, 532908.466168, 4116435.959586, 94.000000, 0.000000e+00
2015.37, 527144.352216, 4123215.947397, 79.000000, 4.590490e-04
2015.37, 517531.738207, 4127383.859657, 51.000000, 1.289807e+00
2015.48, 529611.084241, 4130335.575641, 80.000000, 5.645532e-04
2015.37, 526315.292011, 4133064.811391, 59.000000, 3.499812e-01
2015.44, 519873.458462, 4134100.965096, 48.000000, 1.530730e+00
2015.44, 525611.921946, 4134249.699615, 60.000000, 7.652425e-02
2015.44, 529269.188271, 4139409.417790, 57.000000, 1.019696e-01
2015.48, 515953.320968, 4141692.032357, 52.000000, 1.185098e-01
2015.44, 527436.969651, 4142132.384416, 53.000000, 1.678893e-01
2015.44, 536454.009773, 4141911.745926, 76.000000, 2.497216e-03
2015.37, 530811.776409, 4145905.156239, 61.000000, 2.994327e-02
2015.37, 528688.738156, 4148615.700411, 58.000000, 4.856625e-01
2015.37, 522876.164626, 4150084.340784, 52.000000, 4.416172e-01
2015.44, 534865.022034, 4149482.461144, 64.000000, 1.132142e-01
2015.48, 517863.922540, 4154343.399479, 43.000000, 1.557539e-02
2015.48, 543165.497709, 4152994.013170, 72.000000, 2.088159e-01
2015.48, 516649.152579, 4156537.569694, 43.000000, 5.646842e-03
2015.48, 526209.900043, 4160878.029050, 59.000000, 1.357414e-01
2015.48, 557109.013773, 4160833.580853, 104.000000, 5.347362e-04
2015.48, 531670.590288, 4164192.213025, 63.000000, 3.962405e-02
2015.44, 515974.580783, 4167408.870939, 41.000000, 5.313222e-02
2015.38, 528849.235195, 4166012.529156, 58.000000, 6.936085e-02
2015.44, 544100.623130, 4164914.770576, 60.000000, 2.347261e-01
2015.48, 537078.029387, 4166611.137644, 60.000000, 1.352547e+00
2015.48, 526769.038465, 4168146.817861, 58.000000, 6.267235e-02
2015.48, 545989.215092, 4166456.152615, 68.000000, 3.673063e-01
2015.38, 537774.555507, 4168633.553551, 58.000000, 2.117214e-01
2015.38, 533777.607031, 4169015.676339, 61.000000, 4.715872e-01
2015.44, 523938.082474, 4171078.239848, 47.000000, 4.570068e-02
2015.44, 517928.971647, 4173248.673734, 42.000000, 1.874173e-02
