"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2000.58, 459244.762188, 4471233.234820, 69.000000, 4.966060e-04
2000.58, 461896.973033, 4480388.060196, 64.000000, 4.799675e-02
2000.58, 437443.476167, 4485869.881292, 67.000000, 1.010810e-02
2000.58, 461903.045312, 4484905.857108, 59.000000, 5.315475e-04
2000.61, 543993.809551, 4476191.143407, 91.000000, 1.583851e-02
2000.58, 469110.381448, 4486426.618784, 55.000000, 4.775770e-03
2000.58, 502261.711888, 4485508.374899, 72.000000, 0.000000e+00
2000.61, 547069.242746, 4480794.306957, 90.000000, 7.761622e-03
2000.58, 512595.341770, 4485984.853792, 69.000000, 0.000000e+00
2000.58, 437635.149139, 4495614.981990, 58.000000, 3.279670e-03
2000.58, 448167.148092, 4495478.718721, 59.000000, 0.000000e+00
2000.58, 517930.985153, 4489792.005345, 66.000000, 0.000000e+00
2000.61, 563762.356010, 4486523.934924, 94.000000, 0.000000e+00
2000.61, 571705.463608, 4485907.702366, 105.000000, 0.000000e+00
2000.58, 424960.947374, 4503969.306287, 47.000000, 0.000000e+00
2000.58, 449490.956029, 4501053.347410, 48.000000, 8.994063e-03
2000.61, 561631.240553, 4490202.664702, 91.000000, 0.000000e+00
2000.61, 588762.555955, 4487090.097545, 98.000000, 4.894705e-04
2000.58, 442455.109733, 4504046.276862, 47.000000, 1.663720e-03
2000.58, 462100.550288, 4503720.224199, 46.000000, 0.000000e+00
2000.61, 580539.633421, 4490016.510279, 95.000000, 0.000000e+00
2000.58, 510931.730483, 4499857.458380, 65.000000, 1.172408e-02
2000.58, 484554.662683, 4504472.116638, 64.000000, 1.128892e-01
2000.58, 535357.490855, 4499822.477744, 61.000000, 0.000000e+00
2000.58, 474933.127343, 4507662.015138, 41.000000, 2.084128e-03
2000.61, 563759.745181, 4498701.823082, 80.000000, 0.000000e+00
2000.58, 513502.358688, 4504268.522134, 62.000000, 5.423615e-04
2000.58, 513789.879994, 4508687.022508, 65.000000, 5.482970e-03
2000.58, 524300.311678, 4507048.934477, 65.000000, 0.000000e+00
2000.58, 480816.180961, 4512772.916434, 62.000000, 1.149904e-02
2000.58, 475298.102284, 4515797.547325, 56.000000, 1.720867e-03
2000.58, 487638.766537, 4514656.579671, 66.000000, 1.118615e-01
2000.61, 586565.793605, 4504794.152017, 80.000000, 2.733243e-03
2000.61, 596172.700199, 4504945.681805, 77.000000, 1.502806e-02
2000.62, 629294.497283, 4500673.780854, 93.000000, 1.675201e-02
2000.58, 485874.142814, 4518478.347049, 67.000000, 6.341075e-01
2000.62, 633886.360855, 4500721.736520, 91.000000, 5.713330e-03
2000.61, 580461.371508, 4508966.426018, 75.000000, 1.758222e-02
2000.58, 491005.146938, 4521367.590021, 71.000000, 5.570800e-01
2000.58, 480679.124602, 4524906.327597, 62.000000, 8.353019e-04
