"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1984.57, 512079.391516, 3935899.059382, 54.000000, 0.000000e+00
1984.57, 492457.765701, 3943280.501517, 39.000000, 0.000000e+00
1984.57, 503014.455297, 3945129.981338, 50.000000, 0.000000e+00
1984.57, 509031.693373, 3965463.858112, 84.000000, 5.994615e-04
1984.57, 510522.315832, 3980261.300487, 92.000000, 0.000000e+00
1984.57, 495495.513987, 3987643.076549, 39.000000, 0.000000e+00
1984.57, 509001.371393, 3995044.635976, 80.000000, 1.337011e-03
1984.57, 507485.456564, 4009828.554516, 57.000000, 5.917675e-04
1984.57, 467103.816542, 4024684.511362, 33.000000, 0.000000e+00
1984.57, 505984.837433, 4022771.770585, 45.000000, 0.000000e+00
1984.57, 504483.514380, 4028316.945761, 37.000000, 0.000000e+00
1984.57, 452229.719702, 4037687.846468, 34.000000, 0.000000e+00
1984.57, 511942.829563, 4035722.583923, 34.000000, 0.000000e+00
1984.57, 517903.391024, 4043120.460317, 65.000000, 0.000000e+00
1984.57, 455289.489838, 4052469.392373, 32.000000, 0.000000e+00
1984.57, 516401.397738, 4046822.378835, 50.000000, 0.000000e+00
1984.58, 520875.326120, 4046832.068921, 86.000000, 0.000000e+00
1984.58, 517891.859320, 4048666.719995, 63.000000, 6.624577e-04
1984.58, 516394.354740, 4050516.202265, 51.000000, 0.000000e+00
1984.58, 519377.476925, 4052374.886388, 64.000000, 5.937432e-04
1984.57, 489569.092703, 4056053.219666, 28.000000, 0.000000e+00
1984.58, 517880.313952, 4054213.026247, 60.000000, 0.000000e+00
1984.58, 519373.322157, 4054216.265797, 64.000000, 0.000000e+00
1984.58, 520857.390667, 4054219.743287, 85.000000, 5.997502e-04
1984.58, 514900.022360, 4056059.817322, 50.000000, 0.000000e+00
1984.58, 513404.442080, 4057909.835210, 51.000000, 0.000000e+00
1984.58, 514890.384132, 4061606.182757, 52.000000, 1.975807e-03
1984.57, 453915.766757, 4074663.145473, 32.000000, 0.000000e+00
1984.57, 507432.687151, 4070836.809755, 39.000000, 0.000000e+00
1984.58, 514874.301593, 4070846.531182, 53.000000, 6.589512e-04
1984.58, 519318.935442, 4078254.503348, 67.000000, 0.000000e+00
1984.58, 523771.301229, 4080118.327254, 83.000000, 5.991730e-04
1984.57, 508909.246427, 4083783.807116, 40.000000, 1.308895e-03
1984.57, 517806.868786, 4089344.413404, 58.000000, 1.776147e-03
1984.57, 513349.332581, 4093030.299975, 57.000000, 6.509442e-03
1984.58, 528172.596454, 4096771.834929, 85.000000, 0.000000e+00
1984.57, 511842.361959, 4107826.721352, 56.000000, 0.000000e+00
1984.57, 517767.990439, 4107837.121819, 65.000000, 0.000000e+00
1984.57, 477809.473646, 4115236.009167, 25.000000, 0.000000e+00
1984.57, 516277.227362, 4111528.292848, 62.000000, 0.000000e+00
1984.57, 517744.595681, 4118930.777945, 59.000000, 0.000000e+00
1984.58, 535489.249969, 4118986.973887, 92.000000, 0.000000e+00
1984.57, 522170.998323, 4122635.547136, 58.000000, 1.776147e-03
1984.57, 477843.660147, 4128182.481861, 27.000000, 0.000000e+00
1984.57, 504432.243904, 4126301.684524, 37.000000, 0.000000e+00
1984.57, 523615.497367, 4135586.212543, 57.000000, 1.775302e-03
1984.58, 535403.201853, 4139322.232196, 83.000000, 0.000000e+00
1984.57, 469056.535186, 4148546.115754, 25.000000, 0.000000e+00
1984.58, 536856.774588, 4144875.730913, 62.000000, 0.000000e+00
1984.58, 545640.841392, 4156013.923186, 67.000000, 2.378376e-03
1984.57, 526475.730032, 4163330.783750, 55.000000, 6.596495e-04
1984.57, 526457.991144, 4168878.068852, 55.000000, 0.000000e+00
1984.57, 530860.793255, 4170735.065082, 57.000000, 0.000000e+00
1984.58, 554389.015544, 4169014.609227, 77.000000, 1.201374e-02
1984.58, 545549.217185, 4172655.846810, 64.000000, 4.639672e-03
1984.57, 536725.521936, 4174464.754763, 55.000000, 1.071259e-03
1984.58, 555803.097366, 4176413.514349, 72.000000, 1.930373e-02
1984.58, 558746.164233, 4176433.948270, 90.000000, 0.000000e+00
1984.57, 546938.788077, 4185611.763305, 61.000000, 2.148063e-03
1984.57, 533728.813692, 4187388.771971, 50.000000, 0.000000e+00
1984.57, 541039.973135, 4192969.678466, 53.000000, 1.181289e-03
1984.57, 557133.058317, 4196771.932519, 67.000000, 6.638707e-04
1984.58, 573261.389174, 4195047.180527, 105.000000, 0.000000e+00
1984.57, 539535.707450, 4200362.919355, 48.000000, 0.000000e+00
1984.58, 567375.630400, 4198691.688978, 78.000000, 0.000000e+00
1984.57, 549766.225542, 4204113.591688, 56.000000, 0.000000e+00
1984.57, 516082.324090, 4211378.503223, 39.000000, 0.000000e+00
1984.58, 577569.716046, 4204330.122324, 105.000000, 0.000000e+00
1984.57, 561444.562885, 4207899.099504, 62.000000, 5.931772e-04
1984.57, 559965.122484, 4209730.044529, 58.000000, 0.000000e+00
1984.57, 549709.843896, 4213367.144727, 44.000000, 0.000000e+00
1984.58, 577446.692602, 4217278.695794, 74.000000, 2.065711e-02
1984.57, 564265.489184, 4220859.052506, 44.000000, 0.000000e+00
1984.57, 570111.080594, 4220907.354080, 60.000000, 6.614017e-03
1984.58, 586155.982557, 4222914.750025, 82.000000, 0.000000e+00
1984.57, 565684.205277, 4226418.618950, 44.000000, 2.940665e-03
1984.58, 581719.065763, 4228417.427060, 73.000000, 2.730607e-02
1984.58, 586077.456932, 4230315.744782, 74.000000, 3.639190e-02
1984.58, 594831.629241, 4230413.424110, 80.000000, 4.679537e-03
1984.57, 565609.249235, 4235672.565329, 53.000000, 4.725155e-03
1984.58, 591895.593976, 4232221.795211, 71.000000, 8.249595e-02
1984.58, 584566.324268, 4235848.464412, 70.000000, 0.000000e+00
1984.58, 597688.597243, 4235996.237285, 79.000000, 5.980215e-04
1984.58, 588899.772515, 4239590.376553, 68.000000, 0.000000e+00
1984.57, 572813.027218, 4244977.949421, 53.000000, 5.315800e-03
1984.58, 597621.582106, 4241544.364544, 73.000000, 0.000000e+00
1984.57, 566962.801340, 4248622.541974, 54.000000, 1.772774e-03
1984.58, 584450.237948, 4246944.641178, 64.000000, 0.000000e+00
1984.57, 561123.160136, 4250429.296933, 47.000000, 1.766903e-03
1984.57, 577146.701604, 4248713.598497, 60.000000, 4.740900e-02
1984.58, 594614.975668, 4248899.760952, 64.000000, 5.343687e-03
1984.57, 524708.883127, 4259478.385203, 33.000000, 0.000000e+00
1984.58, 600371.508619, 4254518.516817, 65.000000, 6.631635e-03
1984.58, 585762.421978, 4259898.349699, 54.000000, 1.004572e-02
1984.58, 571198.604026, 4263462.501724, 54.000000, 1.318600e-03
1984.58, 565368.706621, 4265254.995280, 43.000000, 0.000000e+00
1984.58, 619230.764775, 4258483.099545, 86.000000, 6.000392e-04
1984.58, 636679.673892, 4258761.016564, 111.000000, 0.000000e+00
1984.58, 606070.959887, 4263847.898650, 63.000000, 7.524712e-03
1984.58, 622023.544470, 4265917.282894, 71.000000, 5.987610e-03
1984.58, 578370.184821, 4272773.704392, 56.000000, 0.000000e+00
1984.58, 617638.163111, 4267705.302250, 67.000000, 3.389185e-02
1984.58, 584178.405489, 4272832.738711, 54.000000, 0.000000e+00
1984.57, 542055.298881, 4278048.655349, 35.000000, 0.000000e+00
1984.58, 635066.936460, 4267980.238351, 84.000000, 0.000000e+00
1984.58, 601547.551770, 4276730.316075, 55.000000, 1.319299e-03
1984.58, 572478.033468, 4281962.429318, 49.000000, 0.000000e+00
1984.58, 624781.704790, 4275216.963857, 70.000000, 3.334505e-02
1984.58, 631920.574994, 4282724.457142, 71.000000, 8.935983e-03
1984.57, 575295.532100, 4291244.151401, 46.000000, 0.000000e+00
1984.58, 643515.513825, 4282924.777438, 83.000000, 0.000000e+00
1984.57, 617311.494422, 4289899.553037, 57.000000, 2.367070e-03
1984.58, 637553.634571, 4292077.759387, 78.000000, 8.368282e-03
1984.57, 611411.357747, 4297218.066138, 54.000000, 5.909247e-04
1984.58, 643315.493047, 4294022.386026, 79.000000, 1.196043e-03
1984.57, 625884.265442, 4297434.499524, 54.000000, 0.000000e+00
1984.57, 585286.258177, 4304285.812328, 41.000000, 0.000000e+00
1984.58, 635952.924100, 4301297.264180, 64.000000, 5.937432e-04
1984.57, 624289.241969, 4306655.914448, 52.000000, 1.185484e-02
1984.58, 640128.180769, 4310617.403035, 66.000000, 1.248051e-02
1984.57, 621287.809921, 4314013.224110, 51.000000, 2.673545e-03
1984.58, 654532.984151, 4312740.132103, 71.000000, 1.995870e-03
1984.58, 663199.190654, 4312914.510543, 80.000000, 6.685052e-04
1984.58, 661684.846069, 4316580.634724, 80.000000, 4.188162e-03
1984.57, 631244.425684, 4323419.680849, 56.000000, 1.774459e-03
1984.58, 661494.896483, 4325836.690230, 68.000000, 4.283123e-02
1984.58, 647003.008150, 4329249.409250, 61.000000, 2.647012e-03
1984.57, 636685.071082, 4342018.685967, 48.000000, 2.628847e-03
1984.57, 642443.546969, 4342121.442508, 55.000000, 2.956027e-03
1984.57, 645318.482753, 4342174.331553, 59.000000, 3.553985e-03
1984.58, 662547.270967, 4344356.627413, 70.000000, 3.572682e-03
1984.57, 655283.466628, 4347917.366210, 66.000000, 1.188620e-03
1984.57, 632211.796670, 4351189.407106, 47.000000, 7.882380e-03
1984.58, 679768.044115, 4346588.275541, 74.000000, 3.519873e-02
1984.58, 671097.710142, 4348247.950633, 73.000000, 9.361955e-02
1984.57, 601910.320982, 4359980.973169, 37.000000, 0.000000e+00
1984.58, 673896.936344, 4352007.617551, 65.000000, 3.382135e-02
1984.58, 688263.933727, 4352341.292756, 83.000000, 7.789247e-03
1984.58, 656538.480732, 4357191.465925, 62.000000, 8.607370e-03
1984.57, 647851.056665, 4360718.836147, 56.000000, 4.731890e-03
