"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1990.57, 517907.216527, 4041279.112397, 74.000000, 1.236275e-03
1990.57, 516401.397738, 4046822.378835, 50.000000, 3.057860e-03
1990.57, 519381.655076, 4050522.419512, 70.000000, 2.220884e-02
1990.57, 514906.435107, 4052365.963810, 52.000000, 2.448694e-03
1990.57, 519373.322157, 4054216.265797, 61.000000, 1.252913e-01
1990.57, 513407.337612, 4056057.354774, 51.000000, 1.835618e-03
1990.57, 519360.797943, 4059762.620351, 66.000000, 4.226915e-02
1990.57, 516366.106014, 4065302.795559, 53.000000, 5.314240e-03
1990.57, 516330.654213, 4083794.823437, 56.000000, 1.123494e-02
1990.57, 517818.500500, 4083797.811578, 53.000000, 2.611960e-02
1990.57, 511860.512718, 4094880.673635, 57.000000, 2.898807e-02
1990.57, 510369.895206, 4105972.159578, 55.000000, 0.000000e+00
1990.57, 516287.937631, 4105981.505342, 61.000000, 0.000000e+00
1990.57, 519234.744113, 4115228.733702, 64.000000, 0.000000e+00
1990.58, 519213.575104, 4124480.936726, 51.000000, 1.179823e-03
1990.57, 530998.355411, 4133757.597743, 75.000000, 0.000000e+00
1990.57, 528018.054879, 4142988.577183, 61.000000, 3.989280e-03
1990.58, 526522.958373, 4148530.856982, 61.000000, 5.927203e-04
1990.58, 522077.865920, 4157770.624327, 60.000000, 0.000000e+00
1990.57, 536799.440740, 4157822.845021, 66.000000, 1.370891e-02
1990.57, 547086.187529, 4159716.585167, 68.000000, 5.717292e-04
1990.57, 550001.684137, 4165281.155321, 69.000000, 1.712563e-03
1990.58, 526446.165828, 4172572.586811, 51.000000, 1.179823e-03
1990.57, 549945.747277, 4174534.162341, 65.000000, 3.988665e-03
1990.58, 536717.326059, 4176306.485381, 58.000000, 0.000000e+00
1990.58, 530833.138353, 4178135.246744, 54.000000, 0.000000e+00
1990.58, 532275.306084, 4185541.148764, 51.000000, 0.000000e+00
1990.57, 549889.771508, 4183776.204343, 61.000000, 3.867620e-02
1990.58, 539580.306660, 4191120.685014, 54.000000, 2.847405e-03
1990.57, 558653.835091, 4189381.816818, 70.000000, 1.599125e-02
1990.58, 546885.992150, 4194853.948173, 57.000000, 9.124220e-03
1990.58, 545385.536220, 4202246.227089, 53.000000, 0.000000e+00
1990.57, 562953.191156, 4202362.559648, 70.000000, 1.713348e-03
1990.57, 573129.045816, 4209837.392660, 77.000000, 0.000000e+00
1990.58, 562867.706835, 4213458.010785, 57.000000, 4.961295e-02
1990.58, 570142.927380, 4217212.489742, 58.000000, 4.146322e-02
1990.58, 568631.843160, 4222747.852133, 46.000000, 3.404427e-03
1990.57, 580338.730532, 4221001.974026, 71.000000, 0.000000e+00
1990.58, 570031.215910, 4230161.248841, 63.000000, 2.310215e-01
1990.58, 572946.313030, 4230186.954705, 68.000000, 9.129482e-03
1990.57, 586057.895628, 4232157.684230, 73.000000, 5.719032e-04
1990.58, 564133.727626, 4237502.779406, 52.000000, 1.012750e-01
1990.57, 581644.450798, 4235818.457619, 68.000000, 1.141185e-03
1990.58, 571411.554644, 4239416.946273, 60.000000, 2.227089e-02
1990.57, 588920.150556, 4237737.316181, 71.000000, 1.696236e-03
1990.58, 565534.243822, 4244915.545244, 57.000000, 9.124220e-03
1990.57, 597599.316584, 4243386.352881, 74.000000, 1.132367e-03
1990.57, 591748.526264, 4245171.057311, 65.000000, 5.638752e-04
1990.58, 568396.915242, 4250487.783283, 55.000000, 1.693448e-03
1990.57, 597532.202092, 4248934.540919, 70.000000, 3.390932e-03
1990.58, 590206.362474, 4252555.861205, 60.000000, 3.600647e-02
1990.57, 607691.577434, 4250917.362811, 79.000000, 0.000000e+00
1990.58, 571231.492836, 4259756.300099, 52.000000, 6.734592e-03
1990.58, 585782.092277, 4258056.333821, 56.000000, 2.361365e-02
1990.57, 609024.475197, 4260180.505669, 68.000000, 6.549855e-02
1990.58, 591537.785216, 4263668.851248, 54.000000, 1.404306e-02
1990.58, 603159.078640, 4263809.914279, 61.000000, 2.026280e-02
1990.57, 616263.310432, 4262135.619584, 73.000000, 1.618548e-01
1990.58, 587118.396861, 4269168.591924, 55.000000, 6.743712e-03
1990.58, 571116.473167, 4272705.903457, 50.000000, 0.000000e+00
1990.57, 623450.620730, 4267792.776442, 68.000000, 5.081782e-03
1990.58, 591432.186423, 4272912.391165, 50.000000, 2.242842e-03
1990.58, 585604.086441, 4274701.240142, 52.000000, 5.612160e-04
1990.58, 603040.068988, 4273053.548638, 60.000000, 2.025364e-02
1990.58, 610277.108218, 4275003.631144, 58.000000, 3.934653e-02
1990.58, 600070.738835, 4278565.152226, 54.000000, 2.808612e-03
1990.58, 605875.030274, 4278640.034184, 56.000000, 7.308988e-03
1990.57, 640781.862309, 4273629.012912, 86.000000, 0.000000e+00
1990.58, 627630.543444, 4278958.276608, 66.000000, 1.831112e-01
1990.58, 620317.095717, 4282540.880332, 66.000000, 4.348890e-02
1990.57, 652284.548168, 4279390.627703, 112.000000, 0.000000e+00
1990.58, 628925.491087, 4288225.593607, 69.000000, 8.595190e-02
1990.58, 621628.195432, 4291818.094066, 57.000000, 1.417480e-02
1990.58, 612861.243481, 4297238.557958, 53.000000, 1.697882e-02
1990.57, 657832.302300, 4292454.613951, 93.000000, 0.000000e+00
1990.58, 643181.835603, 4301424.588059, 73.000000, 9.414742e-02
1990.58, 635889.497439, 4304992.813049, 62.000000, 8.567585e-03
1990.57, 657611.653796, 4303552.579473, 75.000000, 2.318655e-03
1990.58, 628565.103792, 4310420.779185, 56.000000, 7.934270e-03
1990.58, 648796.259561, 4310775.902553, 80.000000, 3.455572e-02
1990.58, 631306.049895, 4319724.052156, 56.000000, 1.133467e-03
1990.57, 674719.039264, 4315015.400337, 88.000000, 0.000000e+00
1990.58, 660162.914707, 4320257.947839, 75.000000, 6.263135e-02
1990.58, 665820.906354, 4325926.737713, 78.000000, 3.509917e-02
1990.58, 633968.376886, 4332713.014578, 54.000000, 3.397307e-03
1990.58, 657095.008897, 4329444.799863, 72.000000, 3.270687e-02
1990.58, 625295.249189, 4334423.550083, 51.000000, 3.958125e-03
1990.58, 659899.442429, 4333198.742241, 68.000000, 4.742362e-01
1990.58, 664105.123428, 4338837.367004, 74.000000, 3.043972e-02
1990.58, 645284.244872, 4344016.683675, 57.000000, 3.401950e-03
1990.58, 661152.396642, 4342484.570851, 71.000000, 1.032373e-02
1990.57, 691370.744956, 4343165.683979, 97.000000, 0.000000e+00
1990.58, 645146.551227, 4351419.436206, 54.000000, 1.698654e-03
1990.58, 673938.268577, 4350154.077859, 72.000000, 1.319751e-01
1990.57, 688353.151558, 4348645.238232, 84.000000, 0.000000e+00
1990.58, 653696.921118, 4355280.611809, 63.000000, 4.000042e-03
1990.58, 678166.355052, 4353958.532668, 68.000000, 1.608279e+00
