"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1999.55, 516654.717074, 4040755.255371, 62.000000, 6.017172e-02
1999.55, 518039.315286, 4042333.175262, 72.000000, 1.699182e-03
1999.55, 516619.615359, 4045025.803031, 48.000000, 5.768755e-02
1999.55, 519132.096310, 4046106.998542, 76.000000, 3.582965e-03
1999.55, 519797.217300, 4048726.358134, 77.000000, 0.000000e+00
1999.55, 520655.582087, 4052632.996871, 79.000000, 0.000000e+00
1999.55, 519639.877433, 4054937.898764, 64.000000, 8.295800e-02
1999.55, 513873.470724, 4055226.143055, 48.000000, 7.822972e-02
1999.55, 520692.482085, 4055872.163076, 72.000000, 2.492134e-02
1999.55, 517633.822567, 4056697.287067, 58.000000, 1.148131e-01
1999.55, 519123.052917, 4078143.130079, 59.000000, 1.561151e-02
1999.55, 517356.917227, 4082964.867054, 52.000000, 5.837382e-02
1999.55, 513970.485069, 4083313.610931, 54.000000, 5.509292e-02
1999.55, 519550.563754, 4093807.778391, 62.000000, 8.457432e-03
1999.55, 516578.319779, 4102909.158598, 58.000000, 6.567685e-02
1999.55, 510568.598779, 4110498.584564, 46.000000, 6.247840e-02
1999.55, 516677.556973, 4111162.984921, 58.000000, 6.497015e-02
1999.55, 512445.998209, 4114162.053547, 49.000000, 7.548925e-02
1999.55, 528175.070106, 4138407.172054, 59.000000, 1.913982e-02
1999.55, 525374.574465, 4148216.634768, 48.000000, 4.033987e-02
1999.55, 526222.112661, 4151414.449483, 49.000000, 4.745758e-02
1999.55, 531877.706826, 4153919.378469, 61.000000, 5.421253e-03
1999.55, 537383.249468, 4157614.655132, 62.000000, 5.352960e-02
1999.55, 543187.003882, 4157354.361340, 66.000000, 3.949477e-02
1999.55, 548097.759461, 4166457.043480, 65.000000, 6.097637e-02
1999.55, 541786.431816, 4167121.749910, 57.000000, 2.976505e-02
1999.55, 525189.452646, 4171292.760067, 48.000000, 8.322310e-03
1999.55, 539232.064479, 4171880.060852, 53.000000, 5.726577e-02
1999.55, 538311.691437, 4176424.686117, 53.000000, 6.266820e-02
1999.55, 544012.534580, 4184719.056407, 55.000000, 1.731104e-01
1999.55, 550975.992188, 4186079.612509, 60.000000, 1.789763e-01
1999.55, 534071.043702, 4189742.358763, 48.000000, 2.197881e-03
1999.55, 539851.283442, 4189657.417463, 52.000000, 2.725877e-03
1999.54, 552092.356465, 4190469.331115, 60.000000, 6.916767e-02
