"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1992.62, 446205.269087, 4464943.753743, 73.000000, 0.000000e+00
1992.62, 439240.974229, 4479805.083949, 72.000000, 0.000000e+00
1992.62, 450550.174596, 4479721.813613, 68.000000, 0.000000e+00
1992.64, 546672.866018, 4472300.034438, 101.000000, 5.970530e-04
1992.62, 427993.667514, 4485455.445706, 69.000000, 0.000000e+00
1992.62, 464700.109904, 4485191.826990, 62.000000, 0.000000e+00
1992.61, 419582.039937, 4491092.055946, 63.000000, 0.000000e+00
1992.62, 428047.191148, 4491005.573819, 61.000000, 0.000000e+00
1992.64, 514121.633765, 4485121.778116, 71.000000, 0.000000e+00
1992.62, 454867.274230, 4492637.732172, 61.000000, 0.000000e+00
1992.64, 555090.850087, 4481603.920588, 100.000000, 0.000000e+00
1992.61, 416845.711687, 4498515.874196, 54.000000, 0.000000e+00
1992.64, 497181.159042, 4490658.996632, 70.000000, 0.000000e+00
1992.64, 526808.637672, 4490706.648513, 68.000000, 0.000000e+00
1992.64, 546569.115392, 4488950.060358, 89.000000, 0.000000e+00
1992.64, 533859.994163, 4490735.329818, 72.000000, 0.000000e+00
1992.64, 501412.952074, 4494354.946034, 70.000000, 0.000000e+00
1992.62, 453500.229866, 4500050.316330, 51.000000, 0.000000e+00
1992.62, 466182.022906, 4499981.825241, 42.000000, 0.000000e+00
1992.64, 581872.314540, 4487399.925441, 104.000000, 0.000000e+00
1992.64, 563487.691896, 4490928.702464, 95.000000, 0.000000e+00
1992.62, 473231.305264, 4501806.883530, 46.000000, 0.000000e+00
1992.64, 501411.898786, 4499905.058468, 67.000000, 6.275105e-03
1992.64, 521141.487903, 4498081.218007, 64.000000, 5.815005e-04
1992.64, 574753.221413, 4492875.960488, 94.000000, 0.000000e+00
1992.64, 590252.064981, 4494901.581627, 90.000000, 0.000000e+00
1992.64, 567653.066844, 4498358.766273, 87.000000, 0.000000e+00
1992.64, 525344.528034, 4505498.353167, 67.000000, 5.823165e-04
1992.64, 611377.020599, 4497041.744144, 82.000000, 1.189843e-03
1992.64, 505630.714214, 4511007.433265, 73.000000, 4.004260e-03
1992.64, 512662.777335, 4511016.113731, 67.000000, 6.405480e-03
1992.64, 592977.006000, 4502340.325778, 84.000000, 0.000000e+00
1992.62, 476102.147178, 4516594.156307, 61.000000, 3.535600e-02
1992.64, 580278.216493, 4504035.192580, 82.000000, 0.000000e+00
1992.64, 523909.791681, 4512897.673001, 65.000000, 0.000000e+00
1992.62, 476114.094147, 4520290.660963, 55.000000, 0.000000e+00
1992.64, 611183.117200, 4509985.239937, 73.000000, 0.000000e+00
1992.64, 647883.393050, 4505073.787304, 98.000000, 8.033377e-02
1992.64, 597057.958008, 4513495.149084, 68.000000, 2.955530e-03
1992.64, 622439.412240, 4510162.616616, 86.000000, 5.960610e-04
1992.62, 512637.456086, 4525813.213752, 75.000000, 7.014045e-03
1992.64, 628007.735723, 4513965.541105, 88.000000, 0.000000e+00
1992.64, 647735.820255, 4512478.276571, 98.000000, 0.000000e+00
1992.62, 521046.573659, 4531382.855828, 56.000000, 0.000000e+00
1992.62, 476174.022533, 4538795.706574, 52.000000, 1.347994e-02
1992.62, 509817.126455, 4536909.763111, 70.000000, 3.265555e-02
1992.64, 650396.568558, 4519939.465516, 95.000000, 0.000000e+00
1992.64, 622225.175483, 4523117.569943, 78.000000, 0.000000e+00
1992.62, 484588.077300, 4540627.102189, 55.000000, 1.349877e-02
1992.62, 495795.984922, 4540612.126874, 85.000000, 1.820134e-02
1992.62, 501404.141014, 4540611.057326, 80.000000, 2.950771e-02
1992.64, 609498.426214, 4528469.617473, 68.000000, 3.960412e-02
1992.62, 481788.971522, 4544330.176623, 54.000000, 2.473624e-02
1992.63, 670081.743532, 4520366.310975, 97.000000, 0.000000e+00
1992.62, 523819.962667, 4540649.570887, 60.000000, 5.681772e-04
1992.64, 624938.172478, 4528715.203341, 76.000000, 2.551447e-02
1992.64, 633395.006205, 4527008.902323, 82.000000, 2.379687e-03
1992.62, 478995.817908, 4546191.541238, 58.000000, 1.779825e-01
1992.64, 603801.907550, 4533938.869787, 60.000000, 0.000000e+00
1992.62, 514005.585187, 4546174.822338, 70.000000, 2.168973e-02
1992.62, 488806.225457, 4549866.667053, 92.000000, 1.141346e-03
1992.62, 469214.399348, 4551776.784526, 44.000000, 4.085544e-01
1992.62, 470616.418519, 4551771.018151, 50.000000, 9.988337e-02
1992.64, 633294.535141, 4532559.594028, 78.000000, 1.900564e-02
1992.64, 644525.650302, 4532771.559890, 81.000000, 2.378550e-03
1992.62, 511193.774543, 4549866.667053, 80.000000, 4.095950e-03
1992.62, 483213.622419, 4553574.070630, 64.000000, 3.401546e-03
1992.62, 487410.218344, 4553565.638905, 96.000000, 1.143506e-03
1992.62, 476228.120528, 4555447.375189, 52.000000, 9.098963e-02
1992.64, 612134.001205, 4539613.109119, 61.000000, 0.000000e+00
1992.63, 674036.714817, 4531566.321308, 85.000000, 0.000000e+00
1992.62, 473432.246377, 4557310.944947, 56.000000, 8.631985e-01
1992.62, 467853.322605, 4559176.230109, 51.000000, 1.280000e+00
1992.62, 476240.152503, 4559144.104480, 56.000000, 1.125422e-03
1992.62, 495806.594629, 4559106.630265, 109.000000, 7.225681e+00
1992.62, 470661.057761, 4562872.317095, 55.000000, 1.462367e-02
1992.63, 697845.659307, 4534011.866405, 99.000000, 2.902137e-03
1992.64, 624655.424902, 4545367.346649, 62.000000, 0.000000e+00
1992.62, 515373.027368, 4559121.617659, 84.000000, 6.448617e-03
1992.62, 523759.847497, 4559144.104480, 68.000000, 3.763713e-02
1992.62, 479048.920340, 4564686.228681, 78.000000, 0.000000e+00
1992.63, 692132.876679, 4537571.119229, 84.000000, 4.034775e-03
1992.64, 638665.281158, 4545618.981540, 67.000000, 0.000000e+00
1992.64, 661160.938221, 4542380.367913, 72.000000, 0.000000e+00
1992.62, 533547.279183, 4559182.534354, 64.000000, 9.676680e-03
