"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2007.54, 521266.207330, 4051591.773283, 85.000000, 0.000000e+00
2007.54, 516918.731173, 4052203.301602, 57.000000, 8.758748e-03
2007.54, 521305.940872, 4053599.651922, 84.000000, 0.000000e+00
2007.54, 516587.611096, 4056961.425858, 50.000000, 3.184590e-02
2007.54, 519574.694945, 4056080.302321, 62.000000, 0.000000e+00
2007.54, 519234.645665, 4060239.327308, 63.000000, 5.212535e-04
2007.54, 519322.249902, 4064965.082743, 65.000000, 0.000000e+00
2007.54, 513793.059756, 4066296.618028, 47.000000, 1.756012e-03
2007.54, 519995.867189, 4074717.366890, 70.000000, 0.000000e+00
2007.54, 516597.287609, 4079557.752320, 52.000000, 1.724634e-01
2007.54, 519891.935716, 4096226.936646, 69.000000, 1.111663e-02
2007.54, 516578.368088, 4098349.738005, 61.000000, 0.000000e+00
2007.54, 518936.126655, 4105909.376095, 69.000000, 0.000000e+00
2007.54, 514064.027312, 4107430.763981, 58.000000, 0.000000e+00
2007.54, 513408.369662, 4111889.329025, 53.000000, 0.000000e+00
2007.54, 522731.663529, 4125188.649853, 62.000000, 3.877732e-03
2007.54, 524992.521754, 4125161.799919, 61.000000, 4.959343e-03
2007.54, 522360.678685, 4134628.668016, 57.000000, 1.481543e-01
2007.54, 526281.222912, 4135449.944383, 61.000000, 4.438350e-03
2007.54, 528074.025327, 4147382.126682, 55.000000, 8.373097e-02
2007.54, 537473.636319, 4147352.554220, 62.000000, 1.053508e-01
2007.54, 525052.445926, 4149491.512199, 50.000000, 5.985515e-02
2007.54, 533516.023667, 4148600.454287, 56.000000, 1.700588e-01
2007.54, 528107.580960, 4153151.345270, 54.000000, 3.475310e-01
2007.54, 542772.654698, 4152060.027892, 67.000000, 1.376742e-02
2007.54, 540670.107773, 4153702.582680, 64.000000, 7.987785e-02
2007.54, 536855.137384, 4157212.884794, 62.000000, 1.183968e-01
2007.54, 534404.070781, 4158322.923169, 64.000000, 3.324962e-02
2007.54, 528480.057160, 4163048.970848, 55.000000, 1.051558e-01
2007.54, 522571.898791, 4167679.417497, 50.000000, 0.000000e+00
2007.54, 541131.667226, 4167517.886140, 60.000000, 3.523930e-02
2007.54, 539075.313664, 4171468.804501, 58.000000, 4.691860e-02
2007.54, 551744.501558, 4170195.916541, 74.000000, 5.341335e-03
2007.54, 525473.368155, 4176430.525011, 48.000000, 2.191541e-03
2007.54, 543628.127134, 4175851.954624, 59.000000, 4.284780e-02
2007.54, 550620.372649, 4175192.891035, 67.000000, 6.681897e-03
2007.54, 549245.512254, 4176671.332400, 66.000000, 6.288177e-03
2007.54, 528621.207195, 4180878.815703, 50.000000, 1.129342e-03
2007.54, 537585.324119, 4179195.104026, 56.000000, 5.353565e-03
2007.54, 551445.935532, 4181300.418745, 65.000000, 9.179062e-03
2007.54, 530806.521949, 4185247.044374, 48.000000, 9.524695e-03
2007.54, 539628.701908, 4184730.057307, 56.000000, 2.382245e-02
2007.54, 537541.817705, 4194495.174871, 49.000000, 4.010495e-03
2007.54, 559602.425388, 4193238.864795, 68.000000, 1.631349e-03
2007.54, 549117.432645, 4195144.399567, 57.000000, 5.576002e-03
2007.54, 540653.978387, 4199869.100868, 49.000000, 4.542318e-03
2007.54, 558027.404572, 4198331.628785, 66.000000, 0.000000e+00
2007.54, 545490.960865, 4203822.389695, 51.000000, 3.058935e-02
2007.54, 552768.896996, 4204243.379187, 55.000000, 7.753930e-03
2007.54, 555300.285345, 4205225.450503, 57.000000, 3.281377e-03
2007.54, 565366.690516, 4208129.286448, 65.000000, 9.738155e-03
2007.54, 560390.060824, 4209233.854979, 54.000000, 2.510742e-02
2007.54, 563318.330540, 4214171.657196, 47.000000, 3.815515e-01
2007.54, 561774.064605, 4217699.497671, 46.000000, 5.586748e-03
