xUTM,yUTM,Depth,Latitude,Longitude,Zone,GamPredict,GamVar,KrigePredict,KrigeVar,FinalPredict
522507,4075890,-77.7525,36.8286,-74.7476,VIR,0.018719075,0.011704387,0.019867112,0.001411879,132346.9173
524359,4075890,-81.058,36.8286,-74.7268,VIR,0.011322743,0.007598889,0.019867112,0.001411879,106978.2093
511395,4077740,-44.3023,36.8455,-74.8722,NA,NA,NA,NA,NA,NA
526211,4075890,-86.6697,36.8285,-74.7061,VIR,0.0039471,0.003179419,0.019867112,0.001411879,81680.45909
513247,4077740,-48.5766,36.8455,-74.8514,NA,NA,NA,NA,NA,NA
528063,4075890,-94.0443,36.8285,-74.6853,VIR,0.000736689,0.000739554,0.022715657,0.001411879,80439.29653
515099,4077740,-53.9404,36.8455,-74.8306,VIR,0.068194245,0.039800297,0.019867112,0.001411879,302042.0008
529915,4075890,-142.888,36.8284,-74.6645,NA,NA,NA,NA,NA,NA
516951,4077740,-49.4025,36.8454,-74.8099,VIR,0.05272642,0.031897761,0.019867112,0.001411879,248988.8446
518803,4077740,-58.0704,36.8454,-74.7891,VIR,0.066987065,0.035427604,0.019867112,0.001411879,297901.4902
520655,4077740,-69.8573,36.8454,-74.7683,VIR,0.054991668,0.031012663,0.019867112,0.001411879,256758.4293
522507,4077740,-77.0869,36.8453,-74.7476,VIR,0.020524609,0.012350198,0.019867112,0.001411879,138539.7262
524359,4077740,-80.0723,36.8453,-74.7268,VIR,0.013294333,0.00848544,0.019867112,0.001411879,113740.574
511395,4079590,-45.4293,36.8622,-74.8722,NA,NA,NA,NA,NA,NA
526211,4077740,-85.0576,36.8452,-74.706,VIR,0.005576301,0.00421303,0.019867112,0.001411879,87268.46334
513247,4079590,-50.5912,36.8622,-74.8514,VIR,0.060335746,0.037080861,0.019867112,0.001411879,275088.1033
528063,4077740,-93.0713,36.8452,-74.6852,VIR,0.000941146,0.000905724,0.022715657,0.001411879,81140.56259
515099,4079590,-53.4168,36.8622,-74.8306,VIR,0.066754955,0.03837605,0.019867112,0.001411879,297105.3748
529915,4077740,-117.018,36.8451,-74.6645,NA,NA,NA,NA,NA,NA
516951,4079590,-51.5907,36.8621,-74.8098,VIR,0.062115914,0.035643857,0.019867112,0.001411879,281193.9095
518803,4079590,-55.4576,36.8621,-74.7891,VIR,0.065883715,0.034894574,0.019867112,0.001411879,294117.1046
520655,4079590,-68.3408,36.862,-74.7683,VIR,0.063656424,0.034608982,0.019867112,0.001411879,286477.7104
522507,4079590,-77.1001,36.862,-74.7475,VIR,0.02053653,0.012096774,0.019867112,0.001411879,138580.6141
524359,4079590,-80.0865,36.862,-74.7267,VIR,0.013389597,0.008399996,0.019867112,0.001411879,114067.3186
511395,4081450,-47.0215,36.8789,-74.8721,NA,NA,NA,NA,NA,NA
526211,4079590,-84.6415,36.8619,-74.7059,VIR,0.006161692,0.004529031,0.019867112,0.001411879,89276.29878
513247,4081450,-50.1754,36.8789,-74.8513,VIR,0.05739305,0.0346971,0.019867112,0.001411879,264994.9401
528063,4079590,-92.1188,36.8619,-74.6852,VIR,0.001207201,0.001115494,0.022715657,0.001411879,82053.10573
515099,4081450,-53.4236,36.8788,-74.8306,VIR,0.065933366,0.037074052,0.019867112,0.001411879,294287.4026
529915,4079590,-116.439,36.8618,-74.6644,NA,NA,NA,NA,NA,NA
516951,4081450,-54.2655,36.8788,-74.8098,VIR,0.065754479,0.035556762,0.019867112,0.001411879,293673.837
518803,4081450,-54.4453,36.8788,-74.789,VIR,0.065428786,0.034394551,0.019867112,0.001411879,292556.7407
520655,4081450,-67.7254,36.8787,-74.7682,VIR,0.066789738,0.035288358,0.019867112,0.001411879,297224.675
522507,4081450,-76.5707,36.8787,-74.7474,VIR,0.022300575,0.012708726,0.019867112,0.001411879,144631.1198
509543,4083300,-39.6537,36.8956,-74.8929,NA,NA,NA,NA,NA,NA
524359,4081450,-80.1008,36.8787,-74.7267,VIR,0.013569769,0.008379001,0.019867112,0.001411879,114685.2918
511395,4083300,-47.8378,36.8956,-74.8721,NA,NA,NA,NA,NA,NA
526211,4081450,-83,36.8786,-74.7059,VIR,0.00859821,0.005835452,0.019867112,0.001411879,97633.32091
513247,4083300,-52.357,36.8956,-74.8513,VIR,0.064462168,0.036985427,0.019867112,0.001411879,289241.3354
528063,4081450,-90.7768,36.8786,-74.6851,VIR,0.001710373,0.001498353,0.019867112,0.001411879,74008.70154
515099,4083300,-54,36.8955,-74.8305,VIR,0.06574233,0.035866893,0.019867112,0.001411879,293632.1681
529915,4081450,-101.931,36.8785,-74.6643,NA,NA,NA,NA,NA,NA
516951,4083300,-53.0926,36.8955,-74.8097,VIR,0.064444116,0.034694403,0.019867112,0.001411879,289179.4191
531767,4081450,-150,36.8784,-74.6435,NA,NA,NA,NA,NA,NA
518803,4083300,-55.1492,36.8955,-74.789,VIR,0.065578276,0.033514072,0.019867112,0.001411879,293069.477
520655,4083300,-67.4135,36.8954,-74.7682,VIR,0.068607558,0.035389597,0.019867112,0.001411879,303459.6228
522507,4083300,-77.3029,36.8954,-74.7474,VIR,0.020399459,0.011615681,0.019867112,0.001411879,138110.4743
509543,4085150,-42.7376,36.9123,-74.8929,NA,NA,NA,NA,NA,NA
524359,4083300,-79.7753,36.8954,-74.7266,VIR,0.01459567,0.008781189,0.019867112,0.001411879,118204.0347
511395,4085150,-47.4227,36.9123,-74.8721,VIR,0.03938081,0.024329864,0.019867112,0.001411879,203214.6857
526211,4083300,-83.1037,36.8953,-74.7058,VIR,0.008712829,0.005871417,0.019867112,0.001411879,98026.45306
513247,4085150,-54.2757,36.9123,-74.8513,VIR,0.066014117,0.036064475,0.019867112,0.001411879,294564.3691
528063,4083300,-88.8585,36.8952,-74.685,VIR,0.002779513,0.002272839,0.019867112,0.001411879,77675.7491
515099,4085150,-54.8983,36.9122,-74.8305,VIR,0.065643391,0.034635073,0.019867112,0.001411879,293292.8176
529915,4083300,-101.212,36.8952,-74.6642,VIR,0.000185062,0.000271645,0.022715657,0.001411879,78547.26812
516951,4085150,-54,36.9122,-74.8097,VIR,0.065204682,0.033991755,0.019867112,0.001411879,291788.0862
531767,4083300,-126.793,36.8951,-74.6435,NA,NA,NA,NA,NA,NA
518803,4085150,-56.0594,36.9122,-74.7889,VIR,0.065971392,0.03279768,0.019867112,0.001411879,294417.8291
520655,4085150,-64.538,36.9121,-74.7681,VIR,0.075525524,0.037127512,0.019867112,0.001411879,327187.582
522507,4085150,-78.625,36.9121,-74.7473,VIR,0.01722944,0.010026622,0.019867112,0.001411879,127237.6106
509543,4087000,-44.2171,36.929,-74.8928,NA,NA,NA,NA,NA,NA
524359,4085150,-81,36.912,-74.7265,VIR,0.012397218,0.007680748,0.019867112,0.001411879,110663.5526
511395,4087000,-48,36.929,-74.872,VIR,0.042910086,0.025765376,0.019867112,0.001411879,215319.7611
526211,4085150,-81.4527,36.912,-74.7058,VIR,0.012076034,0.007500873,0.019867112,0.001411879,109561.9224
513247,4087000,-54.1988,36.929,-74.8513,VIR,0.065510476,0.035068669,0.019867112,0.001411879,292836.9289
528063,4085150,-86.8913,36.9119,-74.685,VIR,0.004527305,0.003459765,0.019867112,0.001411879,83670.50908
515099,4087000,-56.8946,36.9289,-74.8305,VIR,0.065672987,0.033212936,0.019867112,0.001411879,293394.3292
529915,4085150,-101.098,36.9119,-74.6642,VIR,0.000201224,0.000292577,0.022715657,0.001411879,78602.70033
516951,4087000,-53,36.9289,-74.8097,VIR,0.064504481,0.03351454,0.019867112,0.001411879,289386.464
531767,4085150,-107.067,36.9118,-74.6434,NA,NA,NA,NA,NA,NA
518803,4087000,-57.3425,36.9289,-74.7889,VIR,0.06690621,0.032392458,0.019867112,0.001411879,297624.1639
520655,4087000,-64.3242,36.9288,-74.7681,VIR,0.076959526,0.037224712,0.019867112,0.001411879,332106.0745
522507,4087000,-77.6115,36.9288,-74.7473,VIR,0.020507322,0.01140116,0.019867112,0.001411879,138480.4315
509543,4088850,-46.0548,36.9457,-74.8928,NA,NA,NA,NA,NA,NA
524359,4087000,-80,36.9287,-74.7265,VIR,0.015089105,0.008905892,0.019867112,0.001411879,119896.4671
511395,4088850,-50.7356,36.9457,-74.872,VIR,0.058315617,0.032948452,0.019867112,0.001411879,268159.2559
526211,4087000,-82.6663,36.9287,-74.7057,VIR,0.010291982,0.006658885,0.019867112,0.001411879,103442.7979
513247,4088850,-54.1121,36.9457,-74.8512,VIR,0.065260094,0.03427567,0.019867112,0.001411879,291978.1435
528063,4087000,-84.8778,36.9286,-74.6849,VIR,0.007293042,0.005143224,0.019867112,0.001411879,93156.72149
515099,4088850,-58,36.9456,-74.8304,VIR,0.066252476,0.032616376,0.019867112,0.001411879,295381.9207
529915,4087000,-99.116,36.9286,-74.6641,VIR,0.000326999,0.000415298,0.022715657,0.001411879,79034.09687
516951,4088850,-55,36.9456,-74.8096,VIR,0.066420689,0.033083954,0.019867112,0.001411879,295958.8741
531767,4087000,-105.863,36.9285,-74.6433,NA,NA,NA,NA,NA,NA
518803,4088850,-58.5469,36.9456,-74.7888,VIR,0.068781106,0.032644111,0.019867112,0.001411879,304054.8766
520655,4088850,-64.4514,36.9455,-74.768,VIR,0.079045169,0.037831378,0.019867112,0.001411879,339259.6268
507691,4090710,-44.1226,36.9624,-74.9136,NA,NA,NA,NA,NA,NA
522507,4088850,-78.1661,36.9455,-74.7472,VIR,0.019639583,0.010947635,0.019867112,0.001411879,135504.1715
509543,4090710,-47,36.9624,-74.8928,NA,NA,NA,NA,NA,NA
524359,4088850,-82.468,36.9454,-74.7264,VIR,0.010527855,0.006768457,0.019867112,0.001411879,104251.8183
511395,4090710,-50.7513,36.9624,-74.872,VIR,0.058138025,0.032176436,0.019867112,0.001411879,267550.1312
526211,4088850,-82.6078,36.9454,-74.7056,VIR,0.01100388,0.007031957,0.019867112,0.001411879,105884.5381
513247,4090710,-54.0995,36.9623,-74.8512,VIR,0.065347038,0.033707173,0.019867112,0.001411879,292276.354
528063,4088850,-85.1955,36.9453,-74.6848,VIR,0.007313069,0.005184864,0.019867112,0.001411879,93225.41121
515099,4090710,-55.8624,36.9623,-74.8304,VIR,0.066287355,0.032781584,0.019867112,0.001411879,295501.5517
529915,4088850,-97.6831,36.9453,-74.664,VIR,0.000480328,0.000556493,0.022715657,0.001411879,79560.00222
516951,4090710,-55.4499,36.9623,-74.8096,VIR,0.067525479,0.033054684,0.019867112,0.001411879,299748.1974
531767,4088850,-108.834,36.9452,-74.6432,NA,NA,NA,NA,NA,NA
518803,4090710,-59.1934,36.9623,-74.7888,VIR,0.07113652,0.033373889,0.019867112,0.001411879,312133.7212
520655,4090710,-66.1864,36.9622,-74.768,VIR,0.079702043,0.038300537,0.019867112,0.001411879,341512.6433
507691,4092560,-44.7733,36.9791,-74.9136,NA,NA,NA,NA,NA,NA
522507,4090710,-79.1794,36.9622,-74.7472,VIR,0.017694514,0.01006208,0.019867112,0.001411879,128832.7727
509543,4092560,-52.2957,36.9791,-74.8928,VIR,0.063069219,0.034317487,0.017300136,0.001411879,275659.1747
524359,4090710,-83.8584,36.9621,-74.7264,VIR,0.008632538,0.005851063,0.019867112,0.001411879,97751.06211
511395,4092560,-54.0262,36.9791,-74.872,VIR,0.065255644,0.033836497,0.019867112,0.001411879,291962.8825
526211,4090710,-80.4983,36.9621,-74.7056,VIR,0.016697157,0.009687684,0.019867112,0.001411879,125411.932
513247,4092560,-54.5291,36.979,-74.8512,VIR,0.06596037,0.033286243,0.019867112,0.001411879,294380.0238
528063,4090710,-84.4136,36.962,-74.6848,VIR,0.00918951,0.00626341,0.019867112,0.001411879,99661.42239
515099,4092560,-54.1476,36.979,-74.8303,VIR,0.066932621,0.033400818,0.019867112,0.001411879,297714.7495
529915,4090710,-98.1512,36.962,-74.664,VIR,0.000471398,0.000560819,0.022715657,0.001411879,79529.37217
516951,4092560,-57.7355,36.979,-74.8095,VIR,0.069494135,0.032956443,0.019867112,0.001411879,306500.4996
531767,4090710,-101.005,36.9619,-74.6432,NA,NA,NA,NA,NA,NA
518803,4092560,-58.6526,36.979,-74.7887,VIR,0.072905159,0.0340938,0.019867112,0.001411879,318199.9818
505839,4094410,-42,36.9958,-74.9344,NA,NA,NA,NA,NA,NA
520655,4092560,-67.5713,36.9789,-74.7679,VIR,0.077711976,0.037348447,0.019867112,0.001411879,334686.9049
507691,4094410,-46.376,36.9958,-74.9136,NA,NA,NA,NA,NA,NA
522507,4092560,-80.0826,36.9789,-74.7471,VIR,0.016255893,0.009425854,0.019867112,0.001411879,123898.4379
509543,4094410,-47.9089,36.9958,-74.8928,VIR,0.041764802,0.023790866,0.017300136,0.001411879,202587.0696
524359,4092560,-82.3396,36.9788,-74.7263,VIR,0.012101153,0.007588929,0.019867112,0.001411879,109648.0791
511395,4094410,-50.4984,36.9958,-74.8719,VIR,0.057357447,0.030730193,0.017300136,0.001411879,256068.345
526211,4092560,-81.9267,36.9788,-74.7055,VIR,0.014192668,0.008652676,0.019867112,0.001411879,116821.7753
513247,4094410,-54,36.9957,-74.8511,VIR,0.066577703,0.033385873,0.019867112,0.001411879,296497.416
528063,4092560,-84.2809,36.9787,-74.6847,VIR,0.010229564,0.006888695,0.019867112,0.001411879,103228.7084
515099,4094410,-56,36.9957,-74.8303,VIR,0.068684805,0.033177039,0.019867112,0.001411879,303724.5757
529915,4092560,-97.1688,36.9787,-74.6639,VIR,0.000638723,0.000714615,0.022715657,0.001411879,80103.27925
516951,4094410,-58.2203,36.9957,-74.8095,VIR,0.071925447,0.033773078,0.019867112,0.001411879,314839.6647
531767,4092560,-101.473,36.9786,-74.6431,NA,NA,NA,NA,NA,NA
518803,4094410,-62.098,36.9956,-74.7887,VIR,0.081509776,0.03791881,0.019867112,0.001411879,347712.9922
505839,4096260,-46.7487,37.0125,-74.9344,NA,NA,NA,NA,NA,NA
520655,4094410,-69.4214,36.9956,-74.7679,VIR,0.069696313,0.033449048,0.019867112,0.001411879,307193.9507
507691,4096260,-48.6238,37.0125,-74.9135,VIR,0.046496251,0.026315383,0.017300136,0.001411879,218815.4862
522507,4094410,-83.4118,36.9956,-74.7471,VIR,0.009832825,0.006488492,0.019867112,0.001411879,101867.9327
509543,4096260,-48,37.0125,-74.8927,VIR,0.04255383,0.023795556,0.017300136,0.001411879,205293.3588
524359,4094410,-82.8843,36.9955,-74.7262,VIR,0.011793572,0.007521257,0.019867112,0.001411879,108593.105
511395,4096260,-53.2415,37.0125,-74.8719,VIR,0.065681371,0.033378321,0.017300136,0.001411879,284618.6049
526211,4094410,-81.5877,36.9955,-74.7054,VIR,0.016278163,0.009711595,0.019867112,0.001411879,123974.8216
513247,4096260,-54,37.0124,-74.8511,VIR,0.067879448,0.033673576,0.019867112,0.001411879,300962.2755
528063,4094410,-84.1913,36.9954,-74.6846,VIR,0.011368758,0.007583179,0.019867112,0.001411879,107136.0365
515099,4096260,-56.4776,37.0124,-74.8303,VIR,0.07069785,0.033745147,0.019867112,0.001411879,310629.1246
529915,4094410,-95.1864,36.9954,-74.6638,VIR,0.001093212,0.001099989,0.022715657,0.001411879,81662.13361
516951,4096260,-58.2303,37.0124,-74.8095,VIR,0.074735821,0.034936388,0.019867112,0.001411879,324478.9767
531767,4094410,-100.182,36.9953,-74.643,NA,NA,NA,NA,NA,NA
518803,4096260,-64.43,37.0123,-74.7886,VIR,0.088593954,0.041473428,0.019867112,0.001411879,372011.0428
505839,4098110,-46.1303,37.0292,-74.9343,NA,NA,NA,NA,NA,NA
520655,4096260,-70.4724,37.0123,-74.7678,VIR,0.065577998,0.031356802,0.019867112,0.001411879,293068.5258
507691,4098110,-46.3786,37.0292,-74.9135,VIR,0.031536937,0.018125984,0.017300136,0.001411879,167506.4739
522507,4096260,-82.6638,37.0123,-74.747,VIR,0.012053394,0.007623118,0.019867112,0.001411879,109484.2725
509543,4098110,-48.376,37.0292,-74.8927,VIR,0.045513846,0.024921167,0.017300136,0.001411879,215445.9293
524359,4096260,-82.569,37.0122,-74.7262,VIR,0.013478953,0.008412871,0.019867112,0.001411879,114373.8013
511395,4098110,-50.8715,37.0292,-74.8719,VIR,0.060700119,0.031472165,0.017300136,0.001411879,267533.3882
526211,4096260,-81.542,37.0122,-74.7054,VIR,0.017881949,0.010582696,0.019867112,0.001411879,129475.6537
513247,4098110,-54,37.0291,-74.8511,VIR,0.069706408,0.034294032,0.019867112,0.001411879,307228.574
528063,4096260,-83.5296,37.0121,-74.6845,VIR,0.014150689,0.009110683,0.019867112,0.001411879,116677.7927
515099,4098110,-57,37.0291,-74.8302,VIR,0.07341335,0.034698628,0.019867112,0.001411879,319943.0305
529915,4096260,-97.2121,37.0121,-74.6637,VIR,0.000768916,0.000858664,0.019867112,0.001411879,70779.59644
516951,4098110,-60.2404,37.0291,-74.8094,VIR,0.080903008,0.037363832,0.019867112,0.001411879,345631.838
531767,4096260,-127.839,37.012,-74.6429,NA,NA,NA,NA,NA,NA
518803,4098110,-67,37.029,-74.7886,VIR,0.088283512,0.041687212,0.019867112,0.001411879,370946.2581
505839,4099970,-44.5863,37.0459,-74.9343,NA,NA,NA,NA,NA,NA
520655,4098110,-73.0563,37.029,-74.7678,VIR,0.049660747,0.024096537,0.019867112,0.001411879,238473.8798
