xUTM,yUTM,Depth,Latitude,Longitude,Zone,GamPredict,GamVar,KrigePredict,KrigeVar,FinalPredict
444940,4467680,-70.0726,40.3578,-69.6484,NLS-West,0.014999875,0.022137138,0.067435055,0.102834885,282743.8965
463460,4465820,-74.5287,40.3422,-69.4302,NLS-South-Deep,0.087067574,0.136002725,-0.00403149,0.102262694,284805.7988
481980,4463970,-85.3812,40.3261,-69.2121,NA,NA,NA,NA,NA,NA
446792,4467680,-70.1201,40.3579,-69.6266,NLS-West,0.018452247,0.027008445,0.067428986,0.102833254,294564.3877
465312,4465820,-76.4833,40.3422,-69.4084,NLS-South-Deep,0.093828779,0.145929465,-0.00401129,0.102256783,308065.3642
500500,4462120,-90.6383,40.3096,-68.9941,NA,NA,NA,NA,NA,NA
483832,4463970,-86.7896,40.3261,-69.1903,NA,NA,NA,NA,NA,NA
448644,4467680,-69.6852,40.3581,-69.6048,NLS-West,0.022543593,0.032867331,0.079420335,0.102686918,349726.4818
467164,4465820,-77.239,40.3423,-69.3866,NLS-South-Deep,0.099015568,0.152761489,-0.004230277,0.10232286,325104.4478
502352,4462120,-91.6982,40.3096,-68.9723,NA,NA,NA,NA,NA,NA
485684,4463970,-88.4675,40.3262,-69.1685,NA,NA,NA,NA,NA,NA
450496,4467680,-70.5606,40.3582,-69.583,NLS-West,0.027371105,0.039917114,0.079384122,0.102678036,366160.1822
469016,4465820,-79.4198,40.3424,-69.3648,NLS-South-Deep,0.10275067,0.156810774,-0.003753758,0.102395703,339549.9027
504204,4462120,-91.4105,40.3096,-68.9505,NA,NA,NA,NA,NA,NA
487536,4463970,-87.9688,40.3262,-69.1467,NA,NA,NA,NA,NA,NA
452348,4467680,-70.8586,40.3583,-69.5612,NLS-West,0.032963707,0.048237675,0.079310331,0.102657718,385089.1707
433828,4469530,-74.6965,40.3737,-69.7795,NA,NA,NA,NA,NA,NA
470868,4465820,-80.2012,40.3425,-69.343,NLS-South-Deep,0.105350888,0.158763826,-0.004140269,0.102491647,347142.7057
454200,4467680,-71.3662,40.3584,-69.5394,NLS-West,0.039318117,0.057858907,0.079166483,0.10261271,406390.801
435680,4469530,-73.0086,40.3738,-69.7577,NA,NA,NA,NA,NA,NA
489388,4463970,-88.573,40.3262,-69.1249,NA,NA,NA,NA,NA,NA
506056,4462120,-90.6196,40.3096,-68.9287,NA,NA,NA,NA,NA,NA
472720,4465820,-80.7342,40.3425,-69.3212,NLS-South-Deep,0.107400681,0.159771443,-0.004452884,0.102559999,353101.0582
456052,4467680,-70.705,40.3585,-69.5176,NLS-West,0.046357508,0.068677235,0.078907819,0.102517309,429648.0456
437532,4469530,-72.5508,40.374,-69.7359,NLS-West,0.005564462,0.008588827,0.067439738,0.102835939,250397.399
491240,4463970,-90.0014,40.3262,-69.1031,NA,NA,NA,NA,NA,NA
507908,4462120,-94.02,40.3096,-68.9069,NA,NA,NA,NA,NA,NA
474572,4465820,-80.633,40.3426,-69.2994,NLS-South-Deep,0.109176765,0.160357193,-0.00465639,0.102600052,358494.8505
439384,4469530,-71.5696,40.3741,-69.714,NLS-West,0.006970507,0.010431752,0.06743924,0.10283585,255218.2891
457904,4467680,-71.5999,40.3586,-69.4958,NLS-South-Deep,0.053899029,0.080387669,0.07849722,0.102330042,454106.4244
493092,4463970,-91.1663,40.3262,-69.0813,NA,NA,NA,NA,NA,NA
509760,4462120,-94.7108,40.3095,-68.8851,NA,NA,NA,NA,NA,NA
476424,4465820,-81.9121,40.3426,-69.2776,NLS-South-Deep,0.111414289,0.161803,-0.00477132,0.10262112,365775.1462
441236,4469530,-70.3648,40.3743,-69.6922,NLS-West,0.008675983,0.012655139,0.067437866,0.102835601,261063.192
459756,4467680,-72.9199,40.3587,-69.474,NLS-South-Deep,0.06162337,0.092417272,-0.003246871,0.101991603,200225.7841
494944,4463970,-91.013,40.3263,-69.0595,NA,NA,NA,NA,NA,NA
511612,4462120,-94.6429,40.3095,-68.8634,NA,NA,NA,NA,NA,NA
478276,4465820,-82.5791,40.3427,-69.2558,NLS-South-Deep,0.114299343,0.164340143,-0.004827473,0.102630994,375478.0054
443088,4469530,-69.8424,40.3744,-69.6704,NLS-West,0.010752539,0.015375472,0.067434547,0.102834964,268174.201
461608,4467680,-73.5143,40.3588,-69.4521,NLS-South-Deep,0.069098516,0.103950537,-0.002243944,0.101578264,229304.7616
496796,4463970,-89.4528,40.3263,-69.0377,NA,NA,NA,NA,NA,NA
480128,4465820,-81.8049,40.3427,-69.234,NLS-South-Deep,0.118534182,0.169042737,-0.004852299,0.102635259,389917.9461
513464,4462120,-93.0739,40.3095,-68.8416,NA,NA,NA,NA,NA,NA
444940,4469530,-68.732,40.3745,-69.6486,NLS-West,0.013257151,0.018687556,0.067427118,0.102833416,276739.2968
463460,4467680,-73.6674,40.3588,-69.4303,NLS-South-Deep,0.07575967,0.113943639,-0.001572552,0.101255851,254454.6913
498648,4463970,-89.2594,40.3263,-69.0159,NA,NA,NA,NA,NA,NA
481980,4465820,-83.9737,40.3428,-69.2122,NLS-South-Deep,0.1242217,0.175906288,-0.004862155,0.102636921,409391.7804
515316,4462120,-94.648,40.3094,-68.8198,NA,NA,NA,NA,NA,NA
446792,4469530,-68.6789,40.3746,-69.6268,NLS-West,0.016255894,0.022711087,0.067411597,0.102829784,286971.4617
465312,4467680,-75.005,40.3589,-69.4085,NLS-South-Deep,0.081021635,0.121280062,-0.001495487,0.101217099,272767.0517
500500,4463970,-89.249,40.3263,-68.9941,NA,NA,NA,NA,NA,NA
483832,4465820,-85.3587,40.3428,-69.1904,NLS-South-Deep,0.132086013,0.185943679,-0.004865706,0.102637518,436353.4397
448644,4469530,-67.9979,40.3747,-69.605,NLS-West,0.019815117,0.027574821,0.067380976,0.102821425,299074.2269
517168,4462120,-94.7272,40.3094,-68.798,NA,NA,NA,NA,NA,NA
467164,4467680,-75.6921,40.359,-69.3867,NLS-South-Deep,0.084705664,0.125667849,-0.002068028,0.10149937,283439.1602
502352,4463970,-89.4804,40.3263,-68.9723,GSC,0.416914781,0.603121389,-0.005593627,0.102581087,1410792.072
485684,4465820,-86.4648,40.3428,-69.1686,NLS-South-Deep,0.142385615,0.199362322,-0.004866602,0.102637713,471677.0123
450496,4469530,-68.8084,40.3749,-69.5832,NLS-West,0.023974469,0.033366988,0.079292507,0.102660526,354195.8145
519020,4462120,-95.4368,40.3094,-68.7762,NA,NA,NA,NA,NA,NA
469016,4467680,-77.9598,40.3591,-69.3649,NLS-South-Deep,0.086933529,0.127416042,-0.003027634,0.101911889,287789.1653
504204,4463970,-89.9864,40.3263,-68.9505,GSC,0.435298884,0.635904527,-0.004127348,0.102558238,1478876.975
487536,4465820,-88.0569,40.3429,-69.1468,NLS-South-Deep,0.155331694,0.216299403,-0.004865921,0.102637771,516083.1557
452348,4469530,-69.2322,40.375,-69.5613,NLS-West,0.028830181,0.040282841,0.079131311,0.102617171,370297.5535
433828,4471380,-74.1205,40.3904,-69.7797,NA,NA,NA,NA,NA,NA
520872,4462120,-96.1692,40.3093,-68.7544,NA,NA,NA,NA,NA,NA
470868,4467680,-79.269,40.3591,-69.3431,NLS-South-Deep,0.088191392,0.12750713,-0.004019873,0.102259165,288700.2305
454200,4469530,-66.9551,40.3751,-69.5395,NLS-West,0.034321556,0.0482632,0.078824957,0.102515351,388081.6788
435680,4471380,-72.7957,40.3905,-69.7579,NLS-West,0.003976634,0.006127604,0.067439441,0.102835901,244950.2805
489388,4465820,-88.0648,40.3429,-69.125,NLS-South-Deep,0.171712542,0.237860806,-0.004863013,0.102637785,572277.8677
506056,4463970,-89.3822,40.3263,-68.9287,GSC,0.441961657,0.653303699,-0.004046863,0.102557614,1502005.703
472720,4467680,-79.674,40.3592,-69.3213,NLS-South-Deep,0.088788971,0.126565587,-0.003928712,0.102440343,291062.5424
522724,4462120,-98.6954,40.3093,-68.7326,NA,NA,NA,NA,NA,NA
456052,4469530,-69.8384,40.3752,-69.5177,NLS-West,0.040404204,0.057258944,0.078273506,0.102272406,407053.1536
437532,4471380,-72.0334,40.3907,-69.736,NLS-West,0.004986968,0.007398015,0.067439262,0.102835864,248415.016
491240,4465820,-88.7851,40.3429,-69.1031,NLS-South-Deep,0.191753096,0.264269006,-0.004855081,0.102637758,641042.248
507908,4463970,-88.7843,40.3262,-68.9069,GSC,0.435186955,0.652179867,-0.004016917,0.102557331,1478871.841
474572,4467680,-78.8846,40.3593,-69.2995,NLS-South-Deep,0.089305022,0.125632366,-0.004404969,0.102549815,291199.0344
439384,4471380,-71.1733,40.3908,-69.7142,NLS-West,0.00622066,0.008932804,0.067438116,0.102835668,252642.5306
457904,4469530,-70.1348,40.3753,-69.4959,NLS-South-Deep,0.046917446,0.067017752,0.077382604,0.101717494,426337.2381
493092,4465820,-88.1588,40.3429,-69.0813,NLS-South-Deep,0.215411052,0.295534595,-0.005578428,0.102571311,719705.7547
509760,4463970,-89.3981,40.3262,-68.8851,GSC,0.414176109,0.629957109,-0.004042567,0.102557445,1406718.677
476424,4467680,-80.4943,40.3593,-69.2777,NLS-South-Deep,0.090294227,0.125614926,-0.004663655,0.102601222,293704.6412
441236,4471380,-70.2174,40.3909,-69.6924,NLS-West,0.007719302,0.010788109,0.067434857,0.102835104,257771.5506
459756,4469530,-71.1037,40.3754,-69.4741,NLS-South-Deep,0.053570228,0.077041519,0.076166796,0.10063072,444985.5375
494944,4465820,-87.9504,40.3429,-69.0595,NLS-South-Deep,0.242591081,0.331710066,-0.005536095,0.102571042,813075.8441
511612,4463970,-89.9664,40.3262,-68.8633,GSC,0.381162432,0.589153879,-0.004117923,0.102557937,1293226.468
478276,4467680,-81.8562,40.3594,-69.2559,NLS-South-Deep,0.091915604,0.126685594,-0.00478545,0.102623418,298848.0656
443088,4471380,-69.1149,40.3911,-69.6706,NLS-West,0.00952138,0.013020285,0.067426706,0.102833644,263924.5466
461608,4469530,-72.858,40.3754,-69.4523,NLS-South-Deep,0.059968099,0.086628051,0.001814171,0.099056403,211907.2557
496796,4465820,-86.6089,40.343,-69.0377,NLS-South-Deep,0.272315625,0.371701632,-0.005709331,0.102581835,914433.9939
480128,4467680,-81.6308,40.3594,-69.234,NLS-South-Deep,0.094774787,0.12970335,-0.004837444,0.102632444,308476.4521
513464,4463970,-89.7516,40.3262,-68.8415,GSC,0.33963906,0.534230961,-0.00421795,0.10255864,1150462.208
444940,4471380,-68.2236,40.3912,-69.6488,NLS-West,0.011689485,0.015735714,0.067408251,0.102830137,271297.6417
463460,4469530,-73.1934,40.3755,-69.4304,NLS-South-Deep,0.065463523,0.094578775,0.003424186,0.097685591,236278.2287
498648,4465820,-86.4633,40.343,-69.0159,NLS-South-Deep,0.303772666,0.415046379,-0.005558115,0.10258077,1022847.283
481980,4467680,-81.8752,40.3595,-69.2122,NLS-South-Deep,0.098931269,0.134611578,-0.004857247,0.102635749,322664.864
515316,4463970,-91.6871,40.3261,-68.8197,GSC,0.294023711,0.471517063,-0.004316739,0.102559368,993667.1009
446792,4471380,-67.9398,40.3913,-69.6269,NLS-West,0.014286195,0.019038821,0.067369453,0.102822056,280071.0328
465312,4469530,-74.242,40.3756,-69.4086,NLS-South-Deep,0.069518825,0.099935609,0.003601899,0.097521241,250797.0622
500500,4465820,-86.6061,40.343,-68.9941,GSC,0.334443967,0.458721373,-0.005323131,0.102579057,1128852.873
483832,4467680,-83.4779,40.3595,-69.1904,NLS-South-Deep,0.10500877,0.14221394,-0.00486413,0.10263686,343486.5021
517168,4463970,-91.8686,40.3261,-68.7979,GSC,0.24777189,0.405707269,-0.005184239,0.102748985,832052.3521
448644,4471380,-66.442,40.3914,-69.6051,NLS-West,0.017343908,0.023007141,0.067294818,0.102804238,290302.7037
467164,4469530,-74.1198,40.3757,-69.3868,NLS-South-Deep,0.07194576,0.102391088,0.002262996,0.098697034,254528.9071
502352,4465820,-87.4315,40.343,-68.9723,GSC,0.361254778,0.498881088,-0.005012085,0.10257669,1221878.24
485684,4467680,-84.7361,40.3595,-69.1686,NLS-South-Deep,0.113244909,0.152678093,-0.004865709,0.102637193,371730.2508
450496,4471380,-67.8721,40.3915,-69.5833,NLS-West,0.020923978,0.027760243,0.067159823,0.102765192,302118.9795
519020,4463970,-90.6937,40.3261,-68.7761,GSC,0.204202475,0.342031413,-0.005235937,0.102749411,682436.1275
469016,4469530,-77.9838,40.3758,-69.365,NLS-South-Deep,0.072953506,0.102414882,5.93E-05,0.100313442,250426.9918
504204,4465820,-86.1946,40.343,-68.9505,GSC,0.380616279,0.530627311,-0.003311647,0.102551905,1294118.667
487536,4467680,-86.2564,40.3596,-69.1468,NLS-South-Deep,0.123857114,0.166138809,-0.004863974,0.102637291,408135.0474
452348,4471380,-67.3833,40.3917,-69.5615,NLS-West,0.025038943,0.033344435,0.078751344,0.102537998,355990.7208
433828,4473230,-74.3972,40.4071,-69.7799,NA,NA,NA,NA,NA,NA
520872,4463970,-92.4818,40.326,-68.7543,GSC,0.165410571,0.283982528,-0.005266408,0.102749657,549279.1075
470868,4469530,-78.0443,40.3758,-69.3432,NLS-South-Deep,0.073092218,0.101078587,-0.002155021,0.101537863,243307.7742
454200,4471380,-68.0373,40.3918,-69.5397,NLS-West,0.029728136,0.039861782,0.078150039,0.102326148,370011.7854
435680,4473230,-73.1621,40.4072,-69.758,NLS-West,0.003581382,0.005322036,0.067438523,0.102835768,243591.4567
489388,4467680,-86.2602,40.3596,-69.125,NLS-South-Deep,0.137569059,0.183528019,-0.004857016,0.102637329,455189.5648
506056,4465820,-86.335,40.3429,-68.9287,GSC,0.389418951,0.549416786,-0.003050513,0.102549643,1325206.651
472720,4469530,-79.4774,40.3759,-69.3214,NLS-South-Deep,0.072708927,0.09904822,-0.003803305,0.102188975,236339.669
522724,4463970,-96.9259,40.326,-68.7325,NA,NA,NA,NA,NA,NA
456052,4471380,-66.4973,40.3919,-69.5178,NLS-West,0.034945858,0.047260114,0.077090103,0.10175698,384272.5883
437532,4473230,-72.4387,40.4074,-69.7362,NLS-West,0.004472164,0.006388317,0.067438259,0.102835709,246645.8467
491240,4467680,-86.2748,40.3596,-69.1032,NLS-South-Deep,0.154578082,0.205003678,-0.004837667,0.102637289,513595.2481
507908,4465820,-88.3476,40.3429,-68.9069,GSC,0.384745617,0.550079836,-0.002938698,0.102548476,1309561.078
474572,4469530,-79.7465,40.3759,-69.2995,NLS-South-Deep,0.072427758,0.097381461,-0.003967105,0.102449102,234813.4672
524576,4463970,-97.3016,40.3259,-68.7107,NA,NA,NA,NA,NA,NA
439384,4473230,-71.4299,40.4075,-69.7144,NLS-West,0.005556202,0.007668727,0.067435819,0.102835301,250355.6261
457904,4471380,-68.2306,40.392,-69.496,NLS-South-Deep,0.040508394,0.055271617,0.075382943,0.10026489,397496.1579
493092,4467680,-87.98,40.3596,-69.0814,NLS-South-Deep,0.17512123,0.230889141,-0.005531533,0.102570708,581676.3817
509760,4465820,-87.8247,40.3429,-68.8851,GSC,0.366550048,0.531735793,-0.003027768,0.102548938,1246846.521
476424,4469530,-80.3337,40.376,-69.2777,NLS-South-Deep,0.072445501,0.096363941,-0.004481872,0.102565084,233108.724
526428,4463970,-94.116,40.3259,-68.6889,NA,NA,NA,NA,NA,NA
441236,4473230,-70.425,40.4076,-69.6926,NLS-West,0.006862845,0.009200667,0.067428584,0.102834088,254812.4669
459756,4471380,-69.7006,40.392,-69.4742,NLS-South-Deep,0.046228529,0.06359505,0.073039426,0.096987589,409077.638
494944,4467680,-86.3512,40.3596,-69.0596,NLS-South-Deep,0.199186775,0.261301143,-0.005678683,0.102581364,663714.1799
511612,4465820,-87.0913,40.3429,-68.8633,GSC,0.336667176,0.496109971,-0.003284079,0.102550824,1143472.018
478276,4469530,-81.4941,40.376,-69.2559,NLS-South-Deep,0.073267105,0.09671086,-0.004717722,0.102610563,235117.8033
528280,4463970,-97.3495,40.3258,-68.6671,NA,NA,NA,NA,NA,NA
443088,4473230,-69.4918,40.4078,-69.6707,NLS-West,0.008429791,0.01103533,0.067409833,0.102830865,260122.6305
461608,4471380,-71.6204,40.3921,-69.4524,NLS-South-Deep,0.051617721,0.071388742,0.070486275,0.091739788,418804.9867
496796,4467680,-84.8566,40.3596,-69.0377,NLS-South-Deep,0.226461785,0.296116841,-0.005445851,0.102579716,758063.4362
480128,4469530,-80.8117,40.3761,-69.2341,NLS-South-Deep,0.074973793,0.098422519,-0.004813924,0.102627495,240641.614
513464,4465820,-88.5161,40.3429,-68.8415,GSC,0.298626396,0.447614579,-0.003617873,0.102553418,1011850.915
444940,4473230,-68.0117,40.4079,-69.6489,NLS-West,0.010293989,0.013240692,0.067366495,0.102823065,266368.0047
463460,4471380,-71.7203,40.3922,-69.4305,NLS-South-Deep,0.056153665,0.077726801,0.011949142,0.08687722,233586.0904
530132,4463970,-100.729,40.3257,-68.6453,NA,NA,NA,NA,NA,NA
498648,4467680,-85.4955,40.3596,-69.0159,NLS-South-Deep,0.255596603,0.334026209,-0.005017893,0.102576492,859460.9174
481980,4469530,-81.5218,40.3761,-69.2123,NLS-South-Deep,0.078049519,0.102099681,-0.004849949,0.102633358,251067.4987
515316,4465820,-89.1278,40.3428,-68.8197,GSC,0.256856248,0.392395131,-0.004729209,0.102744854,864771.5383
446792,4473230,-67.0557,40.408,-69.6271,NLS-West,0.012501946,0.015894578,0.067274804,0.102805219,273626.5946
465312,4471380,-73.8407,40.3923,-69.4087,NLS-South-Deep,0.059206941,0.081514605,0.012306306,0.086284136,245283.5745
500500,4467680,-84.373,40.3596,-68.9941,GSC,0.28475834,0.373147932,-0.004329916,0.102570941,961842.5726
483832,4469530,-82.0966,40.3762,-69.1905,NLS-South-Deep,0.082560356,0.107672926,-0.004862029,0.102635098,266497.8039
517168,4465820,-89.505,40.3428,-68.7979,GSC,0.214786743,0.334998369,-0.004971575,0.102746924,719645.8833
448644,4473230,-66.5194,40.4081,-69.6053,NLS-West,0.015099885,0.019085067,0.067098816,0.102766457,281933.6537
467164,4471380,-73.2242,40.3924,-69.3869,NLS-South-Deep,0.060599615,0.082478937,0.009569628,0.090477108,240673.7661
502352,4467680,-84.7331,40.3596,-68.9723,GSC,0.311077728,0.410144265,-0.002029086,0.102540651,1060007.175
485684,4469530,-83.0654,40.3762,-69.1686,NLS-South-Deep,0.089093926,0.115835047,-0.004864533,0.102635541,288898.7332
450496,4473230,-66.1807,40.4082,-69.5834,NLS-West,0.018145161,0.022919428,0.066789337,0.102684554,291317.1732
519020,4465820,-87.8522,40.3427,-68.7761,GSC,0.175717327,0.280491072,-0.005129979,0.102748325,585098.2273
431976,4475080,-75.1195,40.4236,-69.8019,NA,NA,NA,NA,NA,NA
469016,4471380,-76.1761,40.3924,-69.3651,NLS-South-Deep,0.060725065,0.081403033,0.005111991,0.096004506,225814.7808
504204,4467680,-84.714,40.3596,-68.9505,GSC,0.331000923,0.440444549,-0.000991132,0.102530549,1131901.902
487536,4469530,-84.2982,40.3762,-69.1468,NLS-South-Deep,0.097832473,0.126674113,-0.004860598,0.102635693,318884.6034
452348,4473230,-65.1946,40.4083,-69.5616,NLS-West,0.021638834,0.02743391,0.06628892,0.102510918,301583.7559
433828,4475080,-74.1844,40.4238,-69.7801,NA,NA,NA,NA,NA,NA
520872,4465820,-88.6471,40.3427,-68.7543,GSC,0.141026754,0.230808695,-0.005218137,0.102749113,465810.5196
470868,4471380,-77.5008,40.3925,-69.3433,NLS-South-Deep,0.059988415,0.079081707,0.00082995,0.099785184,208601.1542
415308,4476940,-75.0409,40.4388,-69.9986,NA,NA,NA,NA,NA,NA
454200,4473230,-65.1251,40.4084,-69.5398,NLS-West,0.025595142,0.032674009,0.076843622,0.101972364,351355.1252
489388,4469530,-85.5631,40.3763,-69.125,NLS-South-Deep,0.109025642,0.140362405,-0.004845299,0.102635817,357328.5727
435680,4475080,-73.1702,40.4239,-69.7582,NLS-West,0.003231621,0.004644425,0.06743644,0.102835468,242384.6635
506056,4467680,-84.6149,40.3596,-68.9287,GSC,0.340953474,0.458960672,-0.000141013,0.102521274,1168954.021
472720,4471380,-79.3224,40.3926,-69.3214,NLS-South-Deep,0.058947293,0.076498064,-0.002302333,0.101600894,194286.7738
522724,4465820,-93.0212,40.3427,-68.7324,GSC,0.111487107,0.187431234,-0.005262176,0.102749421,364341.3166
417160,4476940,-74.9353,40.4389,-69.9768,NA,NA,NA,NA,NA,NA
456052,4473230,-65.8603,40.4085,-69.518,NLS-West,0.029969785,0.038595916,0.075025656,0.100840202,360124.284
437532,4475080,-72.5479,40.424,-69.7364,NLS-West,0.00402206,0.005549428,0.067436241,0.102835401,245095.1138
491240,4469530,-85.097,40.3763,-69.1032,NLS-South-Deep,0.123342414,0.157720374,-0.005543989,0.102569525,404037.2899
507908,4467680,-85.7271,40.3596,-68.9069,GSC,0.338365885,0.461499575,0.000211522,0.102516589,1161288.001
474572,4471380,-78.4216,40.3926,-69.2996,NLS-South-Deep,0.058084891,0.074432878,-0.004150383,0.102295458,184990.1848
419012,4476940,-75.2421,40.4391,-69.9549,NA,NA,NA,NA,NA,NA
524576,4465820,-94.5946,40.3426,-68.7106,GSC,0.087430163,0.151202448,-0.005281641,0.102749213,281761.5442
439384,4475080,-71.9583,40.4242,-69.7146,NLS-West,0.004969618,0.006611933,0.067431499,0.102834617,248328.8794
457904,4473230,-66.9691,40.4086,-69.4961,NLS-South-Deep,0.034673576,0.045076145,0.072163709,0.097538171,366441.6309
493092,4469530,-86.9126,40.3763,-69.0814,NLS-South-Deep,0.140943772,0.17889185,-0.005430343,0.102569041,464798.0544
509760,4467680,-86.2846,40.3596,-68.8851,GSC,0.322659831,0.446361548,-8.03E-05,0.102518732,1106416.794
420864,4476940,-75.1367,40.4393,-69.9331,NA,NA,NA,NA,NA,NA
476424,4471380,-80.5132,40.3927,-69.2778,NLS-South-Deep,0.057547583,0.073055536,-0.004218962,0.102506881,182912.0504
526428,4465820,-91.0826,40.3425,-68.6888,GSC,0.068107415,0.121239493,-0.005288942,0.102748028,215461.3339
441236,4475080,-70.6413,40.4243,-69.6927,NLS-West,0.00610944,0.007877538,0.067416681,0.102832172,252187.5356
459756,4473230,-67.0131,40.4087,-69.4743,NLS-South-Deep,0.039455498,0.05173785,0.068220729,0.089534507,369319.1212
494944,4469530,-84.412,40.3763,-69.0596,NLS-South-Deep,0.161950679,0.204108282,-0.005418092,0.102578656,536891.7466
511612,4467680,-86.1418,40.3596,-68.8632,GSC,0.295468164,0.415000155,-0.00090397,0.102526574,1010326.906
