441239.1534,4462117.007,75.1565,40.3075,-69.6915,21
443091.8104,4462124.971,74.6058,40.3077,-69.6697,21
444935.8763,4462122.353,74.2319,40.3078,-69.648,21
446788.4331,4462120.127,73.921,40.3079,-69.6262,21
448640.9832,4462118.357,73.6895,40.308,-69.6044,21
450493.5265,4462117.043,75.1566,40.3081,-69.5826,21
452346.0632,4462116.185,73.994,40.3082,-69.5608,21
454198.5933,4462115.783,75.0954,40.3083,-69.539,21
509763.4068,4462115.945,94.7108,40.3095,-68.8851,21
511607.3231,4462118.563,94.6429,40.3095,-68.8634,21
513459.737,4462121.648,93.0739,40.3095,-68.8416,21
500501.3404,4462120.728,90.6383,40.3096,-68.9941,21
502353.7506,4462121.08,91.6982,40.3096,-68.9723,21
504206.1608,4462121.887,91.4105,40.3096,-68.9505,21
506058.5712,4462123.15,90.6196,40.3096,-68.9287,21
507910.9817,4462124.87,94.02,40.3096,-68.9069,21
437532.2911,4463967.351,75.691,40.3239,-69.7353,21
439384.5139,4463974.398,74.6087,40.3241,-69.7135,21
441236.6375,4463970.8,73.7294,40.3242,-69.6917,21
443088.7543,4463967.659,72.8023,40.3243,-69.6699,17
444940.9455,4463976.073,72.7905,40.3245,-69.6481,17
446793.0459,4463973.844,72.5799,40.3246,-69.6263,17
448645.1396,4463972.071,71.6365,40.3247,-69.6045,17
450497.2266,4463970.753,73.8704,40.3248,-69.5827,17
452349.3069,4463969.892,73.1301,40.3249,-69.5609,17
454201.3807,4463969.487,73.3501,40.325,-69.5391,21
456053.4479,4463969.538,73.6259,40.3251,-69.5173,21
457905.5086,4463970.045,73.6098,40.3252,-69.4955,21
459757.5628,4463971.008,75.8582,40.3253,-69.4737,21
461609.6106,4463972.427,76.2147,40.3254,-69.4519,21
463461.652,4463974.302,75.9568,40.3255,-69.4301,21
465313.6871,4463976.633,77.3304,40.3256,-69.4083,21
467165.6674,4463968.32,77.6326,40.3256,-69.3865,21
469017.6926,4463971.563,79.9347,40.3257,-69.3647,21
470869.7117,4463975.262,80.9171,40.3258,-69.3429,21
472721.6843,4463968.318,81.379,40.3258,-69.3211,21
474573.6938,4463972.929,80.9533,40.3259,-69.2993,21
476425.6625,4463966.896,84.1141,40.3259,-69.2775,21
478277.6626,4463972.419,83.7505,40.326,-69.2557,21
480129.6275,4463967.299,83.4711,40.326,-69.2339,21
481981.6184,4463973.734,85.3812,40.3261,-69.2121,21
483833.5796,4463969.525,86.7896,40.3261,-69.1903,21
485685.5615,4463976.872,88.4675,40.3262,-69.1685,21
487537.5193,4463973.576,87.9688,40.3262,-69.1467,21
489389.4767,4463970.735,88.573,40.3262,-69.1249,21
491241.4339,4463968.35,90.0014,40.3262,-69.1031,21
493093.3909,4463966.422,91.1663,40.3262,-69.0813,21
507909.0445,4463967.409,88.7843,40.3262,-68.9069,10
509761.0016,4463969.585,89.3981,40.3262,-68.8851,10
511612.9589,4463972.216,89.9664,40.3262,-68.8633,10
513464.9165,4463975.303,89.7516,40.3262,-68.8415,10
494945.3552,4463976.049,91.013,40.3263,-69.0595,21
496797.3091,4463975.032,89.4528,40.3263,-69.0377,21
498649.263,4463974.472,89.2594,40.3263,-69.0159,21
500501.2169,4463974.367,89.249,40.3263,-68.9941,21
502353.1707,4463974.719,89.4804,40.3263,-68.9723,10
504205.1247,4463975.526,89.9864,40.3263,-68.9505,10
506057.0787,4463976.789,89.3822,40.3263,-68.9287,10
435679.0178,4465825.676,74.5449,40.3405,-69.7573,21
437530.7016,4465821.161,74.313,40.3406,-69.7355,21
439382.4678,4465828.202,73.0038,40.3408,-69.7137,17
441234.135,4465824.599,72.0427,40.3409,-69.6919,17
443085.7953,4465821.452,71.9099,40.341,-69.6701,17
444937.4487,4465818.761,71.6432,40.3411,-69.6483,17
446789.174,4465827.626,71.2937,40.3413,-69.6265,17
448640.8112,4465825.847,70.511,40.3414,-69.6047,17
450492.4417,4465824.525,72.1745,40.3415,-69.5829,17
452344.0656,4465823.658,71.0111,40.3416,-69.5611,17
454195.6829,4465823.248,72.205,40.3417,-69.5393,17
456055.7869,4465823.244,72.1731,40.3418,-69.5174,17
457907.3911,4465823.748,72.1249,40.3419,-69.4956,16
459758.9889,4465824.708,73.3708,40.342,-69.4738,16
461610.5802,4465826.123,74.1932,40.3421,-69.452,16
463462.1651,4465827.996,74.5287,40.3422,-69.4302,16
465313.6925,4465819.224,76.4833,40.3422,-69.4084,16
467165.2675,4465822.008,77.239,40.3423,-69.3866,16
469016.8363,4465825.248,79.4198,40.3424,-69.3648,16
470868.3988,4465828.945,80.2012,40.3425,-69.343,16
472719.915,4465821.997,80.7342,40.3425,-69.3212,16
474571.468,4465826.606,80.633,40.3426,-69.2994,16
476422.9802,4465820.57,81.9121,40.3426,-69.2776,16
478274.5238,4465826.091,82.5791,40.3427,-69.2558,16
480126.0322,4465820.968,81.8049,40.3427,-69.234,16
481977.5666,4465827.4,83.9737,40.3428,-69.2122,16
483829.0714,4465823.189,85.3587,40.3428,-69.1904,16
485680.5757,4465819.434,86.4648,40.3428,-69.1686,16
487532.0981,4465827.235,88.0569,40.3429,-69.1468,16
489383.599,4465824.392,88.0648,40.3429,-69.125,16
491243.5928,4465821.995,88.7851,40.3429,-69.1031,16
493095.0933,4465820.066,88.1588,40.3429,-69.0813,16
