513463.8077,4478782.461,75.3673,40.4596,-68.8412,16
515312.1147,4478786.014,73.424,40.4596,-68.8194,16
519021.0031,4480637.12,73.6267,40.4762,-68.7756,10
513460.4732,4480636.15,73.4814,40.4763,-68.8412,16
515316.7989,4480639.72,71.3148,40.4763,-68.8193,16
517164.6485,4480643.731,71.5297,40.4763,-68.7975,10
522719.5886,4482490.05,74.8478,40.4928,-68.7319,10
517168.8947,4482486.345,69.7372,40.4929,-68.7974,10
519016.2895,4482490.815,71.3125,40.4929,-68.7756,10
520872.1591,4482495.765,72.0503,40.4929,-68.7537,10
513465.6119,4482489.858,69.8388,40.493,-68.8411,16
515313.0033,4482493.414,69.8923,40.493,-68.8193,16
524577.8771,4484338.549,69.4972,40.5094,-68.7099,10
526424.8213,4484344.851,69.5177,40.5094,-68.6881,10
520875.487,4484338.389,70.9915,40.5095,-68.7536,10
522722.4274,4484343.777,71.7026,40.5095,-68.7318,10
517164.6376,4484340.044,69.107,40.5096,-68.7974,10
519020.0466,4484344.536,69.9299,40.5096,-68.7755,10
513462.273,4484343.557,70.169,40.5097,-68.8411,16
515317.6785,4484347.13,68.2449,40.5097,-68.8192,16
530128.269,4486190.403,72.1075,40.5259,-68.6443,10
528281.7342,4486194.283,69.786,40.526,-68.6661,10
524571.7793,4486192.255,67.917,40.5261,-68.7099,10
526426.7354,4486198.589,68.0726,40.5261,-68.688,10
520870.3077,4486192.095,69.1488,40.5262,-68.7536,10
522725.26,4486197.509,69.4381,40.5262,-68.7317,10
517168.8491,4486193.769,67.3565,40.5263,-68.7973,10
519015.3277,4486198.242,68.5326,40.5263,-68.7755,10
513467.4031,4486197.277,69.7911,40.5264,-68.841,16
515313.8782,4486200.835,66.5962,40.5264,-68.8192,16
530129.2578,4488044.151,70.3295,40.5426,-68.6442,10
531983.7609,4488051.867,70.9991,40.5426,-68.6223,10
528283.1814,4488048.028,68.2634,40.5427,-68.666,10
524574.1474,4488045.995,65.9885,40.5428,-68.7098,10
526428.6431,4488052.331,66.4091,40.5428,-68.6879,10
520873.5947,4488045.83,67.7772,40.5429,-68.7535,10
522719.6185,4488051.22,67.7745,40.5429,-68.7317,10
515318.5673,4488043.462,65.6077,40.543,-68.8191,16
517164.587,4488047.479,66.7726,40.543,-68.7973,10
519019.0751,4488051.974,66.3513,40.543,-68.7754,10
513464.0598,4488050.986,67.8633,40.5431,-68.841,16
535684.0096,4489900.204,71.3503,40.5591,-68.5785,10
531984.3299,4489894.524,68.3219,40.5592,-68.6222,10
533838.3758,4489902.704,69.4072,40.5592,-68.6003,10
