441236.0000,4462120.0000,75.1565,40.3075,-69.6915,21
443088.0000,4462120.0000,74.6058,40.3077,-69.6697,21
444940.0000,4462120.0000,74.2319,40.3078,-69.6480,21
446792.0000,4462120.0000,73.9210,40.3079,-69.6262,21
448644.0000,4462120.0000,73.6895,40.3080,-69.6044,21
450496.0000,4462120.0000,75.1566,40.3081,-69.5826,21
452348.0000,4462120.0000,73.9940,40.3082,-69.5608,21
454200.0000,4462120.0000,75.0954,40.3083,-69.5390,21
437532.0000,4463970.0000,75.6910,40.3239,-69.7353,21
439384.0000,4463970.0000,74.6087,40.3241,-69.7135,21
441236.0000,4463970.0000,73.7294,40.3242,-69.6917,21
443088.0000,4463970.0000,72.8023,40.3243,-69.6699,17
444940.0000,4463970.0000,72.7905,40.3245,-69.6481,17
446792.0000,4463970.0000,72.5799,40.3246,-69.6263,17
448644.0000,4463970.0000,71.6365,40.3247,-69.6045,17
450496.0000,4463970.0000,73.8704,40.3248,-69.5827,17
452348.0000,4463970.0000,73.1301,40.3249,-69.5609,17
454200.0000,4463970.0000,73.3501,40.3250,-69.5391,21
435680.0000,4465820.0000,74.5449,40.3405,-69.7573,21
437532.0000,4465820.0000,74.3130,40.3406,-69.7355,21
456052.0000,4463970.0000,73.6259,40.3251,-69.5173,21
439384.0000,4465820.0000,73.0038,40.3408,-69.7137,17
457904.0000,4463970.0000,73.6098,40.3252,-69.4955,21
441236.0000,4465820.0000,72.0427,40.3409,-69.6919,17
459756.0000,4463970.0000,75.8582,40.3253,-69.4737,21
443088.0000,4465820.0000,71.9099,40.3410,-69.6701,17
461608.0000,4463970.0000,76.2147,40.3254,-69.4519,21
444940.0000,4465820.0000,71.6432,40.3411,-69.6483,17
463460.0000,4463970.0000,75.9568,40.3255,-69.4301,21
446792.0000,4465820.0000,71.2937,40.3413,-69.6265,17
465312.0000,4463970.0000,77.3304,40.3256,-69.4083,21
448644.0000,4465820.0000,70.5110,40.3414,-69.6047,17
467164.0000,4463970.0000,77.6326,40.3256,-69.3865,21
450496.0000,4465820.0000,72.1745,40.3415,-69.5829,17
469016.0000,4463970.0000,79.9347,40.3257,-69.3647,21
452348.0000,4465820.0000,71.0111,40.3416,-69.5611,17
470868.0000,4463970.0000,80.9171,40.3258,-69.3429,21
454200.0000,4465820.0000,72.2050,40.3417,-69.5393,17
435680.0000,4467680.0000,73.8784,40.3572,-69.7575,21
472720.0000,4463970.0000,81.3790,40.3258,-69.3211,21
437532.0000,4467680.0000,73.1960,40.3573,-69.7357,17
456052.0000,4465820.0000,72.1731,40.3418,-69.5174,17
474572.0000,4463970.0000,80.9533,40.3259,-69.2993,21
439384.0000,4467680.0000,72.0571,40.3574,-69.7139,17
457904.0000,4465820.0000,72.1249,40.3419,-69.4956,16
476424.0000,4463970.0000,84.1141,40.3259,-69.2775,21
441236.0000,4467680.0000,71.0707,40.3576,-69.6921,17
459756.0000,4465820.0000,73.3708,40.3420,-69.4738,16
478276.0000,4463970.0000,83.7505,40.3260,-69.2557,21
443088.0000,4467680.0000,70.5709,40.3577,-69.6702,17
461608.0000,4465820.0000,74.1932,40.3421,-69.4520,16
480128.0000,4463970.0000,83.4711,40.3260,-69.2339,21
444940.0000,4467680.0000,70.0726,40.3578,-69.6484,17
463460.0000,4465820.0000,74.5287,40.3422,-69.4302,16
481980.0000,4463970.0000,85.3812,40.3261,-69.2121,21
446792.0000,4467680.0000,70.1201,40.3579,-69.6266,17
465312.0000,4465820.0000,76.4833,40.3422,-69.4084,16
500500.0000,4462120.0000,90.6383,40.3096,-68.9941,21
483832.0000,4463970.0000,86.7896,40.3261,-69.1903,21
448644.0000,4467680.0000,69.6852,40.3581,-69.6048,17
467164.0000,4465820.0000,77.2390,40.3423,-69.3866,16
502352.0000,4462120.0000,91.6982,40.3096,-68.9723,21
485684.0000,4463970.0000,88.4675,40.3262,-69.1685,21
450496.0000,4467680.0000,70.5606,40.3582,-69.5830,17
469016.0000,4465820.0000,79.4198,40.3424,-69.3648,16
504204.0000,4462120.0000,91.4105,40.3096,-68.9505,21
487536.0000,4463970.0000,87.9688,40.3262,-69.1467,21
452348.0000,4467680.0000,70.8586,40.3583,-69.5612,17
433828.0000,4469530.0000,74.6965,40.3737,-69.7795,21
470868.0000,4465820.0000,80.2012,40.3425,-69.3430,16
454200.0000,4467680.0000,71.3662,40.3584,-69.5394,17
435680.0000,4469530.0000,73.0086,40.3738,-69.7577,21
489388.0000,4463970.0000,88.5730,40.3262,-69.1249,21
506056.0000,4462120.0000,90.6196,40.3096,-68.9287,21
472720.0000,4465820.0000,80.7342,40.3425,-69.3212,16
456052.0000,4467680.0000,70.7050,40.3585,-69.5176,17
437532.0000,4469530.0000,72.5508,40.3740,-69.7359,17
491240.0000,4463970.0000,90.0014,40.3262,-69.1031,21
507908.0000,4462120.0000,94.0200,40.3096,-68.9069,21
474572.0000,4465820.0000,80.6330,40.3426,-69.2994,16
439384.0000,4469530.0000,71.5696,40.3741,-69.7140,17
457904.0000,4467680.0000,71.5999,40.3586,-69.4958,16
493092.0000,4463970.0000,91.1663,40.3262,-69.0813,21
509760.0000,4462120.0000,94.7108,40.3095,-68.8851,21
476424.0000,4465820.0000,81.9121,40.3426,-69.2776,16
441236.0000,4469530.0000,70.3648,40.3743,-69.6922,17
459756.0000,4467680.0000,72.9199,40.3587,-69.4740,16
494944.0000,4463970.0000,91.0130,40.3263,-69.0595,21
511612.0000,4462120.0000,94.6429,40.3095,-68.8634,21
478276.0000,4465820.0000,82.5791,40.3427,-69.2558,16
443088.0000,4469530.0000,69.8424,40.3744,-69.6704,17
461608.0000,4467680.0000,73.5143,40.3588,-69.4521,16
496796.0000,4463970.0000,89.4528,40.3263,-69.0377,21
480128.0000,4465820.0000,81.8049,40.3427,-69.2340,16
513464.0000,4462120.0000,93.0739,40.3095,-68.8416,21
444940.0000,4469530.0000,68.7320,40.3745,-69.6486,17
463460.0000,4467680.0000,73.6674,40.3588,-69.4303,16
498648.0000,4463970.0000,89.2594,40.3263,-69.0159,21
481980.0000,4465820.0000,83.9737,40.3428,-69.2122,16
515316.0000,4462120.0000,94.6480,40.3094,-68.8198,21
