522724,4460000,98.6954,40.3093,-68.7326
520872,4460000,96.1692,40.3093,-68.7544
519020,4460000,95.4368,40.3094,-68.7762
517168,4460000,94.7272,40.3094,-68.798
515316,4460000,94.648,40.3094,-68.8198
530132,4460000,100.729,40.3257,-68.6453
528280,4460000,97.3495,40.3258,-68.6671
526428,4460000,94.116,40.3259,-68.6889
524576,4460000,97.3016,40.3259,-68.7107
522724,4460000,96.9259,40.326,-68.7325
520872,4460000,92.4818,40.326,-68.7543
519020,4460000,90.6937,40.3261,-68.7761
517168,4460000,91.8686,40.3261,-68.7979
515316,4460000,91.6871,40.3261,-68.8197
533836,4470000,98.7971,40.3423,-68.6016
531984,4470000,98.1742,40.3423,-68.6234
530132,4470000,98.5137,40.3424,-68.6452
528280,4470000,97.0014,40.3425,-68.667
526428,4470000,91.0826,40.3425,-68.6888
524576,4470000,94.5946,40.3426,-68.7106
522724,4470000,93.0212,40.3427,-68.7324
520872,4470000,88.6471,40.3427,-68.7543
519020,4470000,87.8522,40.3427,-68.7761
517168,4470000,89.505,40.3428,-68.7979
515316,4470000,89.1278,40.3428,-68.8197
539392,4470000,99.6642,40.3587,-68.5361
537540,4470000,98.2029,40.3588,-68.5579
535688,4470000,96.2708,40.3589,-68.5797
533836,4470000,95.8773,40.359,-68.6015
531984,4470000,93.9639,40.359,-68.6233
530132,4470000,92.9829,40.3591,-68.6451
528280,4470000,93.7047,40.3592,-68.667
526428,4470000,88.8714,40.3592,-68.6888
524576,4470000,88.3379,40.3593,-68.7106
522724,4470000,87.9756,40.3593,-68.7324
520872,4470000,88.3068,40.3594,-68.7542
519020,4470000,88.0964,40.3594,-68.776
517168,4470000,88.125,40.3595,-68.7978
515316,4470000,87.924,40.3595,-68.8196
541244,4470000,99.32,40.3753,-68.5142
539392,4470000,97.4116,40.3754,-68.536
537540,4470000,95.0102,40.3755,-68.5578
535688,4470000,92.6483,40.3756,-68.5796
533836,4470000,90.8517,40.3756,-68.6014
531984,4470000,90.4244,40.3757,-68.6232
530132,4470000,91.4206,40.3758,-68.6451
528280,4470000,91.6982,40.3759,-68.6669
526428,4470000,86.3748,40.3759,-68.6887
524576,4470000,86.3445,40.376,-68.7105
522724,4470000,88.9055,40.376,-68.7323
520872,4470000,86.961,40.3761,-68.7541
519020,4470000,84.6393,40.3761,-68.7759
517168,4470000,86.4228,40.3762,-68.7978
515316,4470000,84.7976,40.3762,-68.8196
541244,4470000,97.5313,40.392,-68.514
539392,4470000,94.9085,40.3921,-68.5359
537540,4470000,91.4963,40.3922,-68.5577
535688,4470000,90.0452,40.3923,-68.5795
533836,4470000,91.0942,40.3923,-68.6013
531984,4470000,90.1168,40.3924,-68.6231
530132,4470000,91.4487,40.3925,-68.645
528280,4470000,91.337,40.3925,-68.6668
526428,4470000,83.71,40.3926,-68.6886
524576,4470000,85.28,40.3927,-68.7104
522724,4470000,87.1537,40.3927,-68.7323
520872,4470000,84.9687,40.3928,-68.7541
519020,4470000,83.662,40.3928,-68.7759
517168,4470000,82.2142,40.3928,-68.7977
515316,4470000,81.1919,40.3929,-68.8195
541244,4470000,94.3006,40.4087,-68.5139
539392,4470000,91.5774,40.4088,-68.5357
537540,4470000,90.0387,40.4089,-68.5576
535688,4470000,89.9178,40.4089,-68.5794
533836,4470000,89.9204,40.409,-68.6012
531984,4470000,89.1875,40.4091,-68.6231
530132,4470000,88.5532,40.4092,-68.6449
528280,4470000,88.3646,40.4092,-68.6667
526428,4470000,85.239,40.4093,-68.6885
524576,4470000,83.9453,40.4093,-68.7104
522724,4470000,84.7288,40.4094,-68.7322
520872,4470000,83.1937,40.4094,-68.754
519020,4470000,80.6673,40.4095,-68.7758
517168,4470000,81.7915,40.4095,-68.7977
515316,4470000,80.2423,40.4096,-68.8195
513464,4470000,81.6235,40.4096,-68.8413
541244,4480000,91.5896,40.4254,-68.5138
539392,4480000,91.1203,40.4255,-68.5356
537540,4480000,90.6947,40.4255,-68.5575
535688,4480000,89.8569,40.4256,-68.5793
533836,4480000,88.6216,40.4257,-68.6011
531984,4480000,88.2269,40.4258,-68.623
530132,4480000,85.9047,40.4258,-68.6448
528280,4480000,85.2381,40.4259,-68.6666
526428,4480000,83.7672,40.426,-68.6885
524576,4480000,83.1285,40.426,-68.7103
522724,4480000,83.3665,40.4261,-68.7321
520872,4480000,81.3585,40.4261,-68.754
519020,4480000,78.5976,40.4262,-68.7758
517168,4480000,79.672,40.4262,-68.7976
515316,4480000,77.4778,40.4262,-68.8194
513464,4480000,78.903,40.4263,-68.8413
541244,4480000,90.7389,40.442,-68.5137
539392,4480000,91.0613,40.4421,-68.5355
537540,4480000,89.6581,40.4422,-68.5574
535688,4480000,89.1282,40.4423,-68.5792
533836,4480000,85.9554,40.4424,-68.601
531984,4480000,87.5229,40.4425,-68.6229
530132,4480000,84.7069,40.4425,-68.6447
528280,4480000,83.3614,40.4426,-68.6665
526428,4480000,82.5625,40.4427,-68.6884
524576,4480000,81.373,40.4427,-68.7102
522724,4480000,81.2787,40.4428,-68.7321
520872,4480000,79.7109,40.4428,-68.7539
519020,4480000,77.8004,40.4429,-68.7757
517168,4480000,77.4967,40.4429,-68.7976
515316,4480000,75.4227,40.4429,-68.8194
513464,4480000,77.2536,40.443,-68.8412
541244,4480000,91.6136,40.4587,-68.5136
539392,4480000,90.722,40.4588,-68.5354
537540,4480000,88.6478,40.4589,-68.5572
535688,4480000,87.6636,40.459,-68.5791
533836,4480000,86.3433,40.4591,-68.6009
531984,4480000,85.6899,40.4591,-68.6228
