"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2004.54, 442235.887346, 4472377.240664, 67.000000, 0.000000e+00
2004.55, 462390.467050, 4472304.621081, 66.000000, 0.000000e+00
2004.55, 467502.481691, 4476998.268346, 67.000000, 0.000000e+00
2004.54, 419724.972010, 4482331.386253, 66.000000, 0.000000e+00
2004.54, 458999.675239, 4480725.285010, 60.000000, 5.293045e-04
2004.55, 510298.190979, 4481064.027279, 70.000000, 5.218282e-04
2004.54, 424421.073541, 4490741.703043, 59.000000, 0.000000e+00
2004.54, 453049.373831, 4488874.746846, 60.000000, 5.529322e-04
2004.54, 445425.231363, 4490747.142403, 60.000000, 0.000000e+00
2004.55, 523828.108625, 4485657.037855, 67.000000, 0.000000e+00
2004.55, 560066.462063, 4481586.719844, 98.000000, 0.000000e+00
2004.55, 487387.372475, 4490791.230758, 65.000000, 3.215520e-03
2004.55, 501972.362712, 4490581.023938, 68.000000, 1.046613e-03
2004.55, 524315.404578, 4489488.176452, 63.000000, 0.000000e+00
2004.55, 470838.669044, 4495188.918942, 52.000000, 1.269551e-02
2004.55, 532109.407920, 4490339.074831, 66.000000, 0.000000e+00
2004.54, 444470.183918, 4500034.562478, 48.000000, 0.000000e+00
2004.55, 481582.417254, 4498429.187076, 57.000000, 1.113222e-02
2004.55, 479854.460194, 4500487.232366, 58.000000, 1.139162e-02
2004.55, 577417.436266, 4490616.241251, 95.000000, 7.910075e-03
2004.55, 550301.565415, 4494224.929993, 76.000000, 0.000000e+00
2004.55, 496552.167365, 4503346.818527, 68.000000, 6.859247e-03
2004.55, 533524.921295, 4499347.767777, 57.000000, 1.069164e-03
2004.55, 572987.536938, 4495134.251902, 89.000000, 7.819002e-03
2004.55, 474915.747919, 4507517.766670, 39.000000, 0.000000e+00
2004.55, 487219.694143, 4506498.426069, 68.000000, 2.024433e-03
2004.55, 507460.660521, 4504537.503262, 64.000000, 3.297850e-03
2004.55, 518547.954822, 4503790.992160, 62.000000, 1.745525e-02
