"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2007.57, 447945.163524, 4467173.771781, 71.000000, 0.000000e+00
2007.57, 436759.570840, 4472088.387322, 73.000000, 5.413488e-04
2007.57, 454992.134169, 4476818.785541, 65.000000, 1.748515e-02
2007.57, 422400.177581, 4481204.111221, 72.000000, 0.000000e+00
2007.57, 462290.821742, 4481163.084139, 64.000000, 2.659175e-02
2007.57, 436887.590534, 4486251.990455, 67.000000, 1.677030e-03
2007.57, 506551.347164, 4481637.005506, 74.000000, 5.574807e-04
2007.57, 482023.554710, 4484974.657682, 74.000000, 1.150998e-03
2007.57, 519097.885586, 4480404.215492, 76.000000, 0.000000e+00
2007.57, 417283.452756, 4491472.453523, 60.000000, 0.000000e+00
2007.57, 431410.492982, 4490341.111713, 65.000000, 0.000000e+00
2007.57, 451392.176609, 4490550.455387, 62.000000, 2.198746e-03
2007.57, 517993.735746, 4484830.398153, 71.000000, 5.373080e-04
2007.57, 544236.286841, 4481087.831083, 95.000000, 1.118916e-02
2007.57, 477445.769505, 4489538.145455, 60.000000, 4.755740e-03
2007.57, 518446.835011, 4490026.366869, 68.000000, 1.151293e-03
2007.57, 532348.847554, 4489785.092045, 69.000000, 5.678770e-03
2007.57, 522405.200898, 4491236.030952, 67.000000, 5.806575e-04
2007.57, 534477.530127, 4490826.962310, 70.000000, 2.133391e-02
2007.57, 569193.446808, 4486383.561961, 106.000000, 0.000000e+00
2007.57, 470005.471405, 4498366.951351, 48.000000, 0.000000e+00
2007.57, 425404.942341, 4504420.001591, 48.000000, 5.675310e-04
2007.71, 477451.879388, 4499939.110921, 53.000000, 5.050748e-03
2007.57, 507054.522628, 4496234.087046, 65.000000, 2.203490e-02
2007.71, 483091.027265, 4499924.149486, 57.000000, 3.999965e-02
2007.57, 493015.678775, 4498931.380186, 75.000000, 1.854532e-02
2007.71, 487318.272178, 4499915.738511, 68.000000, 1.026528e-02
2007.71, 492957.414670, 4499908.259434, 80.000000, 2.955772e-03
2007.57, 436700.545699, 4505081.112756, 51.000000, 0.000000e+00
2007.71, 498588.101214, 4499905.058468, 64.000000, 3.888350e-02
2007.57, 579630.885636, 4490273.192589, 99.000000, 2.999995e-02
2007.64, 476275.210694, 4503444.963091, 49.000000, 2.479141e-02
2007.57, 516342.668188, 4499856.281286, 66.000000, 2.483017e-02
2007.71, 481688.237440, 4503623.899768, 57.000000, 2.269762e-02
2007.57, 521695.187907, 4499603.562020, 64.000000, 2.383929e-02
2007.57, 476198.536469, 4504571.903739, 54.000000, 1.370943e-01
2007.71, 487324.578383, 4503612.142051, 64.000000, 3.154337e-02
2007.71, 491549.719739, 4503606.133147, 82.000000, 4.111477e-03
2007.71, 497186.056867, 4503601.859086, 68.000000, 2.815650e-02
2007.57, 557530.813447, 4496031.205298, 84.000000, 7.463222e-03
2007.57, 532717.766814, 4500232.215092, 60.000000, 2.043408e-02
2007.57, 482080.485302, 4508584.847137, 63.000000, 8.540633e-02
2007.71, 477479.941837, 4509185.720483, 42.000000, 7.933350e-03
2007.57, 479303.933269, 4509213.706165, 63.000000, 5.945453e-01
2007.57, 524485.119393, 4504796.136686, 66.000000, 2.300458e-03
2007.71, 483112.071389, 4509170.752382, 59.000000, 5.912725e-02
2007.57, 495887.593556, 4508797.445362, 80.000000, 1.151866e-02
2007.57, 631197.959117, 4491523.899361, 111.000000, 1.141698e-03
2007.71, 487334.055236, 4509162.337660, 69.000000, 6.782125e-02
2007.71, 492966.179511, 4509154.855251, 75.000000, 2.384334e-02
2007.57, 504745.691326, 4508864.426229, 69.000000, 1.021930e-02
2007.71, 498589.858389, 4509151.652859, 66.000000, 4.489115e-02
2007.57, 489269.041036, 4510069.522991, 69.000000, 3.494327e-02
2007.57, 509263.539980, 4508746.589199, 66.000000, 5.480110e-02
2007.57, 518520.636511, 4507964.696129, 64.000000, 6.404190e-03
2007.71, 476090.208319, 4512897.673001, 55.000000, 4.191508e-01
2007.57, 478546.015260, 4512834.648109, 49.000000, 2.774662e-01
2007.71, 481711.081722, 4512881.658101, 59.000000, 2.392895e-01
2007.71, 487340.391174, 4512869.895179, 68.000000, 3.851757e-01
2007.71, 492969.698062, 4512862.411453, 75.000000, 1.704779e-01
2007.57, 593981.086150, 4500487.756714, 84.000000, 0.000000e+00
2007.71, 498590.563788, 4512859.208497, 71.000000, 8.779080e-02
2007.71, 492973.208467, 4516558.888613, 69.000000, 1.191674e-01
2007.57, 484000.641503, 4517882.729354, 62.000000, 5.758835e-02
2007.71, 477508.085883, 4518443.564248, 53.000000, 3.263318e-02
2007.71, 481724.796004, 4518431.937190, 60.000000, 1.325908e-01
2007.57, 529124.688192, 4513138.360583, 57.000000, 4.439082e-03
2007.71, 487349.884188, 4518420.171197, 66.000000, 2.048944e-01
2007.57, 524073.244136, 4514541.098790, 64.000000, 9.462573e-03
2007.57, 498321.514715, 4517366.083011, 72.000000, 1.440261e-01
2007.57, 487267.137343, 4519341.666485, 68.000000, 3.983367e-01
2007.71, 498591.620674, 4518409.481723, 73.000000, 4.540268e-02
2007.57, 513519.224313, 4518166.394907, 67.000000, 5.742205e-03
2007.57, 506372.094757, 4522541.532026, 70.000000, 1.026280e-01
2007.57, 484382.477722, 4526940.102194, 64.000000, 4.694804e-01
2007.57, 659745.869407, 4505441.700812, 112.000000, 5.609897e-04
2007.57, 647533.811466, 4509897.746970, 97.000000, 1.137813e-03
2007.57, 527901.714924, 4526332.505303, 64.000000, 0.000000e+00
2007.41, 512627.940511, 4531363.602249, 75.000000, 1.467727e-02
2007.41, 518238.573413, 4533229.216764, 51.000000, 2.231174e-03
2007.41, 522446.831488, 4533240.851742, 66.000000, 2.702222e-03
2007.6, 510474.723627, 4535900.485980, 69.000000, 1.105157e-01
2007.72, 528052.235120, 4533260.087802, 48.000000, 0.000000e+00
2007.57, 611742.536008, 4523262.360625, 71.000000, 1.102691e-03
2007.41, 512618.415274, 4536914.039000, 51.000000, 3.571615e-02
2007.57, 656638.800668, 4518825.217928, 96.000000, 7.958190e-02
2007.72, 523831.990233, 4536941.847637, 53.000000, 0.000000e+00
2007.57, 597107.913951, 4527663.065157, 62.000000, 5.459995e-04
2007.6, 517932.863954, 4537790.963455, 63.000000, 4.281495e-02
2007.61, 483395.567627, 4541262.462801, 58.000000, 7.791496e-04
2007.61, 496452.165464, 4541344.445759, 79.000000, 2.618596e-02
2007.61, 487954.207082, 4542396.971560, 68.000000, 4.879252e-02
2007.41, 523825.977467, 4538795.706574, 57.000000, 0.000000e+00
2007.72, 528031.062643, 4538810.551323, 48.000000, 0.000000e+00
2007.72, 539260.151307, 4537008.073363, 48.000000, 1.568601e-03
2007.61, 481847.990529, 4544407.738144, 59.000000, 1.380313e-01
2007.41, 518220.207136, 4540633.535562, 62.000000, 5.740185e-04
2007.61, 474078.555975, 4545563.414699, 55.000000, 5.364152e-01
2007.57, 626364.650050, 4527584.651831, 77.000000, 4.019262e-02
2007.6, 515342.291201, 4541759.263136, 64.000000, 4.694280e-03
2007.61, 479211.742615, 4545302.831601, 57.000000, 1.272416e+00
2007.57, 649931.906232, 4524539.012031, 90.000000, 0.000000e+00
2007.41, 533632.158478, 4540687.969792, 59.000000, 0.000000e+00
2007.72, 518215.632361, 4542476.302905, 62.000000, 3.327190e-02
2007.41, 539240.337116, 4540715.807591, 38.000000, 0.000000e+00
2007.61, 504755.669007, 4545663.432322, 82.000000, 9.965974e-02
2007.61, 482497.177716, 4548802.218354, 50.000000, 1.158540e-02
2007.72, 539230.484360, 4542558.581671, 55.000000, 3.927430e-03
2007.41, 505603.913486, 4546163.580470, 77.000000, 6.951895e-03
2007.72, 523807.963016, 4544346.214576, 62.000000, 5.609545e-04
2007.6, 507073.594849, 4546797.614231, 76.000000, 9.071503e-03
2007.58, 676541.609721, 4524783.317075, 94.000000, 1.113000e-01
2007.6, 526738.827911, 4544922.479728, 56.000000, 6.123830e-02
2007.41, 528009.868716, 4544361.062986, 60.000000, 0.000000e+00
2007.6, 512493.170384, 4546238.694374, 70.000000, 1.100222e-01
2007.61, 476513.873923, 4550362.043285, 57.000000, 8.466311e-01
2007.72, 533615.215634, 4544384.619775, 55.000000, 2.152303e-03
2007.41, 518206.423040, 4546184.055722, 64.000000, 1.516377e-02
2007.57, 622418.447811, 4533303.440472, 71.000000, 1.071401e-02
2007.71, 501402.725838, 4548004.353509, 90.000000, 1.193263e-02
2007.41, 523801.942130, 4546200.094986, 57.000000, 5.351707e-03
2007.61, 487581.443652, 4550601.320948, 84.000000, 1.447324e-02
2007.72, 528002.785169, 4546214.944609, 60.000000, 5.605465e-03
2007.62, 465563.238669, 4553746.922450, 40.000000, 1.665545e-03
2007.41, 533606.714476, 4546238.503322, 55.000000, 0.000000e+00
2007.58, 613226.160147, 4536431.917652, 66.000000, 9.640715e-03
2007.61, 471320.937692, 4553733.167847, 50.000000, 6.992863e-02
2007.61, 474518.850040, 4553765.726779, 57.000000, 1.875372e+00
2007.41, 512596.145814, 4549868.946194, 73.000000, 0.000000e+00
2007.41, 539210.650114, 4546266.347957, 51.000000, 8.174588e-03
2007.58, 678382.053180, 4528893.215517, 92.000000, 2.166829e-03
2007.61, 476921.669560, 4554523.738748, 48.000000, 3.455582e-02
2007.71, 506993.286759, 4551715.343531, 90.000000, 0.000000e+00
2007.61, 480420.234891, 4554158.286311, 56.000000, 9.756174e-02
2007.41, 527988.653356, 4549911.622803, 60.000000, 6.440212e-02
2007.6, 530844.207696, 4549823.187515, 54.000000, 1.649598e-03
2007.58, 687214.323835, 4528990.093471, 97.000000, 1.681066e-01
2007.72, 539200.787394, 4548109.137972, 53.000000, 6.180718e-03
2007.71, 515388.591851, 4551728.187621, 75.000000, 2.022131e-02
2007.61, 493714.305049, 4554490.003225, 105.000000, 7.994511e-04
2007.71, 520988.263708, 4551742.111466, 71.000000, 1.813343e-01
2007.6, 512474.757747, 4552111.180455, 79.000000, 5.175725e-02
2007.41, 533581.244756, 4551789.084938, 59.000000, 1.126224e-03
2007.58, 670646.349143, 4533153.135198, 82.000000, 1.018638e-01
2007.6, 509256.532589, 4554470.959697, 92.000000, 2.758362e-03
2007.62, 467796.819500, 4559676.049304, 45.000000, 1.688513e+00
2007.6, 506125.779428, 4555044.929255, 99.000000, 5.643510e-04
2007.6, 524514.911236, 4554073.260533, 65.000000, 1.612125e-01
2007.62, 470468.593947, 4560885.914991, 52.000000, 1.275023e+00
2007.58, 683186.491403, 4533998.925725, 91.000000, 1.716041e+00
2007.41, 539171.060431, 4553659.742278, 57.000000, 0.000000e+00
2007.6, 532477.127027, 4554648.274143, 63.000000, 2.574055e-02
2007.61, 483807.651656, 4560289.034127, 85.000000, 7.967867e-02
2007.72, 511182.442521, 4557271.174446, 91.000000, 0.000000e+00
2007.6, 504177.000234, 4558462.745366, 105.000000, 0.000000e+00
2007.58, 689164.907868, 4534772.323617, 91.000000, 1.071371e-02
2007.72, 516777.860813, 4557281.887388, 84.000000, 0.000000e+00
2007.72, 520972.329264, 4557292.729935, 73.000000, 1.932704e-02
2007.72, 539161.124946, 4555513.654813, 57.000000, 3.444752e-02
2007.72, 525166.799880, 4557305.981978, 64.000000, 8.869235e-02
2007.41, 645739.510776, 4542057.888792, 69.000000, 6.144755e-03
2007.72, 529361.273094, 4557321.643540, 59.000000, 2.334314e-02
2007.58, 700414.210650, 4534370.248442, 106.000000, 3.658622e-02
2007.62, 476656.760687, 4563527.841603, 62.000000, 1.205247e-02
2007.72, 534956.705156, 4557346.287203, 57.000000, 1.128924e-03
2007.41, 651348.041582, 4542171.417085, 71.000000, 4.926915e-03
2007.72, 515369.121289, 4560975.539229, 80.000000, 0.000000e+00
2007.58, 629207.345931, 4546578.883378, 62.000000, 0.000000e+00
2007.61, 482416.811237, 4564244.363800, 91.000000, 8.052411e-03
2007.41, 658352.439192, 4542319.223887, 69.000000, 1.950992e-02
2007.72, 519561.464846, 4560985.578593, 60.000000, 7.201590e-03
2007.62, 463307.944205, 4567579.452736, 44.000000, 2.451948e-03
2007.41, 665365.292487, 4542473.911651, 69.000000, 6.163387e-02
2007.72, 525154.054344, 4561002.722737, 64.000000, 1.684081e-01
2007.58, 644374.175442, 4546462.202751, 66.000000, 3.915152e-03
2007.72, 529346.403243, 4561018.386770, 60.000000, 7.050775e-03
2007.41, 673774.054451, 4542668.232735, 71.000000, 3.708945e-02
2007.41, 642831.286633, 4547553.671042, 62.000000, 3.344472e-03
2007.72, 534939.001424, 4561043.034319, 60.000000, 2.232854e-03
2007.41, 680778.609676, 4542837.466334, 71.000000, 2.913250e-02
2007.72, 539131.358001, 4561064.323178, 55.000000, 1.109960e-03
2007.41, 649830.326027, 4547693.480091, 64.000000, 3.992855e-03
2007.58, 703414.077491, 4539230.207748, 97.000000, 6.799722e-03
2007.6, 528430.636596, 4563634.725947, 62.000000, 5.287193e-02
