"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1986.66, 546615.289467, 4481546.295801, 94.000000, 3.011810e-02
1986.66, 555090.850087, 4481603.920588, 97.000000, 1.206475e-03
1986.66, 559328.640160, 4481636.334914, 100.000000, 0.000000e+00
1986.64, 453488.639305, 4498196.560295, 51.000000, 0.000000e+00
1986.63, 429583.441922, 4503935.141188, 50.000000, 5.898050e-04
1986.66, 591770.285021, 4485672.093961, 101.000000, 3.626455e-03
1986.64, 442259.030957, 4503825.776199, 48.000000, 0.000000e+00
1986.64, 464778.902914, 4501842.136365, 53.000000, 0.000000e+00
1986.66, 553595.690233, 4492693.783990, 88.000000, 0.000000e+00
1986.66, 577599.060658, 4491062.190029, 99.000000, 1.146527e-02
1986.66, 549339.641326, 4496372.045600, 75.000000, 1.333430e-03
1986.63, 431055.059941, 4511326.054907, 41.000000, 0.000000e+00
1986.64, 474661.802565, 4507352.121403, 44.000000, 0.000000e+00
1986.66, 567653.066844, 4498358.766273, 86.000000, 0.000000e+00
1986.66, 626914.111719, 4495436.078366, 98.000000, 2.414121e-03
1986.64, 456424.487844, 4518537.779823, 47.000000, 0.000000e+00
1986.66, 576034.005799, 4505844.515773, 78.000000, 5.977345e-04
1986.66, 581669.048762, 4505904.380499, 73.000000, 0.000000e+00
1986.66, 636720.500453, 4499307.493698, 96.000000, 0.000000e+00
1986.66, 592907.522335, 4507890.657938, 78.000000, 2.390938e-02
1986.66, 602764.378938, 4508020.667596, 79.000000, 1.196043e-03
1986.64, 463494.557322, 4525892.734996, 41.000000, 0.000000e+00
1986.66, 567484.513983, 4516863.408324, 57.000000, 0.000000e+00
1986.66, 620998.929936, 4511993.319869, 85.000000, 0.000000e+00
1986.66, 588573.732881, 4517085.898685, 70.000000, 0.000000e+00
1986.66, 630851.069667, 4512160.786080, 89.000000, 4.807265e-03
1986.64, 477547.513807, 4531387.009266, 52.000000, 1.206967e-01
1986.66, 575863.173002, 4522495.593315, 63.000000, 0.000000e+00
1986.65, 603984.485043, 4520983.871756, 67.000000, 5.945940e-04
1986.66, 618069.462228, 4519352.320266, 74.000000, 1.431813e-02
1986.65, 658949.854987, 4514565.203218, 99.000000, 4.727775e-03
1986.64, 509819.587616, 4535067.013113, 70.000000, 2.382861e-01
1986.64, 487384.768307, 4538767.895627, 66.000000, 2.189114e-02
1986.65, 644779.531574, 4519827.289978, 92.000000, 6.017797e-04
1986.64, 494390.427701, 4538759.204045, 84.000000, 8.776272e-04
1986.64, 477575.772577, 4540645.174408, 56.000000, 3.919515e-01
1986.64, 480388.983591, 4542479.900308, 58.000000, 3.748193e-01
1986.64, 484591.946957, 4542469.869006, 48.000000, 1.143575e-03
1986.64, 508408.030606, 4540615.738408, 58.000000, 1.716942e-02
1986.65, 601049.854596, 4530203.167724, 57.000000, 1.183535e-03
1986.64, 484595.841237, 4544323.742195, 60.000000, 1.955183e-01
1986.64, 473391.895027, 4546209.747475, 55.000000, 1.497844e-01
1986.64, 504201.897263, 4544308.764425, 80.000000, 1.161163e-01
1986.64, 467812.620696, 4549928.883598, 42.000000, 6.157815e-02
1986.65, 651653.071855, 4527361.836353, 86.000000, 4.885832e-03
1986.64, 487400.664161, 4548015.057315, 70.000000, 2.824930e-02
1986.65, 675610.993247, 4524194.602840, 95.000000, 1.163122e-01
1986.65, 605180.994145, 4535812.744800, 61.000000, 0.000000e+00
1986.65, 643155.478991, 4530901.235355, 82.000000, 1.571583e-02
1986.64, 509802.282671, 4548010.779322, 79.000000, 1.035627e-01
1986.65, 686809.743431, 4526324.764378, 100.000000, 3.649120e-02
1986.64, 480418.688591, 4553581.022670, 54.000000, 1.605564e-02
1986.65, 614972.115765, 4537802.610005, 64.000000, 0.000000e+00
1986.64, 518197.235102, 4549880.728917, 69.000000, 1.868810e-01
1986.64, 470631.273405, 4555467.729304, 47.000000, 6.263826e-01
1986.64, 491606.812958, 4553559.616254, 101.000000, 4.692007e-03
1986.65, 634632.643047, 4536293.081678, 75.000000, 8.667298e-03
1986.65, 675434.688372, 4531599.495558, 87.000000, 3.842102e-02
1986.64, 476234.153573, 4557301.287805, 50.000000, 3.996463e-01
1986.65, 650057.167433, 4536591.743370, 75.000000, 9.400850e-02
1986.64, 469245.537190, 4559170.230028, 52.000000, 5.168948e+00
1986.64, 491611.071326, 4557267.430705, 150.000000, 2.403176e-03
1986.64, 533572.783127, 4553631.888669, 64.000000, 5.937432e-03
1986.64, 480433.563573, 4559131.656230, 63.000000, 4.533267e-03
1986.64, 467869.661640, 4562884.087239, 49.000000, 4.233230e-02
1986.64, 498599.402627, 4559105.559854, 150.000000, 2.156912e-02
1986.65, 685169.620518, 4535537.177781, 84.000000, 4.855637e-02
1986.65, 617654.755006, 4545251.642836, 60.000000, 0.000000e+00
1986.64, 506986.213561, 4559108.769482, 103.000000, 1.183061e-03
1986.64, 472068.011416, 4564709.650685, 55.000000, 1.262114e-02
1986.65, 689330.574929, 4537498.398661, 87.000000, 4.202300e-02
1986.64, 523753.810406, 4560998.027824, 66.000000, 3.498147e-02
1986.65, 631631.229399, 4547343.864337, 62.000000, 0.000000e+00
1986.64, 481844.228537, 4566532.675411, 91.000000, 4.669337e-03
1986.65, 641356.727635, 4551223.337479, 59.000000, 0.000000e+00
1986.64, 473486.161160, 4572109.140974, 79.000000, 6.483496e-03
1986.64, 516752.327264, 4568383.264007, 100.000000, 3.624695e-03
1986.65, 628694.826838, 4554687.704044, 56.000000, 0.000000e+00
1986.64, 465131.985364, 4575841.337793, 38.000000, 1.012987e-01
1986.65, 689044.301197, 4548600.581667, 79.000000, 7.616870e-02
1986.64, 470720.701496, 4577670.648257, 71.000000, 0.000000e+00
1986.65, 708700.532299, 4547278.713368, 96.000000, 0.000000e+00
1986.65, 687546.325357, 4552261.554635, 75.000000, 2.506873e-02
1986.64, 532081.353513, 4573985.584346, 77.000000, 5.974475e-04
1986.65, 705797.788054, 4550896.661841, 93.000000, 5.520282e-02
1986.64, 467951.324888, 4581379.288298, 50.000000, 2.013373e+00
1986.64, 473519.926084, 4581356.799838, 98.000000, 3.177339e-03
1986.64, 546033.818414, 4574060.611534, 63.000000, 2.149918e-03
