"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2018.34, 516564.323044, 4041198.780243, 88.000000, 2.454084e-02
2018.34, 523074.850138, 4050786.673106, 91.000000, 1.636056e-03
2018.34, 519941.266242, 4052187.600990, 73.000000, 5.453520e-04
2018.34, 516724.612101, 4060034.389465, 55.000000, 1.581521e-02
2018.34, 521732.026889, 4061864.854831, 73.000000, 2.672225e-02
2018.34, 515848.514485, 4065157.613435, 92.000000, 5.998872e-03
2018.34, 521185.591250, 4073300.327049, 73.000000, 3.653857e-01
2018.34, 525924.597548, 4075476.570842, 54.000000, 8.180283e-03
2018.34, 528576.499334, 4085136.177714, 88.000000, 0.000000e+00
2018.34, 516173.096692, 4091670.736999, 57.000000, 1.745126e-02
2018.34, 510128.216903, 4107436.214305, 90.000000, 2.726760e-03
2018.34, 517026.518385, 4109865.725622, 57.000000, 1.636056e-03
2018.34, 532173.004195, 4109155.549172, 91.000000, 0.000000e+00
2018.34, 527472.049968, 4120632.124595, 84.000000, 0.000000e+00
2018.34, 522351.966988, 4127938.933549, 51.000000, 3.272112e-03
2018.34, 516209.196693, 4132939.280840, 46.000000, 1.636056e-03
2018.34, 529985.776508, 4139500.714924, 60.000000, 2.181408e-03
2018.34, 528193.980069, 4143288.716576, 86.000000, 1.090704e-03
2018.34, 525317.339545, 4146685.439743, 60.000000, 0.000000e+00
2018.34, 522099.894138, 4149483.147136, 49.000000, 0.000000e+00
2018.34, 517567.736979, 4152356.873562, 49.000000, 0.000000e+00
2018.34, 526661.341730, 4152247.929238, 63.000000, 3.272112e-03
2018.34, 521177.506465, 4154140.390725, 55.000000, 0.000000e+00
2018.34, 541815.723000, 4154307.382330, 64.000000, 5.453520e-04
2018.34, 527628.343307, 4156433.711816, 56.000000, 5.453520e-04
2018.34, 549656.502538, 4156613.900095, 82.000000, 5.453520e-04
2018.34, 527592.253154, 4159318.176549, 39.000000, 5.453520e-04
2018.34, 525528.650451, 4161364.065258, 40.000000, 0.000000e+00
2018.34, 519165.465245, 4164586.522077, 42.000000, 0.000000e+00
2018.34, 557706.242550, 4161281.522768, 97.000000, 0.000000e+00
2018.34, 521806.552768, 4166900.738749, 46.000000, 0.000000e+00
2018.34, 520900.597899, 4169339.226186, 46.000000, 0.000000e+00
2018.34, 550209.680436, 4167357.194431, 68.000000, 0.000000e+00
2018.34, 530939.325421, 4173309.361632, 55.000000, 0.000000e+00
