"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2020.5, 557897.781456, 4282797.863283, 35.254557, 0.000000e+00
2020.5, 558109.352802, 4282067.757867, 37.901743, 0.000000e+00
2020.5, 558386.682767, 4283346.144028, 36.934582, 0.000000e+00
2020.5, 558653.272248, 4281593.575549, 39.274134, 0.000000e+00
2020.5, 558711.106130, 4241622.709076, 46.615302, 0.000000e+00
2020.5, 558934.791797, 4283971.524827, 38.389750, 0.000000e+00
2020.5, 559183.306937, 4281097.578114, 44.213393, 0.000000e+00
2020.5, 559248.708092, 4240998.120321, 49.325661, 0.000000e+00
2020.5, 559383.042066, 4284489.083328, 36.768287, 3.405848e-01
2020.5, 559665.334867, 4280649.823334, 45.126575, 0.000000e+00
2020.5, 559710.853935, 4240501.806099, 48.975126, 0.000000e+00
2020.5, 559854.917982, 4285046.459623, 38.400102, 0.000000e+00
2020.5, 560242.540532, 4280119.661080, 44.693794, 0.000000e+00
2020.5, 560316.815915, 4239932.474175, 48.481435, 0.000000e+00
2020.5, 560338.629471, 4285624.240676, 38.906096, 0.000000e+00
2020.5, 560758.016366, 4279647.278393, 43.934732, 0.000000e+00
2020.5, 560838.607425, 4286238.665333, 38.412236, 0.000000e+00
2020.5, 560864.397409, 4239438.078769, 50.908908, 0.000000e+00
2020.5, 561293.483990, 4286813.265601, 38.281052, 0.000000e+00
2020.5, 561299.120956, 4279144.747891, 42.399604, 0.000000e+00
2020.5, 561351.497076, 4239015.163474, 53.372171, 0.000000e+00
2020.5, 561684.824954, 4287350.317725, 39.044239, 0.000000e+00
2020.5, 561874.649513, 4278620.402507, 43.589788, 0.000000e+00
2020.5, 561960.769928, 4238489.305121, 53.193504, 0.000000e+00
2020.5, 562147.682433, 4287953.567848, 40.160403, 0.000000e+00
2020.5, 562366.465899, 4278173.108784, 41.427913, 0.000000e+00
2020.5, 562557.345867, 4237972.460121, 53.471361, 0.000000e+00
2020.5, 562630.104482, 4288569.534996, 39.496671, 0.000000e+00
2020.5, 562947.075999, 4277644.871133, 41.765098, 0.000000e+00
2020.5, 563042.596002, 4289107.206957, 39.321787, 0.000000e+00
2020.5, 563060.019633, 4237525.941790, 54.302555, 6.383745e-01
2020.5, 563543.500563, 4277099.602330, 42.846510, 0.000000e+00
2020.5, 563570.702393, 4237074.504988, 54.334794, 3.361675e-01
2020.5, 563742.558139, 4289088.414425, 44.512438, 0.000000e+00
2020.5, 564034.904678, 4251679.571521, 48.162694, 0.000000e+00
2020.5, 564044.398933, 4276644.739640, 43.774564, 8.041252e-01
2020.5, 564047.577633, 4250988.026702, 47.239850, 0.000000e+00
2020.5, 564081.132909, 4250347.234997, 47.432515, 0.000000e+00
2020.5, 564095.395824, 4252459.979349, 48.745653, 0.000000e+00
2020.5, 564160.365334, 4236550.504896, 52.051917, 4.549909e-01
2020.5, 564172.298627, 4253227.837694, 49.649035, 0.000000e+00
2020.5, 564235.781573, 4288598.755315, 44.842329, 0.000000e+00
2020.5, 564249.798851, 4253991.671150, 48.119932, 0.000000e+00
2020.5, 564305.189506, 4249531.176529, 47.686060, 0.000000e+00
2020.5, 564332.293551, 4254720.552908, 49.483278, 0.000000e+00
2020.5, 564420.944825, 4255471.348509, 49.736010, 0.000000e+00
2020.5, 564497.626361, 4256147.374919, 48.632097, 0.000000e+00
2020.5, 564600.961132, 4276136.580245, 45.469595, 0.000000e+00
2020.5, 564601.903324, 4257012.009446, 48.059569, 0.000000e+00
2020.5, 564701.729496, 4257834.481119, 47.301656, 0.000000e+00
2020.5, 564732.265973, 4249077.071782, 48.847186, 0.000000e+00
2020.5, 564741.022599, 4288146.183589, 46.771574, 0.000000e+00
2020.5, 564789.775259, 4258526.331622, 45.047390, 0.000000e+00
2020.5, 564806.547012, 4235991.704842, 52.889665, 3.377225e-01
2020.5, 564890.473648, 4259274.482742, 42.503572, 0.000000e+00
2020.5, 564988.699232, 4259966.816662, 42.361790, 0.000000e+00
2020.5, 565083.373326, 4260679.768645, 42.072633, 0.000000e+00
2020.5, 565134.678909, 4275651.828443, 45.018557, 0.000000e+00
2020.5, 565171.302538, 4261381.516201, 41.295319, 2.405250e-01
2020.5, 565254.821857, 4262179.261973, 44.791278, 0.000000e+00
2020.5, 565355.304994, 4248549.734506, 52.253999, 0.000000e+00
2020.5, 565367.010412, 4287588.058829, 46.576088, 0.000000e+00
