"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1999.58, 453405.292944, 4467115.728650, 69.000000, 0.000000e+00
1999.58, 439402.424662, 4476706.663370, 70.000000, 0.000000e+00
1999.58, 459712.225112, 4476092.597104, 63.000000, 4.382515e-03
1999.58, 455241.295893, 4480191.805491, 61.000000, 7.533727e-02
1999.58, 550021.735943, 4472787.833768, 100.000000, 3.767932e-02
1999.58, 419899.901238, 4490733.382879, 60.000000, 0.000000e+00
1999.58, 470274.379828, 4487332.115720, 56.000000, 8.996812e-03
1999.58, 512752.258358, 4483376.609058, 70.000000, 0.000000e+00
1999.58, 500787.720555, 4486140.775673, 73.000000, 5.723440e-04
1999.58, 484109.280844, 4493739.048280, 71.000000, 1.618027e-03
1999.58, 466162.594322, 4495708.218373, 50.000000, 3.196453e-02
1999.58, 548845.459526, 4486577.979832, 89.000000, 0.000000e+00
1999.58, 527091.812753, 4489653.145531, 65.000000, 3.456067e-03
1999.58, 566938.930547, 4485574.837275, 99.000000, 0.000000e+00
1999.58, 453259.805037, 4499463.482077, 50.000000, 5.499557e-04
1999.58, 492539.116803, 4495890.376402, 72.000000, 3.158205e-02
1999.58, 562821.024635, 4487659.357733, 92.000000, 0.000000e+00
1999.58, 582889.565329, 4485801.409722, 106.000000, 1.162322e-03
1999.58, 430310.906697, 4504005.989821, 51.000000, 1.122067e-03
1999.58, 441461.983896, 4503487.880088, 48.000000, 0.000000e+00
1999.58, 483701.089022, 4500533.306031, 63.000000, 5.478145e-03
1999.58, 560995.521104, 4492362.133924, 89.000000, 5.541547e-04
1999.58, 519166.408131, 4499896.324370, 61.000000, 1.154171e-01
1999.58, 478977.705408, 4504341.505868, 53.000000, 1.684619e-01
1999.58, 534641.581061, 4499230.779111, 57.000000, 5.738867e-04
1999.58, 531998.489088, 4500384.492111, 60.000000, 0.000000e+00
1999.58, 560181.845547, 4498783.028676, 78.000000, 0.000000e+00
1999.58, 484379.064331, 4509356.683070, 57.000000, 2.383179e-01
1999.58, 475910.530445, 4514740.963578, 56.000000, 2.582165e-02
1999.58, 602619.068121, 4500191.158708, 77.000000, 0.000000e+00
1999.58, 485614.990338, 4515315.170853, 65.000000, 7.676160e-03
1999.58, 614003.859026, 4501200.846750, 70.000000, 1.992070e-02
1999.58, 624360.296430, 4500367.536428, 85.000000, 5.046495e-02
1999.58, 631023.541305, 4500948.344823, 89.000000, 1.424166e-01
1999.58, 585738.123819, 4509136.584557, 75.000000, 0.000000e+00
1999.58, 629187.551225, 4504391.848345, 90.000000, 1.098119e-03
1999.58, 597605.950941, 4509061.262479, 72.000000, 0.000000e+00
1999.58, 612415.115377, 4509504.165979, 72.000000, 2.647735e-03
1999.58, 612171.423640, 4514996.690408, 67.000000, 2.717728e-03
1999.58, 623398.181176, 4513454.219721, 82.000000, 0.000000e+00
1999.58, 600958.124888, 4519665.040721, 63.000000, 7.406417e-03
1999.58, 614127.943403, 4518935.088913, 69.000000, 0.000000e+00
1999.58, 592749.710816, 4523831.999745, 63.000000, 0.000000e+00
1999.58, 624672.569782, 4522991.930756, 77.000000, 1.280168e-02
1999.58, 645174.103658, 4521645.248728, 89.000000, 0.000000e+00
1999.59, 662194.727671, 4525997.911059, 86.000000, 1.106831e-03
1999.58, 643220.449586, 4528859.054977, 81.000000, 1.740922e-03
1999.58, 627781.009139, 4532406.287803, 72.000000, 1.666060e-03
1999.59, 687018.823240, 4524730.362997, 99.000000, 1.755653e-03
1999.58, 605404.615108, 4537825.691962, 57.000000, 5.325908e-03
1999.59, 691646.389183, 4528759.620810, 98.000000, 2.084396e-02
1999.59, 659905.866155, 4533556.144282, 78.000000, 1.113688e-03
1999.59, 674740.351811, 4533871.256239, 80.000000, 5.122475e-04
1999.59, 512981.204992, 4555287.019055, 81.000000, 5.744568e-04
1999.59, 661921.599875, 4536876.827568, 75.000000, 4.108690e-02
1999.59, 694883.821919, 4533543.980032, 95.000000, 3.504718e-03
1999.59, 652047.898124, 4541686.091254, 70.000000, 1.732041e-03
1999.59, 638297.008288, 4546422.735991, 63.000000, 2.278898e-03
1999.59, 650562.766992, 4546819.976653, 64.000000, 5.277510e-04
1999.59, 670427.461044, 4544033.774622, 67.000000, 1.956764e-02
1999.59, 631499.175980, 4550484.281048, 58.000000, 0.000000e+00
1999.59, 669328.562785, 4547907.202493, 67.000000, 2.260435e-03
1999.59, 705356.483972, 4543239.783335, 87.000000, 1.509556e-02
1999.59, 657528.497397, 4553241.919574, 63.000000, 2.936712e-03
1999.59, 657905.103488, 4557193.099992, 63.000000, 2.906750e-03
1999.59, 699241.817518, 4551770.775872, 84.000000, 4.556005e-01
1999.59, 686748.895777, 4563717.412865, 71.000000, 3.396820e-03
1999.59, 693362.146500, 4562723.263323, 73.000000, 3.269840e-03
1999.59, 671083.628474, 4566276.644453, 67.000000, 4.432938e-03
1999.59, 705747.633156, 4564006.722497, 86.000000, 2.161743e-01
1999.59, 688916.204172, 4568794.982291, 73.000000, 3.366432e-03
1999.59, 705592.375624, 4568613.647071, 85.000000, 6.769478e-03
1999.59, 719609.565777, 4567456.173618, 90.000000, 2.214458e-01
1999.59, 695118.330757, 4578269.411498, 79.000000, 5.570930e-04
1999.59, 694516.856547, 4585075.306332, 80.000000, 1.103887e-03
1999.59, 688540.803183, 4586450.447996, 76.000000, 1.702280e-03
1999.59, 646339.788406, 4593193.500197, 47.000000, 0.000000e+00
1999.59, 679780.359317, 4595981.816566, 68.000000, 5.335980e-04
1999.59, 652097.451529, 4602587.320968, 50.000000, 0.000000e+00
1999.59, 694002.984099, 4596728.024100, 75.000000, 5.560975e-04
1999.59, 681802.120685, 4602587.386856, 67.000000, 5.435455e-04
1999.59, 688388.294115, 4604445.532829, 71.000000, 5.497497e-04
1999.59, 659273.933903, 4611929.085009, 58.000000, 0.000000e+00
1999.59, 655747.405426, 4612018.325069, 56.000000, 6.040267e-04
1999.59, 671238.865816, 4612682.251995, 63.000000, 0.000000e+00
1999.59, 687407.839592, 4614197.359565, 68.000000, 1.108728e-03
1999.59, 684016.212061, 4622964.697815, 63.000000, 1.739148e-02
