"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1998.57, 516411.962376, 4041276.136202, 55.000000, 2.810982e-02
1998.57, 517907.216527, 4041279.112397, 74.000000, 4.008250e-03
1998.57, 517899.540955, 4044972.905871, 74.000000, 7.226040e-03
1998.57, 516401.397738, 4046822.378835, 50.000000, 5.169585e-02
1998.57, 519389.981430, 4046828.593884, 73.000000, 4.236815e-02
1998.57, 519381.655076, 4050522.419512, 78.000000, 5.568438e-04
1998.57, 519373.322157, 4054216.265797, 64.000000, 9.356183e-02
1998.57, 520857.390667, 4054219.743287, 81.000000, 5.468885e-04
1998.57, 513407.337612, 4056057.354774, 52.000000, 3.681155e-02
1998.57, 516383.769240, 4056062.522504, 55.000000, 1.124822e-02
1998.57, 519352.423531, 4063467.611161, 63.000000, 5.643535e-02
1998.57, 516359.014014, 4069007.815358, 55.000000, 1.910960e-02
1998.57, 516330.654213, 4083794.823437, 54.000000, 3.949790e-02
1998.57, 513349.332581, 4093030.299975, 55.000000, 9.551542e-02
1998.57, 510374.432128, 4102278.028181, 51.000000, 2.722260e-02
1998.56, 519264.271577, 4102293.618012, 74.000000, 4.279790e-02
1998.57, 514796.635875, 4115219.759420, 53.000000, 3.780682e-02
1998.56, 519234.744113, 4115228.733702, 64.000000, 2.137417e-02
1998.56, 532419.915298, 4148551.735174, 61.000000, 1.911433e-01
1998.56, 533887.525476, 4148557.580487, 66.000000, 1.318533e-01
1998.57, 522077.865920, 4157770.624327, 57.000000, 4.213672e-01
1998.56, 536799.440740, 4157822.845021, 65.000000, 2.958692e-02
1998.56, 539740.231876, 4157836.406090, 65.000000, 2.049567e-01
1998.57, 522068.033977, 4161465.075679, 49.000000, 8.407927e-03
1998.56, 545610.334828, 4161561.184321, 68.000000, 2.985127e-01
1998.56, 536742.003063, 4170759.119671, 56.000000, 3.276792e-03
1998.57, 524962.817297, 4176262.541578, 50.000000, 0.000000e+00
1998.57, 533751.564254, 4181841.318056, 54.000000, 5.304150e-04
1998.56, 542566.649685, 4180040.367914, 58.000000, 1.125618e-03
1998.57, 536659.620813, 4189254.219561, 53.000000, 2.701215e-03
1998.56, 545457.279768, 4189298.191426, 56.000000, 5.461323e-04
1998.56, 548386.907540, 4189314.925341, 60.000000, 0.000000e+00
1998.57, 539562.487750, 4194815.344089, 54.000000, 6.895395e-03
1998.56, 555690.325841, 4193056.037816, 66.000000, 0.000000e+00
1998.56, 560073.639634, 4194939.958248, 71.000000, 1.078685e-03
1998.57, 545375.315699, 4204088.042111, 53.000000, 7.807540e-03
1998.57, 551224.009623, 4204122.595637, 55.000000, 2.183571e-02
1998.57, 552666.683399, 4207837.765233, 52.000000, 4.906580e-03
1998.57, 561402.793332, 4213446.843493, 56.000000, 9.830380e-03
1998.56, 565788.765795, 4213481.064516, 58.000000, 4.084107e-02
1998.56, 568709.830137, 4213505.165239, 68.000000, 1.044966e-01
1998.56, 577411.529084, 4220973.579107, 74.000000, 2.245631e-01
1998.56, 586116.793248, 4226609.689204, 79.000000, 2.176671e-01
1998.56, 565639.284357, 4231966.532877, 44.000000, 1.415311e-01
1998.56, 589001.343258, 4230347.317975, 74.000000, 4.979210e-01
1998.56, 559774.331707, 4235627.363172, 48.000000, 1.043993e-02
