"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2015.5, 419568.140944, 4491848.280531, 60.557245, 0.000000e+00
2015.5, 419576.753130, 4488167.004552, 63.882474, 0.000000e+00
2015.5, 419581.382427, 4490913.836060, 61.160092, 0.000000e+00
2015.5, 419584.676199, 4488898.806652, 63.140344, 0.000000e+00
2015.5, 419585.562922, 4490350.304751, 61.804965, 0.000000e+00
2015.5, 419588.389458, 4489585.287593, 62.556322, 0.000000e+00
2015.5, 419616.354487, 4487400.462133, 64.648497, 0.000000e+00
2015.5, 420042.001478, 4492299.075451, 60.259033, 0.000000e+00
2015.5, 420150.382532, 4487180.954511, 64.993772, 0.000000e+00
2015.5, 420753.258134, 4492305.314085, 60.548219, 0.000000e+00
2015.5, 421018.801997, 4487191.879696, 65.138074, 0.000000e+00
2015.5, 421390.338938, 4488624.570282, 60.497009, 0.000000e+00
2015.5, 421433.397787, 4492324.595669, 60.690637, 0.000000e+00
2015.5, 421873.214346, 4487210.183431, 65.386784, 0.000000e+00
2015.5, 421977.445211, 4488365.602803, 65.140872, 0.000000e+00
2015.5, 422077.362730, 4492343.035047, 60.972825, 0.000000e+00
2015.5, 422212.512323, 4487525.605238, 65.390838, 0.000000e+00
2015.5, 422216.592405, 4490655.106089, 62.122741, 0.000000e+00
2015.5, 422219.022069, 4489909.585541, 62.657040, 0.000000e+00
2015.5, 422233.730877, 4489061.855688, 63.817556, 0.000000e+00
2015.5, 422247.191043, 4488481.658354, 64.184451, 0.000000e+00
2015.5, 422335.410957, 4491238.678968, 61.345985, 0.000000e+00
2015.5, 422600.111492, 4488194.172882, 65.217160, 0.000000e+00
2015.5, 422887.766657, 4492355.506527, 61.119807, 0.000000e+00
2015.5, 423101.790266, 4491284.935478, 62.012404, 0.000000e+00
2015.5, 423327.529045, 4487980.048013, 65.339852, 5.032153e-01
2015.5, 423659.478818, 4492260.436642, 61.369058, 0.000000e+00
2015.5, 423710.702194, 4490068.462019, 63.070884, 1.976968e+00
2015.5, 423717.910650, 4489289.828058, 63.958749, 3.372342e+00
2015.5, 423726.431003, 4490951.803755, 62.339106, 0.000000e+00
2015.5, 423734.860876, 4491598.226816, 61.749847, 0.000000e+00
2015.5, 423737.170939, 4488516.513075, 64.795366, 4.673188e+00
2015.5, 423789.117508, 4487693.904508, 65.468009, 1.981225e+00
2015.5, 423876.952962, 4491276.153737, 61.994578, 0.000000e+00
2015.5, 424112.826519, 4487748.059791, 65.882283, 0.000000e+00
2015.5, 424343.144874, 4487525.250016, 65.874347, 1.631825e+00
2015.5, 424573.341944, 4491265.593485, 61.951443, 0.000000e+00
2015.5, 424780.845755, 4487552.184390, 66.456491, 0.000000e+00
2015.5, 425032.207384, 4487537.776828, 65.785676, 0.000000e+00
2015.5, 425168.916851, 4488901.511263, 64.651327, 2.424835e+01
2015.5, 425178.797396, 4488152.122846, 65.336454, 7.136891e+00
2015.5, 425190.448474, 4489710.493274, 63.823936, 3.317806e+01
2015.5, 425198.515873, 4490511.326778, 63.084357, 1.514150e+01
2015.5, 425209.808302, 4491156.370704, 62.466425, 4.254496e+00
2015.5, 425306.535223, 4491735.695568, 61.755118, 0.000000e+00
2015.5, 425393.897633, 4491254.186630, 62.260723, 6.340886e+00
2015.5, 425500.514126, 4487358.659652, 66.969012, 4.030506e-01
2015.5, 425827.278721, 4494862.905965, 59.914325, 0.000000e+00
2015.5, 426020.031975, 4491849.272660, 62.268746, 1.266801e+00
2015.5, 426162.467738, 4491244.756353, 62.625101, 6.956436e+00
2015.5, 426197.717448, 4488328.421042, 65.860532, 2.392372e+01
2015.5, 426201.386749, 4488938.561651, 65.237848, 1.584006e+01
2015.5, 426211.294233, 4489680.564819, 64.652342, 3.767492e+01
2015.5, 426217.948022, 4490372.649610, 63.852037, 5.703231e+01
2015.5, 426225.376796, 4487324.798720, 66.708023, 4.741256e-01
2015.5, 426237.973841, 4491204.201409, 62.678715, 6.133781e+00
2015.5, 426276.861599, 4487454.595667, 66.757650, 0.000000e+00
2015.5, 426460.715326, 4494882.950829, 60.480048, 0.000000e+00
2015.5, 426825.074135, 4487235.945613, 66.917276, 0.000000e+00
2015.5, 426857.709146, 4491238.565106, 62.771926, 1.734071e+01
2015.5, 427058.422166, 4487403.834792, 67.024437, 2.461992e+00
2015.5, 427140.813178, 4494900.453985, 60.647653, 0.000000e+00
2015.5, 427194.410579, 4487861.471698, 66.346711, 1.650150e+01
2015.5, 427196.917080, 4488661.826559, 65.682692, 3.082604e+01
2015.5, 427197.924107, 4489307.129780, 65.161643, 2.773177e+01
2015.5, 427210.926969, 4490923.812878, 63.649180, 2.331153e+01
2015.5, 427213.511328, 4490138.085742, 64.220402, 3.160014e+01
2015.5, 427225.456174, 4491670.273036, 63.021486, 1.174796e+01
2015.5, 427334.711098, 4492262.610222, 62.483513, 0.000000e+00
2015.5, 427715.612079, 4491227.144017, 62.930000, 1.072395e+01
2015.5, 427776.428310, 4487471.118273, 67.118980, 1.633353e+01
2015.5, 427899.537731, 4494917.178012, 60.600192, 0.000000e+00
2015.5, 428182.346255, 4492307.334369, 62.510153, 0.000000e+00
2015.5, 428395.053733, 4491225.704749, 63.218564, 1.376879e+01
2015.5, 428512.101779, 4492746.856557, 62.533992, 0.000000e+00
2015.5, 428522.183210, 4490366.377462, 64.844672, 3.889339e+01
2015.5, 428523.575267, 4489772.721372, 65.403016, 2.730392e+01
2015.5, 428525.512456, 4493390.939101, 61.993692, 0.000000e+00
2015.5, 428525.634073, 4486465.329651, 68.847914, 0.000000e+00
2015.5, 428529.121952, 4491156.786176, 63.937333, 1.352383e+01
2015.5, 428530.069326, 4487250.256891, 67.506721, 1.817267e+01
2015.5, 428532.544358, 4491913.184363, 63.108544, 0.000000e+00
2015.5, 428533.080918, 4488133.726037, 66.781545, 1.833637e+01
2015.5, 428535.702677, 4488921.800695, 66.210865, 3.880683e+01
2015.5, 428598.021632, 4487540.602040, 66.977881, 2.746820e+00
2015.5, 428636.275018, 4494224.857141, 60.838413, 0.000000e+00
2015.5, 428698.150041, 4494848.838814, 60.473206, 0.000000e+00
2015.5, 428861.747987, 4492304.044713, 62.525519, 0.000000e+00
2015.5, 428878.479255, 4486205.831157, 68.728977, 4.251602e-01
2015.5, 428993.142832, 4491223.224027, 63.337229, 1.063763e+01
2015.5, 429305.119491, 4487595.263655, 67.198536, 3.012708e+01
2015.5, 429527.482196, 4492298.570497, 62.262659, 0.000000e+00
2015.5, 429635.111239, 4491217.998054, 63.570000, 2.863826e+00
2015.5, 429662.148132, 4486221.577300, 68.849023, 1.481345e+01
2015.5, 430013.182102, 4487624.003988, 67.572335, 2.294241e+00
2015.5, 430038.390647, 4492154.355414, 63.113634, 0.000000e+00
2015.5, 430057.230753, 4487502.340395, 67.741844, 1.939796e+01
2015.5, 430058.864127, 4486662.488345, 68.687753, 1.354617e+01
2015.5, 430063.141469, 4488256.353961, 67.098599, 2.720547e+01
2015.5, 430072.526313, 4489666.761842, 65.984233, 3.219391e+01
2015.5, 430074.349084, 4490500.738335, 65.186697, 2.351445e+01
2015.5, 430074.634944, 4488934.054924, 66.502825, 1.036828e+01
2015.5, 430079.733006, 4491337.285387, 64.521089, 1.981141e+01
2015.5, 430266.763023, 4491241.704728, 64.021234, 1.678008e+01
2015.5, 430709.263723, 4487633.389919, 67.403049, 1.644896e+01
2015.5, 431321.003493, 4491248.078497, 64.275287, 3.302819e+01
2015.5, 431498.462641, 4487637.912564, 67.780013, 1.464910e+01
2015.5, 432053.905485, 4491092.863245, 64.511587, 9.212370e+00
2015.5, 432267.597376, 4490251.907616, 65.030000, 0.000000e+00
2015.5, 432273.804612, 4485951.933147, 68.640000, 3.984557e+01
2015.5, 432276.825841, 4486763.995035, 67.995146, 2.424551e+01
2015.5, 432284.462751, 4489778.067139, 65.550000, 1.463923e+01
2015.5, 432288.493431, 4485203.306240, 69.368371, 3.063670e+01
2015.5, 432296.502561, 4488973.516218, 66.404226, 1.160398e+01
2015.5, 432298.447968, 4487669.949860, 67.586132, 2.144741e+01
2015.5, 432299.317663, 4484560.401556, 69.910000, 2.336851e+01
2015.5, 432300.588527, 4483786.890367, 70.466852, 8.411524e+00
2015.5, 432313.334409, 4488134.833393, 67.180000, 2.636330e+01
2015.5, 432357.547008, 4487652.252256, 67.508564, 1.215837e+01
2015.5, 432359.095540, 4483057.552674, 70.460000, 0.000000e+00
2015.5, 432619.589352, 4614822.683034, 36.611678, 0.000000e+00
2015.5, 432911.792148, 4615107.267038, 38.917763, 0.000000e+00
2015.5, 432993.296086, 4483051.841618, 70.970000, 0.000000e+00
2015.5, 433072.809411, 4487667.884641, 67.342407, 2.471088e+01
2015.5, 433403.476241, 4615703.787216, 42.478785, 1.199540e-01
2015.5, 433768.739548, 4483052.258432, 71.030000, 3.140623e+00
2015.5, 433794.521980, 4487686.663419, 67.163949, 1.961269e+01
2015.5, 433829.902731, 4616306.854930, 45.870311, 7.935459e-02
2015.5, 434245.292429, 4616933.304176, 50.833402, 0.000000e+00
2015.5, 434480.400072, 4483027.560072, 70.420000, 0.000000e+00
2015.5, 434538.764344, 4487697.695031, 66.957327, 8.902775e+00
2015.5, 434602.293098, 4617541.414489, 54.834030, 0.000000e+00
2015.5, 434856.209514, 4618247.949572, 61.120936, 1.082585e-01
2015.5, 434908.751734, 4485503.003952, 68.554944, 0.000000e+00
2015.5, 434909.359252, 4485738.007263, 68.470000, 0.000000e+00
2015.5, 434924.712862, 4486527.822717, 67.420000, 0.000000e+00
2015.5, 434935.446930, 4487924.685070, 66.560000, 2.896194e+01
2015.5, 434935.644298, 4487782.145751, 67.040000, 0.000000e+00
2015.5, 434946.696168, 4488794.107755, 66.170876, 0.000000e+00
2015.5, 434953.114879, 4484438.807966, 69.870000, 0.000000e+00
2015.5, 434993.836480, 4483441.140830, 70.350000, 7.103275e+00
2015.5, 435243.244477, 4487696.536773, 66.431829, 4.725869e+00
2015.5, 435256.478882, 4618821.849959, 63.940395, 0.000000e+00
2015.5, 435845.302285, 4619419.218312, 70.296522, 4.053112e-02
2015.5, 436047.755830, 4487687.237949, 66.486103, 3.914334e+01
2015.5, 436407.014594, 4619892.366154, 76.389349, 4.280840e-02
2015.5, 436922.471080, 4487658.686486, 66.200990, 2.492986e+01
2015.5, 436991.407472, 4620381.629406, 81.841685, 4.557360e-02
2015.5, 437380.995034, 4492963.730679, 62.982225, 0.000000e+00
2015.5, 437544.927024, 4620842.997058, 86.607026, 0.000000e+00
2015.5, 437629.421832, 4487584.061515, 66.359447, 7.341978e+01
2015.5, 437986.442689, 4492932.861294, 62.518763, 0.000000e+00
2015.5, 438153.148934, 4621340.143054, 92.644734, 3.717187e-02
2015.5, 438193.331888, 4603949.893174, 29.187363, 0.000000e+00
2015.5, 438246.258619, 4602759.165128, 28.887148, 0.000000e+00
2015.5, 438306.473316, 4487454.127875, 66.527861, 1.848484e+01
2015.5, 438309.395925, 4602182.507815, 28.276403, 0.000000e+00
2015.5, 438382.879684, 4601453.011892, 27.013149, 0.000000e+00
2015.5, 438453.695943, 4600726.303503, 26.699149, 0.000000e+00
2015.5, 438501.359387, 4604271.056306, 30.270582, 0.000000e+00
2015.5, 438526.657492, 4599959.055675, 25.976540, 0.000000e+00
2015.5, 438589.602581, 4599194.290646, 25.184179, 0.000000e+00
2015.5, 438645.189594, 4598448.663719, 24.812292, 0.000000e+00
2015.5, 438691.465307, 4597712.905362, 23.025902, 3.816269e-02
2015.5, 438729.987935, 4621816.509391, 101.784537, 3.726266e-02
2015.5, 438748.728962, 4596991.381904, 22.393502, 0.000000e+00
2015.5, 438767.621385, 4492846.369001, 62.354820, 0.000000e+00
2015.5, 438801.006476, 4483291.771199, 69.689195, 0.000000e+00
2015.5, 438808.366034, 4483984.378467, 69.160063, 2.843574e+01
2015.5, 438819.639486, 4484774.874618, 68.940329, 6.885661e+01
2015.5, 438823.928056, 4485587.416768, 68.071329, 7.572472e+01
2015.5, 438829.688590, 4486236.677207, 67.452972, 1.053832e+02
2015.5, 438835.934242, 4487012.893689, 66.610879, 7.510060e+01
2015.5, 438847.102094, 4492279.233003, 63.175206, 0.000000e+00
2015.5, 438854.038041, 4487823.123554, 65.917867, 4.604049e+01
2015.5, 438855.230338, 4490091.808315, 64.794449, 0.000000e+00
2015.5, 438855.806226, 4488480.768297, 65.499862, 2.063749e+00
2015.5, 438856.353161, 4490736.962459, 64.549431, 0.000000e+00
2015.5, 438856.471993, 4491546.539194, 63.987906, 0.000000e+00
2015.5, 438858.059963, 4489297.553488, 65.274016, 0.000000e+00
2015.5, 438916.705884, 4482534.387719, 70.016732, 0.000000e+00
2015.5, 438960.359999, 4487330.449763, 66.770207, 8.403506e+01
