"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2018.5, 522398.195872, 4127837.236039, 53.937517, 0.000000e+00
2018.5, 522555.074919, 4128536.435823, 54.398896, 0.000000e+00
2018.5, 522776.837682, 4127170.718913, 58.927500, 2.327785e-02
2018.5, 522853.124428, 4137494.674843, 56.833937, 0.000000e+00
2018.5, 522906.528069, 4153213.608660, 49.605064, 1.121615e-01
2018.5, 522912.293252, 4129177.147396, 53.814950, 0.000000e+00
2018.5, 523006.163679, 4153985.792022, 52.575377, 0.000000e+00
2018.5, 523091.624350, 4152700.343235, 45.172688, 5.127084e-02
2018.5, 523185.971450, 4126525.765453, 61.397486, 2.300716e-02
2018.5, 523200.680042, 4138149.724655, 56.192035, 7.940702e-02
2018.5, 523251.539525, 4129781.402585, 53.085397, 0.000000e+00
2018.5, 523259.411872, 4136990.188916, 56.257169, 0.000000e+00
2018.5, 523332.159424, 4152034.134432, 48.521350, 0.000000e+00
2018.5, 523454.787775, 4130149.879753, 54.513135, 0.000000e+00
2018.5, 523579.115846, 4125936.301310, 59.842578, 0.000000e+00
2018.5, 523594.259122, 4151288.962405, 52.914032, 0.000000e+00
2018.5, 523641.204611, 4138763.489801, 55.197488, 0.000000e+00
2018.5, 523663.944180, 4153795.754966, 46.530651, 0.000000e+00
2018.5, 523784.009887, 4150603.269247, 54.762207, 0.000000e+00
2018.5, 523912.234077, 4136566.619393, 55.808190, 0.000000e+00
2018.5, 523979.696258, 4149841.368510, 55.002459, 0.000000e+00
2018.5, 524024.011139, 4125285.700928, 59.693587, 0.000000e+00
2018.5, 524088.327414, 4139351.413205, 54.136340, 0.000000e+00
2018.5, 524150.467552, 4131323.204005, 58.350857, 0.000000e+00
2018.5, 524152.592548, 4186508.621175, 40.429236, 0.000000e+00
2018.5, 524172.555659, 4149067.446706, 51.219488, 0.000000e+00
2018.5, 524182.655959, 4153276.169591, 47.474651, 0.000000e+00
2018.5, 524281.520436, 4187222.782394, 40.563098, 0.000000e+00
2018.5, 524306.481424, 4185876.584437, 41.504902, 0.000000e+00
2018.5, 524334.238079, 4148376.419704, 48.436223, 0.000000e+00
2018.5, 524414.680575, 4131748.265827, 59.216871, 0.000000e+00
2018.5, 524442.994091, 4124704.072056, 59.856091, 0.000000e+00
2018.5, 524510.368036, 4185105.016842, 41.771727, 0.000000e+00
2018.5, 524512.731320, 4147663.282185, 46.896828, 0.000000e+00
2018.5, 524532.085444, 4136172.990059, 56.264824, 0.000000e+00
2018.5, 524543.131837, 4139928.193062, 54.173678, 0.000000e+00
2018.5, 524672.826126, 4147006.346762, 48.081855, 0.000000e+00
2018.5, 524675.914881, 4184429.472642, 42.791126, 0.000000e+00
2018.5, 524771.828310, 4187761.462451, 41.239188, 0.000000e+00
2018.5, 524805.095002, 4152705.756071, 54.641973, 0.000000e+00
2018.5, 524823.221110, 4132403.878617, 60.551509, 0.000000e+00
2018.5, 524870.910320, 4183602.777136, 43.246652, 0.000000e+00
2018.5, 524887.796502, 4146209.325803, 53.496007, 0.000000e+00
2018.5, 524911.044440, 4124096.616551, 63.161752, 0.000000e+00
2018.5, 524997.382061, 4140530.747224, 54.229083, 0.000000e+00
2018.5, 525040.363138, 4182887.816580, 44.200541, 0.000000e+00
2018.5, 525089.499957, 4145453.276772, 58.659952, 0.000000e+00
2018.5, 525191.243058, 4133008.628324, 60.323829, 0.000000e+00
2018.5, 525212.366444, 4135760.992594, 56.062889, 0.000000e+00
2018.5, 525283.005259, 4144716.034867, 61.910046, 0.000000e+00
2018.5, 525296.481923, 4182115.412173, 44.363945, 0.000000e+00
2018.5, 525316.263156, 4152236.299605, 53.258551, 0.000000e+00
2018.5, 525373.816115, 4123488.859718, 70.524956, 0.000000e+00
2018.5, 525439.167827, 4144027.774328, 59.522835, 0.000000e+00
2018.5, 525519.047220, 4188040.271172, 41.979864, 0.000000e+00
2018.5, 525541.145505, 4181502.492591, 44.699977, 0.000000e+00
2018.5, 525588.127636, 4133634.890580, 61.494505, 0.000000e+00
2018.5, 525607.015050, 4143310.391709, 52.939637, 0.000000e+00
2018.5, 525789.701482, 4135414.867579, 59.616255, 0.000000e+00
2018.5, 525808.493740, 4122915.653000, 75.301790, 0.000000e+00
2018.5, 525829.333451, 4142432.631529, 52.095569, 0.000000e+00
2018.5, 525894.882404, 4151714.699898, 51.973561, 4.821446e-02
2018.5, 525922.568154, 4180846.570033, 45.457865, 0.000000e+00
2018.5, 526246.930095, 4188160.628772, 42.335641, 0.000000e+00
2018.5, 526273.171745, 4122301.419315, 79.013524, 0.000000e+00
2018.5, 526313.967925, 4134996.456876, 61.623681, 0.000000e+00
2018.5, 526389.344392, 4180260.640849, 45.994497, 0.000000e+00
2018.5, 526443.335965, 4151218.240409, 50.885677, 6.193851e-02
2018.5, 526667.958078, 4121693.983206, 81.965559, 0.000000e+00
2018.5, 526925.974546, 4150792.230385, 53.058246, 0.000000e+00
2018.5, 526968.049841, 4188282.818898, 42.860457, 0.000000e+00
2018.5, 527059.795577, 4121078.793342, 84.644620, 0.000000e+00
2018.5, 527589.353347, 4150211.023977, 61.345838, 0.000000e+00
2018.5, 527654.032894, 4120957.248811, 86.289836, 0.000000e+00
2018.5, 527670.411750, 4188381.865547, 43.258558, 0.000000e+00
2018.5, 527687.307393, 4179278.685430, 48.600845, 0.000000e+00
2018.5, 528170.837330, 4149729.637319, 55.328695, 0.000000e+00
2018.5, 528178.374176, 4121514.018508, 86.577785, 0.000000e+00
2018.5, 528235.732145, 4178921.846883, 49.336430, 0.000000e+00
2018.5, 528455.898921, 4188477.714042, 43.722707, 0.000000e+00
2018.5, 528686.757998, 4122115.916524, 86.783150, 0.000000e+00
2018.5, 528713.222119, 4149601.111636, 52.673869, 0.000000e+00
2018.5, 528841.745557, 4178529.294480, 49.533339, 0.000000e+00
2018.5, 529025.063678, 4150210.928526, 53.513174, 0.000000e+00
2018.5, 529113.867506, 4188772.283714, 43.200737, 0.000000e+00
2018.5, 529152.751816, 4122682.163338, 87.011587, 0.000000e+00
2018.5, 529225.749418, 4150971.893328, 55.847202, 0.000000e+00
