"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2003.6, 518308.880688, 4041867.858453, 77.000000, 0.000000e+00
2003.6, 518848.363533, 4044908.375189, 77.000000, 0.000000e+00
2003.6, 516385.128027, 4045968.220349, 48.000000, 5.608278e-04
2003.6, 519352.468440, 4047593.898902, 78.000000, 0.000000e+00
2003.6, 519555.905389, 4048625.972374, 78.000000, 0.000000e+00
2003.6, 516554.193078, 4051115.511215, 53.000000, 7.908685e-03
2003.6, 520875.217065, 4054241.972081, 80.000000, 0.000000e+00
2003.6, 513640.331207, 4055680.570014, 50.000000, 5.217547e-04
2003.6, 516635.502202, 4055308.701767, 55.000000, 9.696017e-03
2003.6, 519557.046060, 4055980.427311, 62.000000, 0.000000e+00
2003.6, 519790.992801, 4074605.958249, 68.000000, 0.000000e+00
2003.6, 519274.987654, 4077977.075747, 60.000000, 0.000000e+00
2003.6, 513417.056050, 4078309.719821, 49.000000, 2.422296e-02
2003.6, 519635.436576, 4087895.224794, 61.000000, 0.000000e+00
2003.6, 519530.608014, 4102449.538833, 72.000000, 1.075080e-03
2003.6, 510279.197704, 4107480.771159, 48.000000, 1.332555e-02
2003.61, 510319.789929, 4110609.212358, 47.000000, 3.146098e-02
2003.6, 519483.409958, 4111335.410937, 67.000000, 0.000000e+00
2003.6, 525868.178883, 4125830.093995, 63.000000, 3.768617e-02
2003.6, 528587.133785, 4134392.470683, 59.000000, 4.940635e-02
2003.61, 528231.787050, 4145185.975339, 55.000000, 4.019180e-01
2003.6, 537020.556224, 4147827.591716, 60.000000, 1.664384e-01
2003.61, 525396.185176, 4152721.029327, 54.000000, 8.045485e-02
2003.61, 529461.314338, 4152645.686698, 59.000000, 1.866078e-01
2003.61, 524949.128063, 4157401.545606, 52.000000, 2.569700e-02
2003.6, 545826.290908, 4157623.694618, 67.000000, 3.186357e-02
2003.6, 542749.847309, 4158206.396799, 66.000000, 6.544660e-03
2003.6, 533706.743205, 4162591.513658, 56.000000, 1.037634e-01
2003.6, 545390.477762, 4172666.067983, 62.000000, 9.553355e-03
2003.61, 525369.031560, 4175975.314896, 47.000000, 3.292195e-03
2003.61, 528835.199061, 4175088.016656, 51.000000, 9.818255e-03
2003.6, 533644.559908, 4175694.253939, 57.000000, 3.198490e-03
2003.61, 533351.989414, 4180486.096345, 53.000000, 1.031582e-02
2003.6, 545033.918011, 4179842.674855, 59.000000, 3.574912e-02
2003.6, 546438.222416, 4185409.205771, 60.000000, 2.030022e-01
2003.6, 554821.000348, 4184950.412758, 66.000000, 5.921315e-02
2003.61, 537247.654319, 4189567.531245, 51.000000, 9.268168e-03
2003.6, 558134.640069, 4199319.917773, 61.000000, 0.000000e+00
2003.61, 545396.020983, 4203522.280225, 50.000000, 5.890325e-03
2003.61, 551638.928291, 4203781.237358, 53.000000, 9.999317e-03
2003.6, 555006.770339, 4203170.738927, 58.000000, 1.037655e-02
2003.6, 560189.140541, 4204339.027339, 61.000000, 1.672524e-03
2003.61, 553791.345988, 4207678.658463, 51.000000, 4.584965e-02
2003.6, 572177.510019, 4218173.481043, 68.000000, 1.217017e-01
2003.61, 562888.681977, 4226618.406481, 43.000000, 8.242185e-01
2003.6, 574646.127795, 4226229.767850, 69.000000, 1.000627e-01
2003.61, 560900.447975, 4231297.029192, 46.000000, 3.934267e-01
2003.6, 572227.748726, 4236150.611948, 63.000000, 1.161578e-02
2003.6, 589493.040558, 4236556.201987, 67.000000, 2.543060e-03
2003.61, 560225.362940, 4240846.090891, 48.000000, 2.350286e-01
2003.61, 563124.029085, 4244707.683932, 51.000000, 7.430062e-02
2003.61, 568359.627618, 4245615.900398, 55.000000, 1.079488e+00
2003.6, 580772.267711, 4246041.366557, 61.000000, 1.168480e-02
2003.6, 589131.062759, 4246362.457436, 61.000000, 1.115016e-03
2003.61, 574255.803699, 4250572.961865, 54.000000, 4.188875e-01
2003.52, 603668.832218, 4249965.608064, 71.000000, 1.731089e-03
2003.6, 589209.649024, 4251102.044277, 59.000000, 3.917880e-02
2003.52, 597392.751256, 4250353.405184, 65.000000, 3.390935e-02
2003.52, 585856.323572, 4254372.689857, 54.000000, 2.599222e-01
2003.52, 600790.848032, 4255189.657978, 61.000000, 4.067570e-01
2003.52, 609115.270825, 4254776.658398, 69.000000, 6.277932e-03
2003.52, 588968.467573, 4260266.169138, 51.000000, 2.446399e+00
2003.52, 609005.086800, 4259680.797939, 66.000000, 2.153815e-01
