"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2014.5, 517136.281277, 4123835.936978, 53.764389, 7.439311e-01
2014.5, 517181.884594, 4123137.242331, 49.615378, 4.511278e-01
2014.5, 517353.314350, 4124483.667972, 50.470374, 6.060606e-01
2014.5, 517778.400936, 4125094.927994, 50.415321, 4.614675e-01
2014.5, 518207.202183, 4125691.676378, 52.470446, 7.698541e-01
2014.5, 518682.635087, 4126332.535815, 53.400143, 3.787879e-01
2014.5, 519117.665205, 4126913.259978, 53.890430, 2.582867e-01
2014.5, 519566.201243, 4132454.154590, 52.365071, 7.317966e-02
2014.5, 519572.408633, 4127521.302900, 54.240121, 4.300235e-01
2014.5, 519684.201855, 4133163.799940, 52.248287, 9.730782e-02
2014.5, 519833.084503, 4130983.722578, 54.187417, 2.214022e-01
2014.5, 519856.346231, 4127894.069493, 54.178085, 6.382979e-01
2014.5, 520198.919467, 4121955.839012, 58.152783, 3.024471e-01
2014.5, 520303.806710, 4133244.814532, 53.657939, 2.244669e-01
2014.5, 520436.642929, 4131087.605301, 54.804135, 4.884402e-01
2014.5, 520561.193067, 4122637.649804, 58.806739, 2.864698e-01
2014.5, 520754.245396, 4128664.126124, 54.439928, 8.639309e-01
2014.5, 520869.606783, 4136301.091805, 50.790107, 5.744925e-01
2014.5, 520930.149251, 4135670.092844, 52.944452, 1.263690e-01
2014.5, 521051.240737, 4133168.363523, 55.737108, 1.245109e+00
2014.5, 521062.116127, 4123145.017715, 60.727476, 7.184466e-01
2014.5, 521154.531406, 4131221.693816, 52.904883, 5.271084e-01
2014.5, 521256.487658, 4128983.451730, 53.796099, 5.475990e-01
2014.5, 521413.449704, 4136753.814809, 51.633609, 4.636785e-01
2014.5, 521664.420651, 4135578.835412, 56.277642, 5.390836e-01
2014.5, 521731.300109, 4123894.836889, 61.225849, 7.005254e-01
2014.5, 521808.648661, 4133097.932366, 54.582498, 2.012248e+00
2014.5, 521875.881185, 4131373.421082, 52.815559, 5.304102e-01
2014.5, 521897.769115, 4129389.130693, 53.301154, 4.304778e-01
2014.5, 522108.854414, 4137010.670038, 54.965066, 4.519774e-01
2014.5, 522395.464569, 4135567.868891, 55.792091, 1.006255e+00
2014.5, 522522.932171, 4129785.889090, 54.033296, 8.920607e-02
2014.5, 522592.878754, 4131521.299977, 52.182689, 7.266436e-01
2014.5, 522594.542706, 4133007.422528, 53.668828, 4.752852e-01
2014.5, 522862.963346, 4137211.687429, 56.156094, 1.017613e+00
2014.5, 522947.982744, 4132966.978511, 53.664402, 0.000000e+00
2014.5, 522957.568636, 4125475.069488, 61.016901, 6.879945e-01
2014.5, 523151.404195, 4135548.173531, 54.921765, 1.584284e-01
2014.5, 523164.816840, 4130199.793451, 55.621418, 7.744434e-01
2014.5, 523328.126495, 4131576.004809, 53.634757, 4.487659e-01
2014.5, 523466.413029, 4125995.281384, 59.926211, 3.105590e-01
2014.5, 523574.558683, 4137412.020962, 54.896119, 3.313697e-01
2014.5, 523784.271290, 4130607.372405, 57.336401, 1.295585e+00
2014.5, 523917.575556, 4135469.016726, 54.752605, 1.670146e-01
2014.5, 524047.429417, 4133062.016596, 53.416507, 3.165670e-01
2014.5, 524069.223472, 4131587.290160, 57.645624, 8.488964e-02
2014.5, 524106.369621, 4126431.445665, 59.261414, 3.908795e-01
2014.5, 524263.118054, 4137556.462012, 55.180786, 3.199431e-01
2014.5, 524411.510240, 4131039.502302, 59.030952, 3.824092e-01
2014.5, 524594.155453, 4135365.653483, 54.439258, 2.626395e-01
2014.5, 524633.836624, 4133477.045947, 54.458856, 2.412130e-01
2014.5, 524714.201257, 4126858.022863, 59.337342, 3.631082e-02
2014.5, 524719.294663, 4151173.608333, 54.028934, 7.848569e-01
2014.5, 524779.929561, 4150410.994832, 51.756197, 8.431703e-02
2014.5, 524829.450573, 4134114.456582, 55.382643, 1.267427e-01
2014.5, 524864.711296, 4151909.463889, 54.173045, 6.661442e-01
2014.5, 524876.543688, 4149658.347519, 50.013860, 3.052769e-01
2014.5, 524881.541482, 4131594.813398, 60.178079, 9.345794e-01
2014.5, 524972.335632, 4148944.208420, 48.587851, 2.321263e-01
2014.5, 524977.726418, 4134887.995273, 55.025694, 3.652597e-01
2014.5, 524998.086313, 4137470.740459, 55.174332, 5.025126e-01
2014.5, 525018.368595, 4152629.921687, 54.758011, 2.025932e-01
2014.5, 525027.652658, 4131471.456727, 59.393264, 4.710145e-01
2014.5, 525067.209833, 4148181.286059, 47.923857, 2.364066e-01
2014.5, 525166.942360, 4147426.803034, 50.383667, 3.052270e-01
2014.5, 525175.216405, 4153378.765575, 54.306336, 2.253703e-01
2014.5, 525257.771652, 4146707.905267, 55.740460, 4.634581e-01
2014.5, 525303.884003, 4127277.404325, 59.835396, 3.110860e-01
2014.5, 525323.232425, 4154062.060214, 50.237843, 2.578058e-01
2014.5, 525340.362394, 4145953.993643, 59.893096, 1.766784e-01
2014.5, 525410.759862, 4145234.145709, 61.366247, 1.826484e-01
2014.5, 525473.279629, 4144467.065602, 61.360526, 9.283136e-01
2014.5, 525541.144270, 4131608.246407, 56.526474, 2.653400e-01
2014.5, 525542.633309, 4154813.178160, 48.365774, 3.977461e-01
2014.5, 525566.458509, 4131967.149181, 60.263211, 1.173250e-01
2014.5, 525632.288411, 4143773.739375, 54.638797, 3.645833e-01
2014.5, 525755.635812, 4137362.908255, 56.101651, 4.216672e-01
2014.5, 525887.897660, 4143022.289112, 53.524527, 5.767013e-01
2014.5, 525900.811661, 4127751.077250, 60.810896, 5.600498e-01
2014.5, 525947.818178, 4155404.217247, 49.315283, 2.755906e-01
2014.5, 525993.488008, 4132587.142264, 60.891002, 1.362862e-01
2014.5, 526145.805073, 4142306.228512, 52.408427, 6.615776e-01
2014.5, 526376.599731, 4131632.226324, 58.673275, 3.648156e-01
2014.5, 526402.073816, 4141598.469481, 53.769785, 1.131222e-01
2014.5, 526404.962968, 4133185.752577, 58.614021, 3.393281e-01
2014.5, 526442.735050, 4155990.425738, 51.275771, 3.521127e-01
2014.5, 526479.337034, 4137258.274820, 60.317138, 6.027919e-01
2014.5, 526488.258360, 4128259.860868, 61.947706, 4.978663e-01
2014.5, 526670.117539, 4140880.098582, 52.879967, 1.984127e-01
2014.5, 526829.909449, 4133787.492952, 56.157728, 4.492940e-01
2014.5, 526942.192628, 4140181.909155, 53.239930, 0.000000e+00
2014.5, 526953.801368, 4199753.407898, 35.910501, 2.785515e-01
2014.5, 526967.646170, 4156527.595521, 53.608751, 1.612253e-01
2014.5, 527016.319573, 4128720.913085, 63.139232, 6.277696e-01
2014.5, 527117.753631, 4131726.981321, 61.463089, 3.294290e-01
2014.5, 527171.611936, 4134104.841919, 57.481315, 1.441441e+00
2014.5, 527204.658858, 4139532.056477, 61.992272, 5.566802e-01
2014.5, 527209.737870, 4200233.202305, 35.512473, 0.000000e+00
2014.5, 527241.157043, 4137218.562833, 61.688520, 1.176890e+00
2014.5, 527472.939088, 4157043.994200, 54.635766, 1.483129e-01
2014.5, 527480.584895, 4199284.867842, 38.921125, 1.046572e-01
2014.5, 527503.720071, 4138825.746595, 62.606435, 1.500938e-01
2014.5, 527600.587144, 4129297.253086, 64.229720, 7.659900e-02
2014.5, 527711.987397, 4200887.149084, 35.511384, 5.110733e-01
2014.5, 527731.836846, 4132049.166549, 61.411834, 7.722008e-02
2014.5, 527798.873673, 4138144.296754, 61.418321, 3.491620e-01
2014.5, 527937.031249, 4137241.513032, 56.626570, 2.754821e-01
2014.5, 527960.737895, 4201517.671439, 32.997553, 1.912046e-01
2014.5, 527972.499602, 4157582.649946, 54.297311, 1.114413e-01
2014.5, 528088.447029, 4137449.987907, 58.295077, 1.471670e-01
2014.5, 528105.033295, 4129840.853945, 65.324132, 0.000000e+00
2014.5, 528139.671243, 4199293.644070, 38.522123, 4.677268e-02
2014.5, 528236.910142, 4202277.799823, 32.149380, 3.079630e-01
2014.5, 528290.944456, 4136737.203237, 55.653836, 0.000000e+00
2014.5, 528376.270007, 4132472.742324, 61.601691, 1.142422e-01
2014.5, 528379.847115, 4133934.513817, 61.902014, 0.000000e+00
