"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2017.5, 517940.340686, 4126406.232953, 53.233291, 3.055927e-01
2017.5, 518077.388988, 4127034.270156, 52.054637, 2.970084e-01
2017.5, 518233.205703, 4127740.474086, 51.068842, 2.088904e-01
2017.5, 518393.943596, 4128493.765333, 50.532565, 1.987697e-01
2017.5, 518549.042562, 4129212.119948, 50.412404, 2.576068e-01
2017.5, 518709.879978, 4129955.980974, 51.111652, 2.523127e-01
2017.5, 518863.999648, 4130690.670904, 50.977458, 2.384445e-01
2017.5, 519022.261607, 4131428.362833, 50.846535, 2.486192e-01
2017.5, 519192.529525, 4132138.894833, 50.944942, 1.157680e-01
2017.5, 519379.538986, 4132897.672442, 51.000414, 2.107075e-01
2017.5, 519554.864004, 4133613.249403, 50.202724, 2.034496e-01
2017.5, 519650.410812, 4124802.470856, 49.641943, 3.273149e-01
2017.5, 519730.572327, 4134337.863494, 49.800513, 1.383500e-01
2017.5, 519905.040588, 4135074.147039, 49.405812, 1.303487e-01
2017.5, 520084.939966, 4135820.522104, 48.433284, 4.257437e-01
2017.5, 520222.990213, 4124498.316939, 50.656970, 3.466346e-01
2017.5, 520251.988874, 4136536.203066, 47.764563, 3.165031e-01
2017.5, 520423.660819, 4137281.250618, 47.903085, 6.807797e-01
2017.5, 520584.358857, 4137991.166982, 47.041284, 1.249854e-01
2017.5, 520745.705294, 4138734.838734, 45.577930, 7.019646e-02
2017.5, 520892.924085, 4124151.146169, 53.438194, 3.087495e-01
2017.5, 520898.320363, 4139451.183374, 46.934973, 7.508889e-02
2017.5, 521058.339566, 4140211.171985, 49.414561, 2.798478e-01
2017.5, 521220.840847, 4140925.018538, 48.551107, 5.235622e-02
2017.5, 521314.564725, 4141315.931627, 47.662876, 0.000000e+00
2017.5, 521423.759284, 4123884.324079, 59.200861, 3.880849e-02
2017.5, 521628.829854, 4184874.413420, 40.937792, 0.000000e+00
2017.5, 521656.696466, 4184133.738665, 40.240265, 0.000000e+00
2017.5, 521696.076912, 4183416.616901, 40.621847, 0.000000e+00
2017.5, 521737.874166, 4185618.622091, 40.498273, 0.000000e+00
2017.5, 521741.060052, 4182670.830587, 41.034417, 0.000000e+00
2017.5, 521846.732349, 4180931.832101, 42.315240, 0.000000e+00
2017.5, 521878.509736, 4180380.588101, 42.979210, 0.000000e+00
2017.5, 521881.585942, 4186338.533520, 40.146027, 0.000000e+00
2017.5, 521919.898102, 4179643.734938, 43.637774, 3.201587e-02
2017.5, 521962.583606, 4178894.292341, 44.021966, 6.875521e-02
2017.5, 521998.852653, 4178153.612109, 44.342043, 3.348099e-02
2017.5, 522021.178433, 4187021.643016, 40.596810, 0.000000e+00
2017.5, 522039.227983, 4177382.703822, 45.048554, 9.565739e-02
2017.5, 522079.532751, 4176639.584119, 45.119066, 1.414122e-01
2017.5, 522120.413980, 4175892.399613, 45.106732, 0.000000e+00
2017.5, 522169.396575, 4175138.848429, 45.223086, 1.242191e-01
2017.5, 522196.738235, 4187882.861669, 41.074403, 0.000000e+00
2017.5, 522214.007864, 4123438.676952, 60.365758, 1.190691e-01
2017.5, 522225.087210, 4174375.898497, 45.604157, 2.435644e-01
2017.5, 522271.275038, 4173682.347320, 46.036952, 3.727622e-01
2017.5, 522326.498149, 4172916.937546, 45.766928, 6.943560e-01
2017.5, 522334.553324, 4188598.833791, 41.247800, 0.000000e+00
2017.5, 522359.324948, 4193762.498769, 34.347727, 4.876178e-03
2017.5, 522378.525156, 4172187.126706, 45.535004, 5.089679e-01
2017.5, 522445.143342, 4171422.370632, 46.656828, 3.002610e-01
2017.5, 522452.122471, 4189337.866407, 41.332193, 2.167899e-02
2017.5, 522500.084343, 4192973.682270, 37.076561, 0.000000e+00
2017.5, 522502.916005, 4190019.143609, 40.776309, 0.000000e+00
2017.5, 522514.744232, 4170661.761479, 47.690488, 6.612510e-02
2017.5, 522542.872858, 4190815.258271, 40.323014, 0.000000e+00
2017.5, 522578.247470, 4192321.698419, 38.562767, 3.518371e-02
2017.5, 522580.636414, 4191571.455387, 39.541575, 0.000000e+00
2017.5, 522584.703622, 4169918.665057, 48.146364, 1.417714e-01
2017.5, 522631.224514, 4142572.672213, 47.618439, 1.794242e-01
2017.5, 522634.009513, 4169171.807537, 48.824835, 3.079833e-02
2017.5, 522680.438343, 4168371.641791, 48.877235, 3.502792e-02
2017.5, 522715.499026, 4167667.487439, 49.853914, 2.946735e-02
2017.5, 522753.295651, 4166930.205838, 50.563928, 2.856920e-02
2017.5, 522794.631343, 4166168.253452, 49.247665, 5.622093e-02
2017.5, 522828.659637, 4123043.328919, 56.975399, 0.000000e+00
2017.5, 522835.577973, 4165407.336792, 47.779589, 0.000000e+00
2017.5, 522875.247852, 4164642.939427, 47.454340, 8.092225e-02
2017.5, 522913.666714, 4163938.580435, 48.296743, 1.341455e-01
2017.5, 522960.298152, 4163192.047069, 48.585657, 0.000000e+00
2017.5, 523005.194311, 4162432.515328, 49.422991, 1.640566e-01
2017.5, 523046.308482, 4161842.595913, 49.577491, 1.857840e-01
