"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2016.5, 421432.829696, 4503360.900952, 49.354656, 1.467330e-01
2016.5, 421944.435046, 4503055.826330, 50.042209, 0.000000e+00
2016.5, 422123.104394, 4503329.604762, 50.173851, 0.000000e+00
2016.5, 422274.190252, 4502900.329371, 49.473059, 0.000000e+00
2016.5, 422512.841428, 4502216.717851, 49.326662, 0.000000e+00
2016.5, 422804.869390, 4501419.688689, 51.679500, 5.527427e-02
2016.5, 423048.720692, 4500763.374490, 53.209627, 0.000000e+00
2016.5, 423320.729253, 4500042.994535, 53.807031, 0.000000e+00
2016.5, 423580.985578, 4499348.840116, 54.305331, 0.000000e+00
2016.5, 423828.682429, 4498689.480209, 55.738692, 0.000000e+00
2016.5, 424125.550535, 4497938.782618, 56.703773, 0.000000e+00
2016.5, 424440.804732, 4497257.719264, 57.518252, 0.000000e+00
2016.5, 424759.597905, 4496585.156067, 58.251838, 0.000000e+00
2016.5, 425032.007873, 4495911.865585, 58.767403, 0.000000e+00
2016.5, 425166.761311, 4495143.314109, 59.265262, 0.000000e+00
2016.5, 425229.264527, 4494394.141806, 59.995534, 0.000000e+00
2016.5, 425271.353994, 4493677.436186, 60.530727, 0.000000e+00
2016.5, 425317.709393, 4492912.161381, 60.727097, 0.000000e+00
2016.5, 425369.901865, 4492153.495833, 61.348779, 0.000000e+00
2016.5, 425432.126229, 4491389.910323, 61.842619, 1.465402e+00
2016.5, 425504.003471, 4490646.057110, 62.844530, 2.227566e+01
2016.5, 425581.821082, 4489912.781579, 63.689429, 2.941993e+01
2016.5, 425662.428783, 4489179.256994, 64.548719, 2.776478e+01
2016.5, 425747.581542, 4488463.872922, 65.142263, 2.262399e+01
2016.5, 425839.169136, 4487707.035563, 65.866094, 6.856984e+00
2016.5, 425935.087484, 4486935.738089, 66.557263, 0.000000e+00
2016.5, 426020.731448, 4486188.118966, 67.183040, 0.000000e+00
2016.5, 426221.953692, 4485468.976617, 67.863682, 0.000000e+00
2016.5, 426679.447602, 4484934.957091, 68.368256, 0.000000e+00
2016.5, 427205.634538, 4484364.086129, 68.819649, 0.000000e+00
2016.5, 427706.405163, 4483827.524603, 69.393778, 0.000000e+00
2016.5, 428212.976923, 4483284.192005, 70.050127, 0.000000e+00
2016.5, 428721.269187, 4482712.631343, 70.691321, 0.000000e+00
2016.5, 429212.242071, 4482156.703308, 71.243356, 0.000000e+00
2016.5, 429778.022675, 4481688.122418, 71.589098, 0.000000e+00
2016.5, 430142.270138, 4481432.248175, 71.734554, 0.000000e+00
2016.5, 430785.749862, 4616458.357693, 34.571640, 0.000000e+00
2016.5, 431205.571826, 4616852.766397, 36.143211, 0.000000e+00
2016.5, 431714.744690, 4617336.155680, 39.612280, 0.000000e+00
2016.5, 431816.726546, 4482007.655608, 71.495465, 0.000000e+00
2016.5, 432305.988934, 4617881.787708, 43.276035, 8.947945e-02
2016.5, 432524.694313, 4482337.563926, 71.229033, 0.000000e+00
2016.5, 432890.087809, 4618391.065198, 49.221881, 3.854619e-02
2016.5, 433195.081074, 4482641.136571, 70.829695, 0.000000e+00
2016.5, 433420.615419, 4618850.967531, 55.245505, 0.000000e+00
2016.5, 433866.437782, 4482945.153271, 70.347140, 1.999219e+00
2016.5, 434036.451555, 4619369.625313, 61.462700, 0.000000e+00
2016.5, 434056.311818, 4496413.464622, 58.567981, 0.000000e+00
2016.5, 434065.182499, 4495965.343780, 58.818889, 0.000000e+00
2016.5, 434099.580944, 4495274.697671, 59.583848, 0.000000e+00
2016.5, 434138.794370, 4494509.227766, 60.334887, 0.000000e+00
2016.5, 434176.112954, 4493741.367402, 61.403460, 0.000000e+00
2016.5, 434209.415396, 4493012.063869, 62.234686, 0.000000e+00
2016.5, 434245.815482, 4492248.682897, 62.741558, 2.363832e+00
2016.5, 434283.809959, 4491509.184663, 62.988171, 1.959806e+01
2016.5, 434327.463569, 4490719.992310, 63.651721, 2.275636e+01
2016.5, 434369.204325, 4489991.927597, 64.651386, 1.554122e+01
2016.5, 434411.298239, 4489285.995094, 65.114184, 1.433781e+01
2016.5, 434462.148622, 4488508.544499, 65.676608, 2.558582e+01
2016.5, 434509.394656, 4487769.797942, 65.957831, 2.421358e+01
2016.5, 434517.284219, 4483349.637828, 69.848685, 1.197415e+01
2016.5, 434556.059028, 4487011.247580, 66.393426, 2.549378e+01
2016.5, 434598.211395, 4486296.121915, 66.958721, 2.426473e+01
2016.5, 434632.476786, 4485534.071611, 67.770109, 3.398212e+01
2016.5, 434636.865300, 4619879.201310, 66.829708, 0.000000e+00
2016.5, 434669.141920, 4484764.136196, 68.556134, 3.858469e+01
2016.5, 434703.423109, 4484009.489607, 69.394339, 3.136935e+01
2016.5, 435085.931529, 4497398.308241, 57.020000, 0.000000e+00
2016.5, 435182.699965, 4620330.927353, 72.244586, 0.000000e+00
2016.5, 435456.241079, 4497443.803952, 57.024954, 0.000000e+00
2016.5, 435734.693002, 4620784.054434, 77.298090, 0.000000e+00
2016.5, 436186.618526, 4497661.353399, 56.743822, 0.000000e+00
2016.5, 436357.651295, 4621271.283923, 83.053158, 0.000000e+00
2016.5, 436847.217324, 4497985.833780, 56.284269, 0.000000e+00
2016.5, 436993.844628, 4621751.423064, 88.254838, 0.000000e+00
2016.5, 437522.932885, 4498288.346156, 55.876122, 0.000000e+00
2016.5, 437570.569798, 4622205.565717, 95.150816, 0.000000e+00
2016.5, 438068.313262, 4622613.613924, 104.181219, 0.000000e+00
2016.5, 438257.312803, 4498575.827985, 55.461163, 0.000000e+00
2016.5, 438501.304942, 4613237.966033, 55.347114, 0.000000e+00
2016.5, 438566.935586, 4611517.924113, 47.228798, 7.339019e-02
2016.5, 438623.136927, 4623076.522485, 113.656332, 0.000000e+00
2016.5, 438735.510421, 4610847.425841, 44.523356, 2.350710e-01
2016.5, 438913.466841, 4613615.568435, 58.934468, 7.186489e-02
2016.5, 438942.800793, 4610142.331243, 43.163142, 6.771352e-02
2016.5, 439006.539789, 4498641.046973, 54.673014, 0.000000e+00
2016.5, 439079.988965, 4467355.662651, 71.656863, 0.000000e+00
2016.5, 439101.040749, 4466729.898284, 71.974122, 0.000000e+00
2016.5, 439130.934825, 4468128.260528, 71.343013, 0.000000e+00
2016.5, 439151.649041, 4609437.447236, 41.498168, 2.719727e-01
2016.5, 439181.669657, 4468822.694871, 71.017389, 0.000000e+00
2016.5, 439249.850937, 4469581.350858, 70.730538, 0.000000e+00
2016.5, 439362.860505, 4608769.229019, 39.677315, 6.643944e-02
2016.5, 439373.088909, 4470333.267022, 70.436908, 0.000000e+00
2016.5, 439459.442458, 4614133.324810, 62.754627, 3.971361e-01
2016.5, 439495.628185, 4471042.592995, 70.266258, 0.000000e+00
2016.5, 439625.360781, 4471805.826183, 70.079254, 0.000000e+00
2016.5, 439659.741357, 4498369.842758, 54.405211, 0.000000e+00
2016.5, 439749.772766, 4472551.520554, 69.977272, 0.000000e+00
2016.5, 439768.481096, 4466177.880017, 72.010156, 0.000000e+00
2016.5, 439863.830708, 4473274.549124, 69.930274, 0.000000e+00
2016.5, 439868.390329, 4608252.973343, 40.135933, 2.750615e-01
2016.5, 439980.019954, 4474032.394705, 69.965438, 0.000000e+00
2016.5, 439984.964929, 4614632.435753, 67.864956, 1.397907e-01
2016.5, 440094.718673, 4474773.294319, 69.978204, 0.000000e+00
2016.5, 440212.447493, 4475549.468278, 70.059730, 0.000000e+00
2016.5, 440311.943655, 4476262.142360, 70.119641, 0.000000e+00
2016.5, 440334.590479, 4498040.978637, 54.774039, 0.000000e+00
2016.5, 440382.454091, 4465777.532998, 72.012860, 0.000000e+00
2016.5, 440408.822732, 4476995.998807, 70.191788, 0.000000e+00
2016.5, 440505.559466, 4477742.551861, 70.288543, 4.826418e-02
2016.5, 440533.449605, 4607749.923174, 39.907920, 5.965626e-02
2016.5, 440539.877583, 4615148.549087, 74.017757, 1.828505e-01
2016.5, 440597.331891, 4478503.464637, 70.250225, 0.000000e+00
2016.5, 440678.743678, 4479242.482903, 70.213632, 0.000000e+00
2016.5, 440752.822583, 4479974.284495, 69.934428, 0.000000e+00
2016.5, 440827.101007, 4480727.024417, 69.582055, 0.000000e+00
2016.5, 440907.708848, 4481479.879522, 69.412922, 0.000000e+00
