"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
1985.57, 513581.457798, 3943287.664781, 77.000000, 0.000000e+00
1985.57, 509050.535157, 3946986.244504, 59.000000, 0.000000e+00
1985.57, 503011.322614, 3954368.694352, 52.000000, 0.000000e+00
1985.57, 489464.432208, 3969169.985812, 35.000000, 0.000000e+00
1985.57, 509016.551180, 3980259.628107, 82.000000, 0.000000e+00
1985.57, 518006.560108, 3993206.214786, 118.000000, 0.000000e+00
1985.57, 505988.661937, 4017225.736921, 92.000000, 0.000000e+00
1985.57, 507475.913428, 4020920.545593, 44.000000, 0.000000e+00
1985.57, 498502.826709, 4030168.315150, 42.000000, 1.171830e-02
1985.57, 480585.053993, 4035736.148517, 31.000000, 0.000000e+00
1985.57, 517926.413408, 4032028.080579, 86.000000, 0.000000e+00
1985.57, 516422.514481, 4035729.940117, 67.000000, 0.000000e+00
1985.57, 492544.844865, 4044957.528671, 29.000000, 0.000000e+00
1985.57, 517903.391024, 4043120.460317, 72.000000, 1.192035e-03
1985.57, 520884.310128, 4043127.170229, 90.000000, 0.000000e+00
1985.57, 517899.540955, 4044972.905871, 52.000000, 0.000000e+00
1985.57, 476146.334749, 4050533.667362, 26.000000, 0.000000e+00
1985.57, 520875.326120, 4046832.068921, 83.000000, 0.000000e+00
1985.57, 508945.925676, 4048652.761614, 45.000000, 0.000000e+00
1985.57, 519385.831576, 4048669.957832, 56.000000, 1.607580e-03
1985.57, 520870.858367, 4048673.433482, 82.000000, 0.000000e+00
1985.57, 522364.831620, 4048677.188821, 92.000000, 0.000000e+00
1985.57, 516394.354740, 4050516.202265, 51.000000, 5.347092e-04
1985.57, 520866.361927, 4050525.895778, 87.000000, 0.000000e+00
1985.57, 517884.148529, 4052371.647405, 54.000000, 0.000000e+00
1985.57, 523848.523041, 4052386.136226, 93.000000, 0.000000e+00
1985.57, 514903.238993, 4054207.341654, 50.000000, 0.000000e+00
1985.57, 520857.390667, 4054219.743287, 79.000000, 2.004440e-03
1985.57, 526791.558430, 4063487.665575, 38.000000, 0.000000e+00
1985.57, 519339.874659, 4069014.043480, 66.000000, 2.971550e-03
1985.57, 516351.937698, 4072701.763017, 54.000000, 4.727398e-03
1985.57, 526751.013311, 4076422.042454, 89.000000, 0.000000e+00
1985.57, 517810.755292, 4087491.843195, 56.000000, 1.319999e-03
1985.57, 519289.531562, 4091200.239555, 61.000000, 6.521842e-03
1985.57, 508891.778535, 4100423.731652, 49.000000, 7.233147e-03
1985.57, 485187.130481, 4105978.787677, 35.000000, 0.000000e+00
1985.57, 522200.264444, 4111541.818258, 84.000000, 0.000000e+00
1985.57, 528117.124277, 4113412.150421, 93.000000, 0.000000e+00
1985.57, 525124.181415, 4122643.866284, 60.000000, 5.952617e-03
1985.57, 525107.570394, 4128190.805047, 60.000000, 1.185225e-03
1985.57, 530970.910544, 4141157.362200, 60.000000, 1.610353e-03
1985.57, 536848.579400, 4146728.472821, 62.000000, 3.559065e-03
1985.57, 527986.938119, 4152241.191353, 58.000000, 4.144343e-03
1985.57, 517666.229827, 4155907.288978, 40.000000, 3.926685e-03
1985.57, 538273.961505, 4155976.700708, 67.000000, 4.697292e-02
1985.57, 526493.448692, 4157783.545642, 58.000000, 4.129677e-02
1985.57, 551512.265048, 4157901.126701, 86.000000, 0.000000e+00
1985.57, 516173.062150, 4165145.959901, 55.000000, 6.427553e-03
1985.57, 519120.039164, 4165152.241159, 44.000000, 3.279135e-03
1985.57, 522053.257257, 4167012.339105, 49.000000, 0.000000e+00
1985.57, 539704.822718, 4165225.370316, 61.000000, 6.617535e-04
1985.57, 530860.793255, 4170735.065082, 52.000000, 9.445830e-03
1985.57, 554389.015544, 4169014.609227, 79.000000, 6.681465e-04
1985.57, 533781.827946, 4174452.182410, 56.000000, 1.979998e-03
1985.57, 560222.328019, 4174602.743208, 91.000000, 0.000000e+00
1985.57, 548452.186578, 4178219.967040, 61.000000, 3.729795e-02
1985.57, 535214.165474, 4183700.322036, 51.000000, 5.900845e-04
1985.57, 566056.531832, 4180195.208160, 102.000000, 0.000000e+00
1985.57, 558693.423335, 4183834.284240, 69.000000, 5.648927e-02
1985.57, 552797.659755, 4187489.138533, 64.000000, 9.974885e-02
1985.57, 564527.685483, 4187572.855608, 83.000000, 0.000000e+00
1985.57, 539571.425636, 4192962.464413, 50.000000, 2.137919e-03
1985.57, 545416.297821, 4196698.622708, 53.000000, 4.134510e-03
1985.57, 573244.830809, 4196900.099811, 99.000000, 0.000000e+00
1985.57, 526345.199795, 4204004.570397, 27.000000, 0.000000e+00
1985.57, 549777.435166, 4202271.772938, 49.000000, 5.895255e-04
1985.57, 564411.314260, 4202373.911106, 69.000000, 4.311005e-03
1985.57, 573195.217542, 4202447.793194, 89.000000, 0.000000e+00
1985.57, 508773.769455, 4211367.366612, 25.000000, 0.000000e+00
1985.57, 561458.503457, 4206046.163392, 59.000000, 0.000000e+00
1985.57, 555589.712600, 4207857.141501, 50.000000, 1.603439e-03
1985.57, 571688.406426, 4207982.609736, 71.000000, 1.072318e-02
1985.57, 554108.083231, 4211542.128949, 45.000000, 0.000000e+00
1985.57, 514609.287457, 4220618.223427, 25.000000, 0.000000e+00
1985.57, 584816.995861, 4211803.681301, 108.000000, 0.000000e+00
1985.57, 574543.895689, 4215398.465082, 74.000000, 2.160177e-03
1985.57, 571574.672941, 4220920.105487, 61.000000, 5.118910e-03
1985.57, 565714.094765, 4222723.734104, 44.000000, 1.764399e-03
1985.57, 589102.846829, 4221093.290897, 88.000000, 1.812752e-02
1985.57, 565684.205277, 4226418.618950, 40.000000, 2.263428e-03
1985.57, 581756.275729, 4224722.490499, 73.000000, 2.797207e-02
1985.57, 564148.330961, 4235660.852985, 51.000000, 4.956710e-02
1985.56, 590392.595377, 4235911.448326, 69.000000, 0.000000e+00
1985.57, 565579.281766, 4239367.522572, 55.000000, 7.651935e-02
1985.56, 597688.597243, 4235996.237285, 78.000000, 2.988672e-03
1985.57, 584547.071823, 4237690.416999, 67.000000, 1.991612e-03
1985.57, 571395.180007, 4241269.987560, 57.000000, 1.716126e-02
1985.56, 588899.772515, 4239590.376553, 67.000000, 2.378376e-03
1985.56, 603420.328332, 4243458.827979, 78.000000, 0.000000e+00
1985.56, 590289.250716, 4245154.594612, 62.000000, 6.524950e-03
1985.57, 584392.097961, 4252492.798695, 59.000000, 6.748165e-03
1985.57, 582896.083647, 4256172.738857, 58.000000, 9.472783e-03
1985.56, 622220.288916, 4252978.339290, 61.000000, 1.185790e-03
1985.57, 588675.604435, 4259929.992862, 53.000000, 2.657900e-02
1985.57, 579935.065923, 4261691.517845, 55.000000, 7.330947e-02
1985.56, 619258.262713, 4256629.934146, 84.000000, 5.994615e-04
1985.56, 606144.303336, 4258299.543892, 60.000000, 3.757490e-02
1985.56, 611928.996482, 4260220.469788, 64.000000, 3.200275e-01
1985.58, 574067.539561, 4267183.931579, 48.000000, 5.257695e-03
1985.57, 591495.594337, 4267364.032584, 51.000000, 4.130592e-03
1985.56, 617665.374934, 4265852.114813, 67.000000, 4.183440e-01
1985.58, 559486.362765, 4274464.154391, 39.000000, 0.000000e+00
1985.57, 598731.600049, 4269303.390882, 87.000000, 6.603615e-03
1985.57, 587098.348163, 4271010.640509, 51.000000, 2.360338e-03
1985.57, 594353.827238, 4271092.913209, 51.000000, 5.310760e-03
1985.56, 617529.378771, 4275107.005012, 57.000000, 7.924192e-03
1985.56, 646581.741063, 4273733.245149, 99.000000, 0.000000e+00
1985.58, 601476.964706, 4282278.799722, 47.000000, 1.177935e-03
1985.56, 629075.127614, 4278981.508471, 69.000000, 4.820817e-02
1985.56, 617420.598050, 4282497.690510, 63.000000, 1.126178e-02
1985.56, 645035.338134, 4279255.591628, 82.000000, 0.000000e+00
1985.56, 627512.089718, 4286360.181093, 66.000000, 1.393386e-01
1985.58, 585405.691155, 4293188.669575, 48.000000, 0.000000e+00
1985.58, 547726.015480, 4300274.829825, 42.000000, 0.000000e+00
1985.58, 614391.030997, 4291710.641081, 51.000000, 8.481697e-03
1985.56, 643348.726837, 4292180.170913, 75.000000, 7.162495e-03
1985.58, 615752.339219, 4297280.210130, 57.000000, 0.000000e+00
1985.56, 650516.086662, 4296009.575467, 75.000000, 2.318655e-03
1985.56, 641765.720528, 4299545.204361, 67.000000, 6.297342e-03
1985.58, 611307.499977, 4304608.948610, 42.000000, 0.000000e+00
1985.58, 556271.659610, 4318830.753228, 29.000000, 9.208322e-03
1985.56, 664762.117778, 4307395.428269, 86.000000, 0.000000e+00
1985.58, 631336.937771, 4317870.696225, 58.000000, 2.368196e-03
1985.56, 644360.687699, 4316244.473986, 67.000000, 4.381547e-02
1985.56, 668939.931530, 4314889.544808, 84.000000, 0.000000e+00
1985.58, 634126.115709, 4323468.277889, 56.000000, 5.358600e-04
1985.56, 655833.884719, 4320171.110415, 71.000000, 1.995567e-02
1985.58, 628233.246696, 4330774.389828, 51.000000, 5.347092e-04
1985.58, 633999.833718, 4330870.716317, 54.000000, 5.662180e-04
1985.58, 641101.754976, 4336546.120931, 55.000000, 0.000000e+00
1985.56, 688798.816237, 4330143.039494, 116.000000, 0.000000e+00
