"decmal year", "x utm", "y utm", "bottom depth(m)","recruits per sq m"
2002.59, 439798.470679, 4467922.861877, 72.000000, 0.000000e+00
2002.59, 436208.234831, 4472126.357317, 73.000000, 0.000000e+00
2002.59, 462365.988063, 4480940.700042, 65.000000, 9.857965e-03
2002.59, 453806.225864, 4481177.365751, 66.000000, 1.990066e-02
2002.59, 458993.328389, 4481113.831624, 64.000000, 1.080522e-03
2002.59, 421290.832921, 4486144.743294, 67.000000, 4.898117e-04
2002.59, 476703.435373, 4484978.252191, 69.000000, 1.115738e-03
2002.59, 431662.434229, 4490116.775124, 66.000000, 3.660070e-03
2002.59, 552519.061993, 4477278.401059, 102.000000, 0.000000e+00
2002.59, 452126.441921, 4494153.427506, 61.000000, 0.000000e+00
2002.59, 504715.938559, 4489172.540931, 73.000000, 0.000000e+00
2002.59, 465084.610930, 4494936.161548, 52.000000, 0.000000e+00
2002.59, 512910.492046, 4489870.428360, 69.000000, 0.000000e+00
2002.59, 555381.742198, 4485813.238718, 95.000000, 0.000000e+00
2002.59, 521095.450693, 4490444.094828, 67.000000, 0.000000e+00
2002.59, 530405.905224, 4490809.249943, 68.000000, 0.000000e+00
2002.59, 443735.888562, 4500206.597699, 53.000000, 0.000000e+00
2002.59, 430899.537577, 4503689.648465, 53.000000, 0.000000e+00
2002.59, 435463.380282, 4503704.097489, 53.000000, 0.000000e+00
2002.59, 479581.741980, 4499688.749384, 58.000000, 4.432425e-03
2002.59, 495222.524964, 4498829.733049, 69.000000, 0.000000e+00
2002.59, 546857.509033, 4494257.974340, 76.000000, 0.000000e+00
2002.59, 476235.206886, 4502829.012127, 48.000000, 1.037714e-02
2002.59, 588947.039766, 4490800.342000, 96.000000, 1.080160e-03
2002.59, 482440.313111, 4503622.083606, 56.000000, 3.983278e-03
2002.59, 487155.860655, 4503778.937571, 67.000000, 9.387118e-03
2002.59, 526270.767012, 4499196.501799, 61.000000, 2.085176e-03
2002.59, 483104.715762, 4505940.531374, 57.000000, 6.445218e-03
2002.59, 583468.456246, 4494633.742340, 91.000000, 1.053899e-03
2002.59, 518333.961394, 4504900.503764, 67.000000, 1.633753e-03
2002.59, 571871.025715, 4499475.160165, 87.000000, 5.077755e-04
2002.59, 486812.603009, 4510328.797759, 68.000000, 1.861677e-02
2002.59, 586602.905488, 4499432.279391, 85.000000, 0.000000e+00
2002.59, 611944.497463, 4496439.582513, 83.000000, 5.401055e-04
2002.59, 476245.899211, 4514073.840076, 59.000000, 1.871053e-02
2002.59, 482816.910405, 4516608.811516, 65.000000, 8.466018e-02
2002.59, 526882.156892, 4512474.940425, 57.000000, 0.000000e+00
2002.59, 518835.864001, 4513526.863185, 67.000000, 1.038546e-03
2002.59, 476808.738645, 4518645.538195, 54.000000, 2.538642e-03
2002.59, 486380.368848, 4518599.504086, 67.000000, 5.549815e-02
2002.59, 581468.991461, 4508733.184393, 77.000000, 3.256852e-03
2002.59, 510516.730852, 4518228.117790, 69.000000, 7.660170e-03
2002.59, 595543.646551, 4509822.686838, 73.000000, 5.089512e-04
2002.59, 484471.655884, 4525285.896723, 59.000000, 1.081286e-02
2002.59, 521917.652891, 4521550.045438, 67.000000, 1.254730e-02
2002.59, 634807.544927, 4509144.603926, 94.000000, 0.000000e+00
2002.59, 491973.481629, 4528082.409617, 74.000000, 2.973231e-02
2002.59, 646105.317688, 4509502.976302, 99.000000, 0.000000e+00
2002.59, 520495.058866, 4526874.342166, 69.000000, 5.201810e-04
2002.59, 639970.631379, 4513571.257913, 94.000000, 0.000000e+00
2002.59, 655507.445205, 4511615.579248, 99.000000, 0.000000e+00
2002.59, 650351.260523, 4513863.602631, 97.000000, 0.000000e+00
2002.59, 508878.502881, 4533966.828171, 66.000000, 1.698957e-02
2002.59, 487827.380376, 4536879.984241, 68.000000, 2.573510e-02
2002.59, 608141.822936, 4523308.664073, 69.000000, 4.489325e-03
2002.61, 479398.292854, 4539918.263146, 60.000000, 6.792422e-02
2002.59, 507504.384854, 4536285.385854, 77.000000, 6.494090e-02
2002.59, 614086.017665, 4523287.103633, 69.000000, 8.818925e-03
2002.61, 483291.218593, 4539741.856384, 59.000000, 0.000000e+00
2002.59, 629231.224580, 4523658.868520, 81.000000, 4.649762e-02
2002.59, 602308.860012, 4528699.399510, 61.000000, 7.436792e-03
2002.61, 476154.704040, 4543202.915213, 55.000000, 7.726481e-02
2002.61, 488374.436658, 4542351.889436, 73.000000, 2.156556e-03
2002.62, 470534.249485, 4545954.250667, 48.000000, 1.333944e-03
2002.59, 613526.072734, 4528441.731206, 70.000000, 7.305598e-03
2002.61, 524380.867771, 4541384.087025, 67.000000, 5.861577e-03
2002.61, 498546.103948, 4544107.885742, 81.000000, 2.928188e-02
2002.62, 485006.266644, 4547764.241435, 61.000000, 2.764465e-02
2002.62, 481773.095817, 4548082.407363, 54.000000, 3.376586e-02
2002.61, 518339.182632, 4546850.456628, 66.000000, 1.810985e-02
2002.59, 678712.087050, 4525013.295114, 96.000000, 5.400800e-04
2002.61, 498975.505865, 4549802.673164, 96.000000, 3.761241e-03
2002.62, 476008.799317, 4552539.537936, 54.000000, 1.605026e-01
2002.59, 667264.961176, 4529221.216844, 88.000000, 0.000000e+00
2002.62, 479411.411221, 4553550.486167, 54.000000, 2.286550e-03
2002.62, 490707.006598, 4552195.255235, 101.000000, 0.000000e+00
2002.61, 519692.815378, 4549573.765662, 69.000000, 3.858012e-02
2002.62, 482518.235182, 4554097.460823, 63.000000, 0.000000e+00
2002.59, 689222.917830, 4529563.528883, 97.000000, 4.986992e-04
2002.59, 627577.793350, 4538776.900715, 70.000000, 4.722405e-03
2002.59, 685702.509920, 4531106.989404, 93.000000, 0.000000e+00
2002.62, 466117.092647, 4559150.780239, 44.000000, 4.546881e-03
2002.62, 471470.218010, 4559716.268753, 52.000000, 9.873807e-02
2002.61, 511956.768255, 4555718.220494, 87.000000, 0.000000e+00
2002.59, 673112.429025, 4534321.528455, 84.000000, 5.523882e-04
2002.59, 681487.340951, 4534578.907287, 87.000000, 0.000000e+00
2002.6, 654512.016314, 4538527.726970, 76.000000, 3.165025e-02
2002.61, 526826.719342, 4555324.736389, 62.000000, 3.487477e-01
2002.62, 474528.219028, 4561259.159831, 53.000000, 4.402600e-03
2002.62, 468246.683970, 4562838.028610, 50.000000, 1.805733e-02
