"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2020.5, 457191.286269, 4476942.403215, 66.098362, 0.000000e+00
2020.5, 457333.641150, 4477523.455429, 65.155632, 0.000000e+00
2020.5, 457466.310440, 4475984.775054, 65.880314, 0.000000e+00
2020.5, 457662.809920, 4478163.788446, 65.292526, 0.000000e+00
2020.5, 457683.643952, 4475283.673268, 65.657586, 5.500614e-01
2020.5, 457688.936751, 4467896.571899, 71.794399, 1.892525e+00
2020.5, 457692.391740, 4468647.631145, 70.748606, 3.250238e+00
2020.5, 457696.431682, 4467136.384959, 71.750942, 2.978720e+00
2020.5, 457700.921453, 4466326.392563, 72.485462, 1.359250e+00
2020.5, 457713.027593, 4465735.124541, 72.396291, 1.318012e+00
2020.5, 457722.681263, 4465055.420612, 73.055740, 0.000000e+00
2020.5, 457751.038491, 4469408.473030, 71.416473, 2.122477e+00
2020.5, 457759.508722, 4473915.124939, 65.984121, 0.000000e+00
2020.5, 457785.035766, 4474602.312361, 66.250184, 0.000000e+00
2020.5, 457787.912998, 4473146.874165, 67.595710, 0.000000e+00
2020.5, 457804.913097, 4472338.121836, 68.682797, 1.797947e+00
2020.5, 457805.080792, 4470168.593121, 69.964485, 5.428569e+00
2020.5, 457810.572670, 4471670.307029, 69.513808, 1.532469e+00
2020.5, 457814.776702, 4470932.396838, 69.841516, 2.756460e+00
2020.5, 457827.574975, 4478917.242348, 64.021836, 0.000000e+00
2020.5, 458233.800071, 4464435.887382, 74.264619, 0.000000e+00
2020.5, 458895.541579, 4464440.677614, 73.727462, 0.000000e+00
2020.5, 459635.520066, 4464459.346614, 73.953733, 0.000000e+00
2020.5, 460524.312090, 4464470.051937, 74.345418, 0.000000e+00
2020.5, 461184.467613, 4464429.098253, 74.293475, 0.000000e+00
2020.5, 461789.300438, 4465437.474487, 74.440078, 4.387255e+00
2020.5, 461792.631970, 4465014.339811, 74.170000, 1.808153e+00
2020.5, 461794.257535, 4466172.113359, 74.110704, 7.901364e+00
2020.5, 461809.465173, 4475999.900674, 65.711719, 0.000000e+00
2020.5, 461813.396892, 4475232.610648, 67.072015, 0.000000e+00
2020.5, 461815.750554, 4467115.117853, 73.713799, 1.848364e+01
2020.5, 461817.628896, 4476722.559131, 66.132066, 6.313125e-01
2020.5, 461830.842726, 4477598.555227, 67.020635, 0.000000e+00
2020.5, 461832.423577, 4474375.634503, 68.360762, 6.258020e-01
2020.5, 461834.396302, 4478294.146524, 67.166098, 2.146997e-01
2020.5, 461841.809923, 4478918.716855, 67.383723, 2.448082e-01
2020.5, 461847.936977, 4467826.921359, 73.579173, 1.685436e+01
2020.5, 461851.175232, 4473733.141895, 69.527399, 3.317770e+00
2020.5, 461872.646780, 4468500.965411, 73.303282, 1.966549e+01
2020.5, 461887.125551, 4473030.738823, 69.685810, 2.450971e+00
2020.5, 461902.023226, 4469334.389948, 73.065821, 2.133875e+01
2020.5, 461921.684972, 4472253.196350, 71.065946, 1.203315e+01
2020.5, 461924.237814, 4470112.621724, 72.253206, 2.318955e+01
2020.5, 461928.871679, 4471478.265040, 71.814898, 2.337970e+01
2020.5, 461938.228340, 4470773.003347, 71.870835, 2.128203e+01
2020.5, 462604.161468, 4479616.854759, 66.542152, 0.000000e+00
2020.5, 463091.254593, 4479606.427041, 66.155362, 2.353151e-01
2020.5, 463839.356778, 4479575.024717, 66.204497, 0.000000e+00
2020.5, 464561.263197, 4479545.440054, 65.914970, 0.000000e+00
2020.5, 465224.016694, 4465503.413908, 77.255423, 0.000000e+00
2020.5, 465240.142703, 4479553.078105, 66.406797, 0.000000e+00
2020.5, 465296.927908, 4466242.806867, 76.678727, 3.521658e+00
2020.5, 465344.881205, 4466928.711620, 76.584443, 1.405268e+01
2020.5, 465352.057334, 4467665.127758, 76.374083, 1.394478e+01
2020.5, 465363.869159, 4468435.871338, 75.902412, 1.918230e+01
2020.5, 465393.092118, 4469299.502935, 75.282709, 1.867209e+01
2020.5, 465416.471602, 4469998.884540, 74.917500, 1.704885e+01
2020.5, 465449.190856, 4470708.871460, 74.420789, 1.368990e+01
2020.5, 465454.188451, 4464943.230685, 78.094397, 0.000000e+00
2020.5, 465479.738801, 4471466.715300, 73.766127, 3.104453e+01
2020.5, 465513.461091, 4472220.653653, 73.621886, 1.694816e+01
2020.5, 465545.031722, 4472915.051708, 72.523329, 8.017612e+00
2020.5, 465566.070436, 4473649.449640, 73.045674, 2.249880e+01
2020.5, 465598.745202, 4474394.974989, 71.915353, 2.391187e+01
2020.5, 465618.337517, 4476883.910558, 66.470063, 0.000000e+00
2020.5, 465626.470387, 4474968.191498, 72.009206, 1.645059e+01
2020.5, 465626.996886, 4477445.626806, 66.532962, 0.000000e+00
2020.5, 465647.947113, 4478177.120580, 66.667368, 2.644146e-01
2020.5, 465663.273715, 4478977.758396, 67.805272, 0.000000e+00
2020.5, 466211.653531, 4464808.498455, 78.120462, 0.000000e+00
2020.5, 466809.444909, 4479544.574885, 68.200000, 0.000000e+00
2020.5, 466871.166064, 4476280.721671, 72.839228, 0.000000e+00
2020.5, 466872.933323, 4478125.830401, 68.986152, 0.000000e+00
2020.5, 466951.751773, 4477098.776785, 71.051646, 3.075822e-01
2020.5, 466991.665299, 4464748.815764, 78.446016, 2.853921e-01
2020.5, 467172.662511, 4478820.051781, 69.305999, 2.453397e-01
2020.5, 467184.609940, 4479567.236239, 68.586556, 0.000000e+00
2020.5, 467206.028977, 4477398.391653, 71.631990, 0.000000e+00
2020.5, 467240.401884, 4476732.971212, 71.936500, 2.234012e-01
2020.5, 467367.195972, 4475883.832552, 72.187653, 7.235564e+00
2020.5, 467382.662426, 4478293.318207, 69.997095, 0.000000e+00
2020.5, 467398.930015, 4477917.345395, 71.374369, 2.227512e-01
2020.5, 467742.144070, 4464694.649108, 79.287022, 0.000000e+00
2020.5, 467768.127911, 4476988.228208, 71.886855, 0.000000e+00
2020.5, 467787.468812, 4477425.432921, 71.467025, 0.000000e+00
2020.5, 467884.250355, 4478810.878137, 69.687484, 0.000000e+00
2020.5, 468027.556174, 4479590.241921, 68.381775, 0.000000e+00
2020.5, 468032.872105, 4477372.726007, 71.622855, 0.000000e+00
2020.5, 468091.975880, 4478347.181129, 71.205761, 0.000000e+00
2020.5, 468164.447637, 4475948.112641, 73.080237, 1.193290e+01
2020.5, 468174.411018, 4477909.511407, 71.193715, 4.164826e+00
2020.5, 468219.297164, 4476986.536170, 72.660411, 0.000000e+00
2020.5, 468239.685403, 4478006.546064, 71.247752, 0.000000e+00
2020.5, 468449.983447, 4464580.704030, 79.538240, 0.000000e+00
2020.5, 468502.153509, 4474265.021983, 74.626957, 1.016070e+00
2020.5, 468550.434336, 4475039.502737, 73.602764, 1.054473e+01
2020.5, 468561.968168, 4478792.081692, 70.739663, 0.000000e+00
2020.5, 468644.409701, 4473505.126181, 74.901390, 1.634819e+01
2020.5, 468650.933966, 4478537.504585, 70.907635, 0.000000e+00
2020.5, 468733.530729, 4477393.673983, 72.444147, 0.000000e+00
2020.5, 468793.935802, 4475950.745604, 73.593190, 1.687923e+01
2020.5, 468819.678456, 4479597.566956, 70.468283, 0.000000e+00
2020.5, 468837.963658, 4475704.239937, 73.724681, 1.863523e+01
2020.5, 468850.729051, 4472729.046016, 75.260465, 2.259884e+01
2020.5, 468925.230735, 4478366.906255, 71.640455, 0.000000e+00
2020.5, 468938.304731, 4476913.586588, 72.244812, 0.000000e+00
2020.5, 468947.610580, 4477918.803495, 72.131070, 0.000000e+00
2020.5, 469076.448660, 4472072.715246, 76.093293, 2.834914e+01
2020.5, 469094.229332, 4479182.313880, 70.642147, 0.000000e+00
2020.5, 469136.172552, 4464755.457976, 80.047445, 0.000000e+00
2020.5, 469207.682442, 4478774.091442, 71.143835, 0.000000e+00
2020.5, 469233.296947, 4465309.486531, 79.186220, 0.000000e+00
2020.5, 469243.740302, 4471491.388126, 76.648184, 1.062011e+01
2020.5, 469257.927474, 4476390.202306, 73.225841, 1.392593e+01
2020.5, 469258.873788, 4466103.923930, 79.108355, 8.909147e-01
2020.5, 469279.749044, 4466871.178544, 79.333270, 1.285738e+00
2020.5, 469299.298505, 4467521.318186, 78.804119, 2.218387e+00
2020.5, 469330.409251, 4477659.579812, 73.140798, 4.212016e-01
2020.5, 469333.807062, 4468516.655342, 77.675061, 5.454752e+00
2020.5, 469352.287609, 4469247.845224, 77.863156, 8.242364e+00
2020.5, 469357.737904, 4470700.181786, 77.241601, 1.522385e+01
2020.5, 469370.998805, 4470054.037784, 76.992880, 1.505118e+01
2020.5, 469371.059704, 4477027.653512, 72.992363, 2.757334e-01
2020.5, 469380.410950, 4476392.433415, 73.635962, 1.295132e+01
2020.5, 469415.616863, 4477786.108585, 72.524437, 0.000000e+00
2020.5, 469453.785663, 4478574.684496, 72.231814, 1.944718e-01
2020.5, 469467.087680, 4479108.471478, 71.352865, 0.000000e+00
2020.5, 469868.988940, 4479676.091015, 70.760923, 9.815972e-01
2020.5, 470376.415196, 4479664.044193, 70.978121, 0.000000e+00
2020.5, 471093.740422, 4479643.783977, 71.484931, 0.000000e+00
2020.5, 471866.411708, 4479625.694294, 72.158295, 0.000000e+00
2020.5, 472568.117101, 4479626.071205, 72.371719, 0.000000e+00
2020.5, 473025.982700, 4471185.097807, 78.412832, 2.034241e+01
2020.5, 473105.283240, 4470610.432122, 78.888569, 5.088248e+00
2020.5, 473124.859714, 4465243.146779, 81.205364, 0.000000e+00
2020.5, 473169.448326, 4465877.018389, 80.365799, 0.000000e+00
2020.5, 473175.848800, 4471830.843455, 77.374134, 1.740173e+01
2020.5, 473198.223953, 4466545.844789, 80.363310, 0.000000e+00
2020.5, 473211.367613, 4467341.086524, 80.456189, 0.000000e+00
2020.5, 473213.612771, 4479182.433993, 73.112286, 0.000000e+00
2020.5, 473217.010265, 4468071.217678, 79.724096, 0.000000e+00
2020.5, 473226.958103, 4468801.229591, 79.141078, 0.000000e+00
2020.5, 473232.030510, 4472500.648804, 77.374497, 2.690589e+01
2020.5, 473235.869870, 4478576.480279, 74.291895, 0.000000e+00
2020.5, 473254.108336, 4477736.447104, 75.172423, 0.000000e+00
2020.5, 473259.940212, 4473224.513146, 77.140985, 2.624055e+01
2020.5, 473264.829828, 4474002.718928, 76.016611, 1.744549e+01
2020.5, 473267.131175, 4477018.056863, 75.314324, 1.291167e+00
2020.5, 473273.648810, 4474759.445837, 75.769086, 2.250917e+01
2020.5, 473287.781915, 4476252.991498, 75.411171, 5.124011e-01
2020.5, 473304.574545, 4475540.934214, 75.259039, 1.002758e+01
2020.5, 473761.021074, 4464814.644317, 81.434381, 0.000000e+00
2020.5, 474460.104898, 4464810.774408, 81.658331, 0.000000e+00
2020.5, 475284.581961, 4464807.193036, 82.093108, 0.000000e+00
2020.5, 476046.032158, 4464807.714352, 83.060947, 0.000000e+00
2020.5, 476760.802655, 4465129.279473, 83.029474, 0.000000e+00
2020.5, 476785.654301, 4469492.217198, 81.156023, 0.000000e+00
2020.5, 476788.058659, 4470252.917459, 80.796683, 0.000000e+00
2020.5, 476801.430491, 4471046.186282, 80.801658, 0.000000e+00
2020.5, 476803.549668, 4465647.523116, 82.274408, 0.000000e+00
2020.5, 476814.054219, 4468687.443993, 81.568645, 0.000000e+00
2020.5, 476817.069335, 4471740.096231, 79.901049, 3.850011e+00
2020.5, 476827.638713, 4467949.095258, 81.033094, 0.000000e+00
2020.5, 476828.210975, 4478580.012811, 75.530655, 4.087867e-01
2020.5, 476831.316235, 4472468.440484, 79.168690, 1.969360e+01
2020.5, 476836.787732, 4467197.726466, 81.329361, 0.000000e+00
2020.5, 476839.755367, 4479130.895809, 75.694849, 2.181051e-01
2020.5, 476841.205763, 4466521.837820, 82.614616, 0.000000e+00
2020.5, 476843.525109, 4473209.667015, 78.701315, 3.442368e+01
2020.5, 476856.335933, 4473950.398705, 78.758251, 2.295333e+01
2020.5, 476865.961248, 4477650.280691, 76.314964, 0.000000e+00
2020.5, 476869.851808, 4474758.520237, 78.413330, 1.636304e+01
2020.5, 476873.218284, 4475506.728333, 77.524428, 5.113420e-01
2020.5, 476876.546922, 4476268.165032, 76.749132, 3.380144e-01
2020.5, 476880.118497, 4476933.621494, 76.350174, 0.000000e+00
2020.5, 477372.137652, 4479666.086164, 75.093031, 0.000000e+00
2020.5, 478016.870242, 4479636.615810, 75.048075, 0.000000e+00
2020.5, 478804.306913, 4479582.754762, 74.909766, 0.000000e+00
2020.5, 479590.173313, 4479539.340785, 75.352595, 0.000000e+00
2020.5, 480092.357682, 4469105.702826, 82.030662, 0.000000e+00
2020.5, 480167.425654, 4479433.141233, 76.123805, 3.879258e-01
2020.5, 480183.251062, 4469623.655557, 82.255986, 0.000000e+00
2020.5, 480283.689601, 4470477.756552, 81.797869, 0.000000e+00
2020.5, 480334.787524, 4471267.015347, 81.448175, 0.000000e+00
2020.5, 480346.570332, 4472615.279389, 81.166164, 9.827559e-01
2020.5, 480350.040230, 4474284.080916, 80.232914, 2.091302e+01
2020.5, 480351.331448, 4473407.127575, 81.171133, 4.858455e+00
2020.5, 480354.016444, 4474947.143507, 79.876016, 1.069217e+01
2020.5, 480354.567204, 4471967.608239, 81.142806, 0.000000e+00
2020.5, 480370.369978, 4475683.495768, 79.791737, 9.797895e-01
2020.5, 480392.199995, 4476424.972029, 78.909224, 0.000000e+00
2020.5, 480410.803087, 4478692.787284, 76.334881, 4.437213e-01
2020.5, 480420.026055, 4477208.094018, 78.495813, 0.000000e+00
2020.5, 480421.441752, 4477932.273034, 77.318569, 0.000000e+00
2020.5, 480516.450807, 4468611.209413, 82.799349, 0.000000e+00
2020.5, 481168.420195, 4468825.555669, 83.150245, 0.000000e+00
2020.5, 481804.497810, 4469058.710941, 83.566012, 0.000000e+00
2020.5, 482513.451297, 4469343.455566, 83.300864, 0.000000e+00
2020.5, 483283.860880, 4469588.094935, 83.961818, 0.000000e+00
2020.5, 483680.310748, 4479099.575506, 77.773629, 0.000000e+00
2020.5, 483702.083724, 4478348.020995, 78.956014, 3.823362e-01
2020.5, 483735.213923, 4477525.976776, 80.165979, 0.000000e+00
